q q_max q_time hits q_time/hits k 
1 31 66.565042 1 66.565042 639999937
2 31 139.107823 2 69.553911 1280234817
3 31 214.149109 3 71.383036 1920259329
4 31 372.152635 5 74.430527 3201579137
5 31 456.558104 6 76.093017 3843060545
6 31 617.115439 8 77.139430 5123423745
7 31 706.540759 9 78.504529 5771271617
8 31 882.197635 11 80.199785 7045183681
9 31 1063.928360 13 81.840643 8325929217
10 31 1163.609641 14 83.114974 8967634817
11 31 1351.171126 16 84.448195 10253028225
12 31 1543.913727 18 85.772985 11569437185
13 31 1640.717702 19 86.353563 12166074753
14 31 1831.598387 21 87.218971 13454046401
15 31 2022.754032 23 87.945827 14731043073
16 31 2214.925991 25 88.597040 16073177537
17 31 2345.785740 26 90.222528 16653665473
18 31 2567.747569 28 91.705270 17987280897
19 31 2758.372031 30 91.945734 19231858177
20 31 2961.889225 32 92.559038 20514432385
21 31 3167.628554 34 93.165546 21812327169
22 31 3378.108989 36 93.836361 23079932353
23 31 3581.278184 38 94.244163 24357038337
24 31 3765.687408 40 94.142185 25647629633
25 31 4090.448249 42 97.391625 26953263489
26 31 4242.306511 44 96.416057 28197787777
27 31 4467.173940 46 97.112477 29479555201
28 31 4787.267921 48 99.734748 30799252801
29 31 4884.332211 50 97.686644 32040754689
30 31 5106.893696 52 98.209494 33345851137
31 31 5278.619811 53 99.596600 33958094401
73670.5
