q q_max q_time hits q_time/hits k 
1 31 66.649893 1 66.649893 639999937
2 31 140.634122 2 70.317061 1280124225
3 31 215.060719 3 71.686906 1920450753
4 31 371.417971 5 74.283594 3200909057
5 31 456.840414 6 76.140069 3843468673
6 31 617.673893 8 77.209237 5123099713
7 31 708.480580 9 78.720064 5762441473
8 31 881.487013 11 80.135183 7042867905
9 31 1068.187711 13 82.168285 8325265089
10 31 1170.537361 14 83.609811 8971238145
11 31 1356.870796 16 84.804425 10249910721
12 31 1549.085551 18 86.060308 11555221377
13 31 1649.336857 19 86.807203 12167154177
14 31 1835.644305 21 87.411634 13452823553
15 31 2034.477425 23 88.455540 14829497985
16 31 2227.022777 25 89.080911 16098948993
17 31 2359.924692 26 90.766334 16656576193
18 31 2565.305460 28 91.618052 17982179969
19 31 2767.875138 30 92.262505 19213767105
20 31 2979.710275 32 93.115946 20608216705
21 31 3171.488116 34 93.279062 21797647041
22 31 3395.274907 36 94.313192 23064117505
23 31 3592.916522 38 94.550435 24368725569
24 31 3779.326433 40 94.483161 25624254273
25 31 4007.209234 42 95.409744 26922260417
26 31 4258.642748 44 96.787335 28203520193
27 31 4542.350888 46 98.746758 29471061313
28 31 4644.320838 48 96.756684 30772994945
29 31 5010.110023 50 100.202200 32050407873
30 31 5238.213823 52 100.734881 33409295809
31 31 5351.562378 53 100.972875 34153509441
74013.6
