q q_max q_time hits q_time/hits k 
1 31 67.280330 1 67.280330 639999937
2 31 137.587953 2 68.793976 1280021313
3 31 212.551458 3 70.850486 1920619713
4 31 367.655166 5 73.531033 3201532353
5 31 454.476082 6 75.746014 3841962433
6 31 612.205075 8 76.525634 5129513217
7 31 703.638856 9 78.182095 5765063361
8 31 874.062285 11 79.460208 7043320577
9 31 1058.898278 13 81.453714 8341089217
10 31 1159.923897 14 82.851707 8967029825
11 31 1346.134573 16 84.133411 10248918657
12 31 1533.448445 18 85.191580 11555947969
13 31 1632.501536 19 85.921133 12172278017
14 31 1829.574430 21 87.122592 13503844225
15 31 2013.782360 23 87.555755 14745401409
16 31 2219.447760 25 88.777910 16023064065
17 31 2353.849242 26 90.532663 16659123905
18 31 2545.832723 28 90.922597 17946541121
19 31 2754.029593 30 91.800986 19233949313
20 31 2958.102137 32 92.440692 20584653057
21 31 3172.312871 34 93.303320 21788369985
22 31 3358.969827 36 93.304717 23074561089
23 31 3605.353690 38 94.877729 24360605185
24 31 3740.774399 40 93.519360 25650360641
25 31 3981.541167 42 94.798599 26909783681
26 31 4214.488832 44 95.783837 28192764033
27 31 4540.929291 46 98.715854 29514746113
28 31 4771.949010 48 99.415604 30799670721
29 31 4953.919114 50 99.078382 32073719809
30 31 5182.377908 52 99.661114 33345910017
31 31 5140.331955 53 96.987395 33955275777
73497.9
