q q_max q_time hits q_time/hits k 
1 31 67.920451 1 67.920451 639999937
2 31 143.070083 2 71.535041 1280050113
3 31 215.989494 3 71.996498 1921008577
4 31 373.538145 5 74.707629 3202000513
5 31 460.415198 6 76.735866 3843886145
6 31 624.229211 8 78.028651 5125944833
7 31 715.549545 9 79.505505 5766778241
8 31 889.968315 11 80.906210 7046115073
9 31 1077.937040 13 82.918234 8328996673
10 31 1173.404179 14 83.814584 8965187393
11 31 1363.583938 16 85.223996 10265983361
12 31 1559.279965 18 86.626665 11561207041
13 31 1662.886412 19 87.520337 12211684289
14 31 1849.268729 21 88.060416 13473501761
15 31 2047.037760 23 89.001642 14735881985
16 31 2256.162256 25 90.246490 16109614721
17 31 2372.945587 26 91.267138 16664168129
18 31 2596.159795 28 92.719993 17967404673
19 31 2791.710215 30 93.057007 19216732033
20 31 2984.364886 32 93.261403 20555774849
21 31 3194.179308 34 93.946450 21774879937
22 31 3404.969298 36 94.582481 23103687681
23 31 3587.024739 38 94.395388 24430595137
24 31 3781.991775 40 94.549794 25626446977
25 31 4181.076269 42 99.549435 26975067137
26 31 4377.163833 44 99.480996 28235968705
27 31 4455.750108 46 96.864133 29470694529
28 31 4767.808954 48 99.329353 30773865537
29 31 4964.372556 50 99.287451 32062390785
30 31 5121.880045 52 98.497693 33336752705
31 31 5295.256356 53 99.910497 33994545857
74356.9
