q q_max q_time hits q_time/hits k 
1 31 67.481576 1 67.481576 639999937
2 31 138.343402 2 69.171701 1280435841
3 31 212.305705 3 70.768568 1920822337
4 31 366.202469 5 73.240494 3205361153
5 31 454.424012 6 75.737335 3840584385
6 31 615.577348 8 76.947168 5123618561
7 31 703.336590 9 78.148510 5762295041
8 31 874.384321 11 79.489484 7046429505
9 31 1065.168761 13 81.936059 8375965633
10 31 1158.739287 14 82.767092 8973823745
11 31 1346.282669 16 84.142667 10252175937
12 31 1535.403537 18 85.300196 11527263489
13 31 1636.604498 19 86.137079 12168772737
14 31 1827.209959 21 87.009998 13448984385
15 31 2021.387105 23 87.886396 14753684801
16 31 2226.320279 25 89.052811 16179286145
17 31 2341.917243 26 90.073740 16659539585
18 31 2546.941545 28 90.962198 17932394817
19 31 2753.246003 30 91.774867 19222883137
20 31 2943.123672 32 91.972615 20509787841
21 31 3161.185359 34 92.976040 21779664449
22 31 3359.075432 36 93.307651 23066690561
23 31 3575.835661 38 94.100938 24344553985
24 31 3785.886200 40 94.647155 25621190145
25 31 4022.509611 42 95.774038 26904553153
26 31 4208.954093 44 95.658048 28187728193
27 31 4565.106348 46 99.241442 29501067329
28 31 4707.580627 48 98.074596 30806868673
29 31 4828.665599 50 96.573312 32077318593
30 31 5149.283034 52 99.024674 33351876033
31 31 5200.234260 53 98.117628 34005472321
73398.7
