q q_max q_time hits q_time/hits k 
1 31 67.103184 1 67.103184 639999937
2 31 137.908689 2 68.954344 1280213441
3 31 214.638134 3 71.546045 1920842305
4 31 368.844416 5 73.768883 3201055361
5 31 457.258277 6 76.209713 3841756609
6 31 614.229915 8 76.778739 5127559361
7 31 705.033379 9 78.337042 5762490817
8 31 874.804024 11 79.527639 7042636097
9 31 1067.697943 13 82.130611 8329975105
10 31 1157.452143 14 82.675153 8968493569
11 31 1343.249722 16 83.953108 10250743489
12 31 1532.094258 18 85.116348 11532893569
13 31 1633.594115 19 85.978638 12172614785
14 31 1821.234770 21 86.725465 13462894337
15 31 2015.874348 23 87.646711 14733507585
16 31 2210.423351 25 88.416934 16107563649
17 31 2335.821854 26 89.839302 16664289281
18 31 2543.258207 28 90.830650 17935724225
19 31 2744.385087 30 91.479503 19240920129
20 31 2957.652499 32 92.426641 20608154753
21 31 3156.781748 34 92.846522 21875659329
22 31 3358.608279 36 93.294674 23074334209
23 31 3559.108960 38 93.660762 24338841409
24 31 3733.923300 40 93.348083 25778119425
25 31 3972.018189 42 94.571862 26994774721
26 31 4315.677133 44 98.083571 28287883073
27 31 4410.553007 46 95.881587 29485238337
28 31 4772.215763 48 99.421162 30785544001
29 31 4827.846468 50 96.556929 32041073729
30 31 5023.350637 52 96.602897 33320091713
31 31 5205.385926 53 98.214829 34004234945
73138
