q q_max q_time hits q_time/hits k 
1 31 63.560915 1 63.560915 639999937
2 31 133.827204 2 66.913602 1280112897
3 31 201.628855 3 67.209618 1920568833
4 31 346.887561 5 69.377512 3204062401
5 31 430.651507 6 71.775251 3842160129
6 31 579.964642 8 72.495580 5124043713
7 31 665.067204 9 73.896356 5762394497
8 31 822.627039 11 74.784276 7051817089
9 31 997.797030 13 76.753618 8326360769
10 31 1088.710163 14 77.765012 8965846977
11 31 1264.833044 16 79.052065 10246894849
12 31 1442.769324 18 80.153851 11529248001
13 31 1541.392162 19 81.125903 12171756993
14 31 1726.672010 21 82.222477 13457549505
15 31 1917.689313 23 83.377796 14749913921
16 31 2094.612491 25 83.784500 16014837505
17 31 2217.925623 26 85.304832 16675863233
18 31 2425.841365 28 86.637192 17969723009
19 31 2589.786844 30 86.326228 19226992513
20 31 2771.201982 32 86.600062 20525088129
21 31 2956.476463 34 86.955190 21779575937
22 31 3190.179008 36 88.616084 23088461505
23 31 3420.863236 38 90.022717 24355049729
24 31 3578.451010 40 89.461275 25646386753
25 31 3760.556453 42 89.537058 26911379841
26 31 3965.610258 44 90.127506 28195899585
27 31 4254.419580 46 92.487382 29561863937
28 31 4339.523085 48 90.406731 30766985025
29 31 4601.163595 50 92.023272 32049674625
30 31 4755.913912 52 91.459883 33322768129
31 31 4851.758112 53 91.542606 33969577857
68998.4
