q q_max q_time hits q_time/hits k 
1 31 67.178572 1 67.178572 639999937
2 31 141.578046 2 70.789023 1280008321
3 31 213.232929 3 71.077643 1920918017
4 31 367.912237 5 73.582447 3201080449
5 31 454.103502 6 75.683917 3842107201
6 31 615.069992 8 76.883749 5124340417
7 31 702.944576 9 78.104953 5762835649
8 31 873.673945 11 79.424904 7054097025
9 31 1061.034942 13 81.618072 8329142145
10 31 1156.788589 14 82.627756 8972204097
11 31 1343.196418 16 83.949776 10249515905
12 31 1533.825736 18 85.212541 11530292673
13 31 1633.295490 19 85.962921 12181877633
14 31 1819.745176 21 86.654532 13458808577
15 31 2015.568837 23 87.633428 14733372481
16 31 2213.480962 25 88.539238 16014894401
17 31 2345.608117 26 90.215697 16657429761
18 31 2551.115868 28 91.111281 17945922625
19 31 2746.772081 30 91.559069 19213670401
20 31 2956.640555 32 92.395017 20536623489
21 31 3161.293135 34 92.979210 21793791617
22 31 3379.206822 36 93.866856 23068046657
23 31 3588.891195 38 94.444505 24346124801
24 31 3773.186177 40 94.329654 25625057601
25 31 4016.679122 42 95.635217 26921777537
26 31 4227.534794 44 96.080336 28210746305
27 31 4551.328758 46 98.941930 29504107841
28 31 4660.030385 48 97.083966 30753266881
29 31 5018.483174 50 100.369663 32132798913
30 31 5058.184203 52 97.272773 33325263617
31 31 5231.994323 53 98.716874 33981888257
73479.6
