q q_max q_time hits q_time/hits k 
1 31 67.155981 1 67.155981 639999937
2 31 142.947772 2 71.473886 1280318209
3 31 213.277838 3 71.092613 1920252609
4 31 367.579466 5 73.515893 3202325697
5 31 455.011756 6 75.835293 3842896321
6 31 615.876725 8 76.984591 5124641985
7 31 707.413603 9 78.601511 5762733249
8 31 874.841011 11 79.531001 7053433793
9 31 1058.895395 13 81.453492 8333249537
10 31 1160.462697 14 82.890193 8964630273
11 31 1345.116884 16 84.069805 10254648065
12 31 1531.324702 18 85.073595 11533214785
13 31 1634.265985 19 86.013999 12192276929
14 31 1821.520896 21 86.739090 13468996481
15 31 2024.035479 23 88.001543 14841974529
16 31 2209.043207 25 88.361728 16047492289
17 31 2349.798426 26 90.376863 16655891265
18 31 2550.646085 28 91.094503 17946050817
19 31 2749.309760 30 91.643659 19226306049
20 31 2962.902068 32 92.590690 20534845441
21 31 3158.382744 34 92.893610 21786461633
22 31 3357.018583 36 93.250516 23060311233
23 31 3562.378224 38 93.746795 24353115521
24 31 3732.765611 40 93.319140 25698800833
25 31 3976.535672 42 94.679421 26938611137
26 31 4223.122032 44 95.980046 28190625025
27 31 4449.603674 46 96.730515 29470093761
28 31 4619.247614 48 96.234325 30754158081
29 31 4989.065394 50 99.781308 32068064961
30 31 5070.508233 52 97.509774 33323262657
31 31 5182.760205 53 97.787928 33961012609
73162.8
