q q_max q_time hits q_time/hits k 
1 31 62.680801 1 62.680801 639999937
2 31 129.107512 2 64.553756 1280226881
3 31 200.395544 3 66.798515 1920460993
4 31 356.785561 5 71.357112 3201327617
5 31 467.941412 6 77.990235 3842002049
6 31 592.862482 8 74.107810 5123537729
7 31 699.964205 9 77.773801 5763365697
8 31 834.782693 11 75.889336 7045177025
9 31 1020.726809 13 78.517447 8325632257
10 31 1105.306550 14 78.950468 8969542593
11 31 1311.276604 16 81.954788 10249515905
12 31 1491.165778 18 82.842543 11526628417
13 31 1577.715749 19 83.037671 12169147009
14 31 1782.180217 21 84.865725 13456520769
15 31 1915.303130 23 83.274049 14732097089
16 31 2124.625211 25 84.985008 16116830337
17 31 2341.439553 26 90.055367 16651004417
18 31 2543.932906 28 90.854747 17936656513
19 31 2630.826517 30 87.694217 19213548097
20 31 2962.762014 32 92.586313 20517295041
21 31 3250.696042 34 95.608707 21785331777
22 31 3231.574640 36 89.765962 23063687041
23 31 3410.371124 38 89.746609 24471545857
24 31 3620.141278 40 90.503532 25626280001
25 31 3848.824722 42 91.638684 26901502337
26 31 4130.780174 44 93.881368 28189810241
27 31 4216.163367 46 91.655725 29473059521
28 31 4445.909083 48 92.623106 30752751041
29 31 4685.400915 50 93.708018 32061094273
30 31 4932.976379 52 94.864930 33317203009
31 31 5065.306248 53 95.571816 33986941249
70989.9
