q q_max q_time hits q_time/hits k 
1 31 62.792620 1 62.792620 639999937
2 31 129.990482 2 64.995241 1280139457
3 31 200.868260 3 66.956087 1920787521
4 31 376.695378 5 75.339076 3201718593
5 31 453.300355 6 75.550059 3841036289
6 31 580.152960 8 72.519120 5124833217
7 31 707.034695 9 78.559411 5762586689
8 31 827.068454 11 75.188041 7046457281
9 31 1019.012491 13 78.385576 8328127105
10 31 1110.268409 14 79.304886 8963561153
11 31 1315.308730 16 82.206796 10254847873
12 31 1478.854157 18 82.158564 11530847937
13 31 1576.861711 19 82.992722 12169314625
14 31 1778.840965 21 84.706713 13459882945
15 31 1913.613903 23 83.200604 14768626689
16 31 2120.724002 25 84.828960 16014035265
17 31 2353.265659 26 90.510218 16656135297
18 31 2552.973732 28 91.177633 17933576257
19 31 2636.383922 30 87.879464 19232514241
20 31 2982.779980 32 93.211874 20500673153
21 31 3271.867334 34 96.231392 21816994433
22 31 3266.730777 36 90.742522 23087557377
23 31 3419.153816 38 89.977732 24342587137
24 31 3666.314497 40 91.657862 25662052801
25 31 3841.346666 42 91.460635 26941324609
26 31 4173.218560 44 94.845876 28226423297
27 31 4323.567423 46 93.990596 29466123265
28 31 4501.256752 48 93.776182 30764259649
29 31 4648.693582 50 92.973872 32051165825
30 31 4960.593236 52 95.396024 33326688257
31 31 5063.290346 53 95.533780 33970731521
71312.8
