q q_max q_time hits q_time/hits k 
1 31 68.354312 1 68.354312 639999937
2 31 139.397927 2 69.698963 1280120833
3 31 213.677104 3 71.225701 1920843137
4 31 367.436910 5 73.487382 3201045057
5 31 459.504004 6 76.584001 3843008321
6 31 619.407759 8 77.425970 5122542273
7 31 708.997516 9 78.777502 5763467905
8 31 878.553723 11 79.868520 7045738049
9 31 1063.540433 13 81.810803 8329994625
10 31 1159.501272 14 82.821519 8977862593
11 31 1344.026411 16 84.001651 10248197057
12 31 1535.167343 18 85.287075 11530770369
13 31 1639.466347 19 86.287702 12170309569
14 31 1830.052817 21 87.145372 13450144705
15 31 2025.698353 23 88.073841 14768274753
16 31 2213.909352 25 88.556374 16029603841
17 31 2358.399908 26 90.707689 16658026753
18 31 2552.909845 28 91.175352 17939681217
19 31 2753.339610 30 91.777987 19222199297
20 31 2955.930064 32 92.372814 20503140033
21 31 3165.070156 34 93.090299 21831641729
22 31 3379.720126 36 93.881115 23082440193
23 31 3574.547565 38 94.067041 24383721729
24 31 3754.571247 40 93.864281 25629378689
25 31 4088.050154 42 97.334527 26979780353
26 31 4351.768730 44 98.903835 28250199489
27 31 4407.260903 46 95.810020 29472890689
28 31 4792.528466 48 99.844343 30762548545
29 31 4869.149340 50 97.382987 32034723713
30 31 5055.664390 52 97.224315 33352361601
31 31 5260.735105 53 99.259153 34025734401
73586.3
