q q_max q_time hits q_time/hits k 
1 31 66.675907 1 66.675907 639999937
2 31 141.030222 2 70.515111 1280269057
3 31 212.216555 3 70.738852 1920524993
4 31 367.639382 5 73.527876 3200913601
5 31 453.824516 6 75.637419 3841656449
6 31 612.277840 8 76.534730 5126768257
7 31 705.587601 9 78.398622 5762315329
8 31 879.655002 11 79.968637 7044087553
9 31 1055.525009 13 81.194231 8322741057
10 31 1159.895952 14 82.849711 8965598209
11 31 1341.135311 16 83.820957 10255430785
12 31 1530.106016 18 85.005890 11538378433
13 31 1632.024638 19 85.896034 12169915009
14 31 1820.027274 21 86.667965 13449915457
15 31 2012.431978 23 87.497043 14731543041
16 31 2209.873026 25 88.394921 16015398337
17 31 2334.610771 26 89.792722 16657274625
18 31 2540.325954 28 90.725927 17951424577
19 31 2736.922877 30 91.230763 19217962241
20 31 2945.236879 32 92.038652 20532093441
21 31 3176.534400 34 93.427482 21783748545
22 31 3376.359363 36 93.787760 23169194305
23 31 3560.962184 38 93.709531 24457282433
24 31 3764.307488 40 94.107687 25615387905
25 31 4011.027503 42 95.500655 26924327681
26 31 4336.478211 44 98.556323 28213005441
27 31 4561.984935 46 99.173586 29501178241
28 31 4772.797776 48 99.433287 30892034945
29 31 4938.539898 50 98.770798 32041206785
30 31 5169.537613 52 99.414185 33315865409
31 31 5288.257120 53 99.778436 34121948033
73713.8
