q q_max q_time hits q_time/hits k 
1 31 63.355031 1 63.355031 639999937
2 31 128.839644 2 64.419822 1280397121
3 31 201.172325 3 67.057442 1920424257
4 31 346.165812 5 69.233162 3201043393
5 31 426.612720 6 71.102120 3841590081
6 31 583.886715 8 72.985839 5125776833
7 31 682.556077 9 75.839564 5766452545
8 31 843.269114 11 76.660829 7045806977
9 31 1029.900011 13 79.223078 8332602049
10 31 1126.510409 14 80.465029 8964354945
11 31 1273.965513 16 79.622845 10250736769
12 31 1489.454980 18 82.747499 11528917889
13 31 1539.964293 19 81.050752 12170124225
14 31 1718.625204 21 81.839295 13447351809
15 31 1905.520214 23 82.848705 14734360257
16 31 2103.616455 25 84.144658 16024996033
17 31 2222.371527 26 85.475828 16653242945
18 31 2446.716549 28 87.382734 17937921089
19 31 2608.494167 30 86.949806 19219669441
20 31 2788.813879 32 87.150434 20503561857
21 31 2979.492595 34 87.632135 21787547521
22 31 3167.862544 36 87.996182 23073078465
23 31 3420.159582 38 90.004200 24387842881
24 31 3719.551790 40 92.988795 25661546753
25 31 3980.039486 42 94.762845 26924583041
26 31 4349.837271 44 98.859938 28300147009
27 31 4571.602185 46 99.382656 29570267521
28 31 4739.697646 48 98.743701 30772116929
29 31 4986.699867 50 99.733997 32087309633
30 31 5219.590823 52 100.376747 33428336641
31 31 5184.715461 53 97.824820 33961582081
71849.1
