q q_max q_time hits q_time/hits k 
1 31 67.161115 1 67.161115 639999937
2 31 137.764942 2 68.882471 1280117121
3 31 213.263614 3 71.087871 1920583745
4 31 367.704526 5 73.540905 3201465729
5 31 455.760267 6 75.960044 3841306113
6 31 617.339276 8 77.167409 5124387521
7 31 707.979514 9 78.664390 5762001281
8 31 880.614613 11 80.055874 7044447489
9 31 1065.630071 13 81.971544 8325202433
10 31 1162.076072 14 83.005434 8964485697
11 31 1344.853290 16 84.053331 10245729921
12 31 1533.540556 18 85.196698 11536722433
13 31 1636.853720 19 86.150196 12175109313
14 31 1825.891732 21 86.947225 13449746113
15 31 2020.288402 23 87.838626 14739472449
16 31 2212.501954 25 88.500078 16059533057
17 31 2355.584454 26 90.599402 16678795393
18 31 2545.585658 28 90.913774 17934674945
19 31 2750.171615 30 91.672387 19310614081
20 31 2951.223855 32 92.225745 20493310273
21 31 3173.403405 34 93.335394 21784915777
22 31 3372.223889 36 93.672886 23131212737
23 31 3581.227539 38 94.242830 24360214785
24 31 3720.783358 40 93.019584 25641173953
25 31 4094.111388 42 97.478843 26942897857
26 31 4348.122948 44 98.820976 28209565505
27 31 4545.699639 46 98.819557 29505464257
28 31 4741.893487 48 98.789448 30804004353
29 31 4858.739611 50 97.174792 32036009665
30 31 5168.361214 52 99.391562 33328147201
31 31 5259.307222 53 99.232212 34029631297
73715.7
