q q_max q_time hits q_time/hits k 
1 31 67.018394 1 67.018394 639999937
2 31 141.356957 2 70.678478 1280110785
3 31 213.908728 3 71.302909 1920933761
4 31 368.577801 5 73.715560 3201494465
5 31 455.619854 6 75.936642 3841594049
6 31 619.091432 8 77.386429 5122642177
7 31 707.233927 9 78.581547 5762858497
8 31 880.878428 11 80.079857 7044438849
9 31 1063.418738 13 81.801441 8325544001
10 31 1165.772660 14 83.269476 8977488385
11 31 1349.114658 16 84.319666 10254974593
12 31 1536.373305 18 85.354072 11535875329
13 31 1639.527107 19 86.290900 12167956801
14 31 1831.448206 21 87.211819 13463692289
15 31 2023.854280 23 87.993664 14743237697
16 31 2212.556530 25 88.502261 16009252545
17 31 2345.101723 26 90.196220 16655116993
18 31 2554.249083 28 91.223182 17932739329
19 31 2753.641651 30 91.788055 19229163265
20 31 2952.850997 32 92.276594 20508284993
21 31 3159.648209 34 92.930830 21818529281
22 31 3388.441967 36 94.123388 23082793409
23 31 3582.225583 38 94.269094 24403646785
24 31 3745.340108 40 93.633503 25649755265
25 31 4199.869329 42 99.996889 27048637121
26 31 4251.616259 44 96.627642 28182918849
27 31 4452.760540 46 96.799142 29466399489
28 31 4780.273529 48 99.589032 30765002049
29 31 4892.161813 50 97.843236 32045951489
30 31 5220.090026 52 100.386347 33321767105
31 31 5286.783248 53 99.750627 33997650689
73840.8
