q q_max q_time hits q_time/hits k 
1 31 66.941584 1 66.941584 639999937
2 31 141.768137 2 70.884068 1280232193
3 31 213.509611 3 71.169870 1921599617
4 31 368.249401 5 73.649880 3201023489
5 31 456.619949 6 76.103325 3842284673
6 31 618.122940 8 77.265367 5123037889
7 31 706.175486 9 78.463943 5763144833
8 31 878.076583 11 79.825144 7045517377
9 31 1059.076994 13 81.467461 8325650177
10 31 1159.427964 14 82.816283 8965494849
11 31 1342.020806 16 83.876300 10243754881
12 31 1533.406846 18 85.189269 11561704193
13 31 1630.912733 19 85.837512 12177768385
14 31 1831.986557 21 87.237455 13455231041
15 31 2011.918661 23 87.474724 14727518977
16 31 2213.195220 25 88.527809 16078915841
17 31 2338.367433 26 89.937209 16658289281
18 31 2551.388241 28 91.121009 17989109505
19 31 2746.736693 30 91.557890 19298979457
20 31 2956.359873 32 92.386246 20564227457
21 31 3166.217350 34 93.124040 21782688449
22 31 3367.889618 36 93.552489 23110708417
23 31 3568.146620 38 93.898595 24396175745
24 31 3774.436905 40 94.360923 25647881281
25 31 4000.254339 42 95.244151 26925535169
26 31 4338.593627 44 98.604401 28250643649
27 31 4540.369247 46 98.703679 29512044481
28 31 4745.718401 48 98.869133 30797711937
29 31 4955.261880 50 99.105238 32044840385
30 31 5208.953954 52 100.172191 33368351873
31 31 5184.988631 53 97.829974 33955546241
73675.1
