q q_max q_time hits q_time/hits k 
1 31 67.153527 1 67.153527 639999937
2 31 139.984931 2 69.992465 1280328257
3 31 213.987740 3 71.329247 1920429889
4 31 369.868339 5 73.973668 3201372993
5 31 458.182797 6 76.363799 3841486465
6 31 620.557516 8 77.569689 5123638209
7 31 713.719001 9 79.302111 5765683201
8 31 883.361057 11 80.305551 7046181825
9 31 1063.975191 13 81.844245 8332096065
10 31 1166.709404 14 83.336386 8966206209
11 31 1344.472082 16 84.029505 10251015681
12 31 1534.298951 18 85.238831 11542584577
13 31 1636.892713 19 86.152248 12169114433
14 31 1832.028102 21 87.239433 13449327169
15 31 2024.213055 23 88.009263 14760920321
16 31 2231.567260 25 89.262690 16172112129
17 31 2345.755602 26 90.221369 16651608961
18 31 2558.852266 28 91.387581 17945918017
19 31 2754.851699 30 91.828390 19213470145
20 31 2961.920102 32 92.560003 20491369217
21 31 3166.984120 34 93.146592 21791974785
22 31 3392.513296 36 94.236480 23216084993
23 31 3590.596692 38 94.489387 24363451137
24 31 3758.854379 40 93.971359 25659513153
25 31 4008.384270 42 95.437721 26949570881
26 31 4266.646646 44 96.969242 28193867393
27 31 4529.183471 46 98.460510 29478727489
28 31 4631.953996 48 96.499042 30763780609
29 31 4844.943746 50 96.898875 32027885185
30 31 5205.237665 52 100.100724 33383919809
31 31 5276.521584 53 99.557011 33961819393
73594.2
