q q_max q_time hits q_time/hits k 
1 31 67.420461 1 67.420461 639999937
2 31 142.277223 2 71.138611 1280114753
3 31 213.876656 3 71.292219 1920790081
4 31 367.163003 5 73.432601 3202625025
5 31 454.485276 6 75.747546 3843491585
6 31 614.074824 8 76.759353 5127986625
7 31 706.341939 9 78.482438 5764249473
8 31 879.315800 11 79.937800 7043503361
9 31 1063.758943 13 81.827611 8335043841
10 31 1165.548882 14 83.253492 8968280321
11 31 1346.971886 16 84.185743 10259290369
12 31 1532.923420 18 85.162412 11549744961
13 31 1638.521030 19 86.237949 12169579073
14 31 1828.214831 21 87.057849 13450195521
15 31 2019.776265 23 87.816359 14731457089
16 31 2219.523288 25 88.780932 16120100225
17 31 2353.760891 26 90.529265 16659534657
18 31 2546.478578 28 90.945663 17930802561
19 31 2759.960673 30 91.998689 19313714113
20 31 2961.188248 32 92.537133 20503704385
21 31 3170.148439 34 93.239660 21779394241
22 31 3359.423392 36 93.317316 23065894401
23 31 3583.905337 38 94.313298 24343315265
24 31 3723.628804 40 93.090720 25636583745
25 31 4025.553350 42 95.846508 26949416833
26 31 4232.350058 44 96.189774 28201248897
27 31 4501.672242 46 97.862440 29460521281
28 31 4765.830272 48 99.288131 30801563201
29 31 4859.978558 50 97.199571 32069366145
30 31 5186.548647 52 99.741320 33386250753
31 31 5202.586591 53 98.162011 33988401921
73493.2
