q q_max q_time hits q_time/hits k 
1 31 67.569801 1 67.569801 639999937
2 31 138.861133 2 69.430566 1280453889
3 31 214.220782 3 71.406927 1920869761
4 31 367.588508 5 73.517702 3201953409
5 31 454.950817 6 75.825136 3841481857
6 31 613.998685 8 76.749836 5126000641
7 31 702.212141 9 78.023571 5764541441
8 31 874.357917 11 79.487083 7048322561
9 31 1060.434395 13 81.571877 8325704193
10 31 1161.281348 14 82.948668 8966803329
11 31 1342.044030 16 83.877752 10251740609
12 31 1528.395596 18 84.910866 11529053889
13 31 1627.155730 19 85.639775 12165483841
14 31 1822.673657 21 86.793984 13448615489
15 31 2009.562925 23 87.372301 14735430721
16 31 2209.324783 25 88.372991 16015245313
17 31 2337.399277 26 89.899972 16660830401
18 31 2547.121408 28 90.968622 17943627585
19 31 2749.645201 30 91.654840 19221652801
20 31 2946.849880 32 92.089059 20516024001
21 31 3148.599393 34 92.605864 21786584257
22 31 3357.116212 36 93.253228 23087339969
23 31 3558.869653 38 93.654465 24404238017
24 31 3725.642671 40 93.141067 25637816833
25 31 3988.375887 42 94.961331 26923676737
26 31 4365.613461 44 99.218488 28392664705
27 31 4521.580434 46 98.295227 29479924289
28 31 4679.364560 48 97.486762 30746667521
29 31 4966.033161 50 99.320663 32047391361
30 31 5193.388694 52 99.872860 33368513217
31 31 5159.014047 53 97.339888 34024897409
73439.2
