q q_max q_time hits q_time/hits k 
1 31 67.188272 1 67.188272 639999937
2 31 136.760249 2 68.380124 1280375937
3 31 214.858088 3 71.619363 1920587073
4 31 367.272192 5 73.454438 3201809025
5 31 454.953146 6 75.825524 3841951425
6 31 616.220806 8 77.027601 5124548097
7 31 707.463737 9 78.607082 5762497601
8 31 879.581970 11 79.961997 7044560129
9 31 1060.037560 13 81.541351 8333206145
10 31 1164.533395 14 83.180957 8968327041
11 31 1350.077889 16 84.379868 10245939521
12 31 1531.197370 18 85.066521 11532488065
13 31 1634.061777 19 86.003251 12180970305
14 31 1829.276321 21 87.108396 13488136513
15 31 2020.727934 23 87.857736 14765405633
16 31 2207.428477 25 88.297139 16014087489
17 31 2360.847505 26 90.801827 16684812417
18 31 2548.105134 28 91.003755 17929890945
19 31 2744.279159 30 91.475972 19229386497
20 31 2960.086923 32 92.502716 20505404737
21 31 3148.576747 34 92.605198 21791090305
22 31 3362.977860 36 93.416052 23162780417
23 31 3568.205924 38 93.900156 24382174081
24 31 3741.064454 40 93.526611 25761626241
25 31 4015.605689 42 95.609659 26904734081
26 31 4221.061752 44 95.933222 28200310913
27 31 4468.023322 46 97.130942 29474298113
28 31 4641.422453 48 96.696301 30780085569
29 31 4928.604449 50 98.572089 32070462977
30 31 5163.961219 52 99.306947 33333074433
31 31 5080.559198 53 95.859608 33950515777
73195
