q q_max q_time hits q_time/hits k 
1 31 68.423511 1 68.423511 639999937
2 31 140.236660 2 70.118330 1280176321
3 31 215.783047 3 71.927682 1920217921
4 31 370.433716 5 74.086743 3201241153
5 31 454.467935 6 75.744656 3841317889
6 31 618.508987 8 77.313623 5123371777
7 31 705.724942 9 78.413882 5765889089
8 31 878.144115 11 79.831283 7055524161
9 31 1063.193604 13 81.784123 8347396353
10 31 1160.522515 14 82.894465 8965559105
11 31 1350.778920 16 84.423682 10271513985
12 31 1536.993655 18 85.388536 11526859265
13 31 1635.440861 19 86.075835 12176714113
14 31 1828.054992 21 87.050238 13448851201
15 31 2023.654014 23 87.984957 14736365185
16 31 2211.997201 25 88.479888 16037422785
17 31 2351.072982 26 90.425884 16656745089
18 31 2550.810405 28 91.100372 17969871809
19 31 2752.868782 30 91.762293 19228698561
20 31 2960.237780 32 92.507431 20516297409
21 31 3160.403790 34 92.953053 21797975297
22 31 3377.375309 36 93.815981 23070923393
23 31 3581.350045 38 94.246054 24488941953
24 31 3762.469180 40 94.061729 25863396225
25 31 4119.425957 42 98.081570 26935827329
26 31 4226.125737 44 96.048312 28180954177
27 31 4462.269841 46 97.005866 29465040257
28 31 4755.651534 48 99.076074 30771136193
29 31 4960.107881 50 99.202158 32060229505
30 31 5137.478984 52 98.797673 33380858497
31 31 5151.771858 53 97.203243 33965002625
73571.8
