q q_max q_time hits q_time/hits k 
1 31 64.411633 1 64.411633 639999937
2 31 139.824604 2 69.912302 1280166529
3 31 203.949284 3 67.983095 1920540097
4 31 351.417902 5 70.283580 3202335809
5 31 433.075452 6 72.179242 3841122561
6 31 585.880961 8 73.235120 5124400705
7 31 669.540891 9 74.393432 5768308545
8 31 834.731946 11 75.884722 7046837313
9 31 1011.461584 13 77.804737 8358516033
10 31 1103.592892 14 78.828064 8969372673
11 31 1265.451411 16 79.090713 10269901441
12 31 1439.513156 18 79.972953 11541243649
13 31 1534.330212 19 80.754222 12171313857
14 31 1709.928775 21 81.425180 13461690881
15 31 1891.176562 23 82.225068 14740066113
16 31 2076.697100 25 83.067884 16100398529
17 31 2202.639209 26 84.716893 16676935361
18 31 2391.218073 28 85.400645 17944394625
19 31 2586.127720 30 86.204257 19218890433
20 31 2775.987019 32 86.749594 20623629249
21 31 2968.123068 34 87.297737 21773071105
22 31 3197.942869 36 88.831746 23081802817
23 31 3406.897685 38 89.655202 24423922561
24 31 3541.917530 40 88.547938 25628273281
25 31 3823.888041 42 91.044953 26925393089
26 31 4009.545355 44 91.126031 28188180993
27 31 4277.800007 46 92.995652 29520581185
28 31 4501.693022 48 93.785271 30787682753
29 31 4623.541863 50 92.470837 32022643969
30 31 4753.869460 52 91.420567 33332972545
31 31 4974.223542 53 93.853274 34002158145
69350.4
