q q_max q_time hits q_time/hits k 
1 31 68.575682 1 68.575682 639999937
2 31 139.416936 2 69.708468 1280361217
3 31 214.196554 3 71.398851 1920319745
4 31 368.530570 5 73.706114 3200634305
5 31 453.542636 6 75.590439 3842868673
6 31 616.230655 8 77.028832 5126267457
7 31 706.818270 9 78.535363 5763105601
8 31 876.927578 11 79.720689 7047030849
9 31 1063.968484 13 81.843730 8329104193
10 31 1162.187510 14 83.013394 8970758145
11 31 1347.057380 16 84.191086 10257971201
12 31 1537.135753 18 85.396431 11571058497
13 31 1639.733599 19 86.301768 12167553409
14 31 1830.549048 21 87.169002 13451440897
15 31 2023.865996 23 87.994174 14771559809
16 31 2218.965063 25 88.758603 16099022401
17 31 2343.398424 26 90.130709 16661586177
18 31 2553.684714 28 91.203025 17985162945
19 31 2744.964431 30 91.498814 19258262017
20 31 2949.450690 32 92.170334 20513725441
21 31 3171.437524 34 93.277574 21785830145
22 31 3366.842081 36 93.523391 23080504513
23 31 3574.639549 38 94.069462 24438464001
24 31 3731.042753 40 93.276069 25675418497
25 31 4160.950307 42 99.070245 27032068225
26 31 4198.367626 44 95.417446 28188794049
27 31 4445.003512 46 96.630511 29482639617
28 31 4783.400605 48 99.654179 30782300673
29 31 4935.648611 50 98.712972 32083844225
30 31 5191.399406 52 99.834604 33395484097
31 31 5245.161275 53 98.965307 33958381185
73663.1
