f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.005590 10000 1968 2000.000000
1+1E-0.187942 1+1E-3 0.005595 10000 1985 2000.000000
1+1E-0.546643 1+1E-3 0.005838 10000 1977 2000.000000
1+1E-0.875664 1+1E-3 0.006448 10000 1974 2000.000000
1+1E-1.190478 1+1E-3 0.006136 10000 1966 2000.000000
1+1E-1.498346 1+1E-3 0.006646 10000 1962 2000.000000
1+1E-1.802783 1+1E-3 0.006581 10000 1911 2000.000000
1+1E-2.105512 1+1E-3 0.006583 10000 1916 2000.000000
1+1E-2.407391 1+1E-3 0.013269 20000 3865 4000.000000
1+1E-2.708846 1+1E-3 0.013344 20000 3853 4000.000000
0.076086
