run: 83 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 22:28:07 2021 | q: 0/63 | q_time: 0.375357s | E: 1 | q_time/E: 0.375357s | shuffle time: 0.000000s
Wed Jan 27 22:28:07 2021 | q: 1/63 | q_time: 0.373797s | E: 1 | q_time/E: 0.373797s | shuffle time: 0.000268s
Wed Jan 27 22:28:08 2021 | q: 2/63 | q_time: 0.767873s | E: 2 | q_time/E: 0.383936s | shuffle time: 0.000284s
Wed Jan 27 22:28:09 2021 | q: 3/63 | q_time: 1.554841s | E: 4 | q_time/E: 0.388710s | shuffle time: 0.000271s
Wed Jan 27 22:28:12 2021 | q: 4/63 | q_time: 2.750727s | E: 7 | q_time/E: 0.392961s | shuffle time: 0.000279s
Wed Jan 27 22:28:16 2021 | q: 5/63 | q_time: 3.945941s | E: 10 | q_time/E: 0.394594s | shuffle time: 0.000281s
Wed Jan 27 22:28:21 2021 | q: 6/63 | q_time: 5.370976s | E: 13 | q_time/E: 0.413152s | shuffle time: 0.000286s
Wed Jan 27 22:28:28 2021 | q: 7/63 | q_time: 6.508937s | E: 16 | q_time/E: 0.406809s | shuffle time: 0.000284s
Wed Jan 27 22:28:35 2021 | q: 8/63 | q_time: 7.613373s | E: 19 | q_time/E: 0.400704s | shuffle time: 0.000285s
Wed Jan 27 22:28:44 2021 | q: 9/63 | q_time: 8.884700s | E: 22 | q_time/E: 0.403850s | shuffle time: 0.000286s
Wed Jan 27 22:28:55 2021 | q: 10/63 | q_time: 11.117042s | E: 26 | q_time/E: 0.427579s | shuffle time: 0.000289s
Wed Jan 27 22:29:10 2021 | q: 11/63 | q_time: 14.583098s | E: 30 | q_time/E: 0.486103s | shuffle time: 0.000287s
Wed Jan 27 22:29:30 2021 | q: 12/63 | q_time: 19.849767s | E: 34 | q_time/E: 0.583817s | shuffle time: 0.000288s
Wed Jan 27 22:29:45 2021 | q: 13/63 | q_time: 15.124173s | E: 37 | q_time/E: 0.408761s | shuffle time: 0.000290s
Wed Jan 27 22:30:02 2021 | q: 14/63 | q_time: 17.467500s | E: 42 | q_time/E: 0.415893s | shuffle time: 0.000291s
Wed Jan 27 22:30:44 2021 | q: 15/63 | q_time: 41.424557s | E: 47 | q_time/E: 0.881374s | shuffle time: 0.000289s
Wed Jan 27 22:31:09 2021 | q: 16/63 | q_time: 25.020920s | E: 51 | q_time/E: 0.490606s | shuffle time: 0.000288s
Wed Jan 27 22:31:36 2021 | q: 17/63 | q_time: 26.931778s | E: 56 | q_time/E: 0.480925s | shuffle time: 0.000288s
Wed Jan 27 22:32:03 2021 | q: 18/63 | q_time: 27.320446s | E: 60 | q_time/E: 0.455341s | shuffle time: 0.000287s
Wed Jan 27 22:32:32 2021 | q: 19/63 | q_time: 29.297766s | E: 64 | q_time/E: 0.457778s | shuffle time: 0.000287s
Wed Jan 27 22:33:02 2021 | q: 20/63 | q_time: 30.022637s | E: 69 | q_time/E: 0.435111s | shuffle time: 0.000290s
Wed Jan 27 22:33:38 2021 | q: 21/63 | q_time: 35.048666s | E: 74 | q_time/E: 0.473631s | shuffle time: 0.000287s
Wed Jan 27 22:34:18 2021 | q: 22/63 | q_time: 40.179198s | E: 80 | q_time/E: 0.502240s | shuffle time: 0.000293s
Wed Jan 27 22:34:53 2021 | q: 23/63 | q_time: 34.948759s | E: 85 | q_time/E: 0.411162s | shuffle time: 0.000284s
Wed Jan 27 22:35:31 2021 | q: 24/63 | q_time: 38.335072s | E: 91 | q_time/E: 0.421265s | shuffle time: 0.000285s
Wed Jan 27 22:36:16 2021 | q: 25/63 | q_time: 44.587353s | E: 97 | q_time/E: 0.459663s | shuffle time: 0.000288s
Wed Jan 27 22:37:06 2021 | q: 26/63 | q_time: 50.833976s | E: 103 | q_time/E: 0.493534s | shuffle time: 0.000288s
Wed Jan 27 22:37:51 2021 | q: 27/63 | q_time: 44.643111s | E: 108 | q_time/E: 0.413362s | shuffle time: 0.000284s
Wed Jan 27 22:38:43 2021 | q: 28/63 | q_time: 51.644179s | E: 115 | q_time/E: 0.449080s | shuffle time: 0.000283s
Wed Jan 27 22:39:34 2021 | q: 29/63 | q_time: 51.067222s | E: 121 | q_time/E: 0.422043s | shuffle time: 0.000281s
Wed Jan 27 22:40:26 2021 | q: 30/63 | q_time: 52.545750s | E: 126 | q_time/E: 0.417030s | shuffle time: 0.000283s
Wed Jan 27 22:41:21 2021 | q: 31/63 | q_time: 54.895057s | E: 131 | q_time/E: 0.419046s | shuffle time: 0.000286s
Wed Jan 27 22:42:25 2021 | q: 32/63 | q_time: 63.653867s | E: 137 | q_time/E: 0.464627s | shuffle time: 0.000282s
Wed Jan 27 22:43:27 2021 | q: 33/63 | q_time: 62.459547s | E: 140 | q_time/E: 0.446140s | shuffle time: 0.000284s
Wed Jan 27 22:44:32 2021 | q: 34/63 | q_time: 64.893023s | E: 143 | q_time/E: 0.453797s | shuffle time: 0.000284s
Wed Jan 27 22:45:34 2021 | q: 35/63 | q_time: 61.860478s | E: 145 | q_time/E: 0.426624s | shuffle time: 0.000284s
Wed Jan 27 22:46:35 2021 | q: 36/63 | q_time: 60.874894s | E: 146 | q_time/E: 0.416951s | shuffle time: 0.000287s
Wed Jan 27 22:47:35 2021 | q: 37/63 | q_time: 60.110878s | E: 147 | q_time/E: 0.408918s | shuffle time: 0.000285s
Wed Jan 27 22:48:38 2021 | q: 38/63 | q_time: 62.581719s | E: 148 | q_time/E: 0.422849s | shuffle time: 0.000284s
Wed Jan 27 22:49:39 2021 | q: 39/63 | q_time: 61.180377s | E: 150 | q_time/E: 0.407869s | shuffle time: 0.000285s
Wed Jan 27 22:50:51 2021 | q: 40/63 | q_time: 72.309360s | E: 152 | q_time/E: 0.475719s | shuffle time: 0.000281s
Wed Jan 27 22:52:01 2021 | q: 41/63 | q_time: 69.557732s | E: 154 | q_time/E: 0.451674s | shuffle time: 0.000288s
Wed Jan 27 22:53:09 2021 | q: 42/63 | q_time: 68.284498s | E: 156 | q_time/E: 0.437721s | shuffle time: 0.000283s
Wed Jan 27 22:54:14 2021 | q: 43/63 | q_time: 65.503685s | E: 159 | q_time/E: 0.411973s | shuffle time: 0.000283s
Wed Jan 27 22:55:34 2021 | q: 44/63 | q_time: 79.137556s | E: 162 | q_time/E: 0.488503s | shuffle time: 0.000281s
Wed Jan 27 22:56:54 2021 | q: 45/63 | q_time: 79.899725s | E: 165 | q_time/E: 0.484241s | shuffle time: 0.000283s
Wed Jan 27 22:58:11 2021 | q: 46/63 | q_time: 77.980329s | E: 167 | q_time/E: 0.466948s | shuffle time: 0.000283s
Wed Jan 27 22:59:24 2021 | q: 47/63 | q_time: 72.586405s | E: 169 | q_time/E: 0.429505s | shuffle time: 0.000283s
Wed Jan 27 23:00:42 2021 | q: 48/63 | q_time: 77.647077s | E: 171 | q_time/E: 0.454076s | shuffle time: 0.000283s
Wed Jan 27 23:02:46 2021 | q: 49/63 | q_time: 124.538785s | E: 173 | q_time/E: 0.719877s | shuffle time: 0.000309s
Wed Jan 27 23:04:12 2021 | q: 50/63 | q_time: 85.539921s | E: 175 | q_time/E: 0.488800s | shuffle time: 0.000284s
Wed Jan 27 23:05:25 2021 | q: 51/63 | q_time: 72.912019s | E: 177 | q_time/E: 0.411932s | shuffle time: 0.000281s
Wed Jan 27 23:06:48 2021 | q: 52/63 | q_time: 83.355204s | E: 178 | q_time/E: 0.468288s | shuffle time: 0.000280s
Wed Jan 27 23:08:07 2021 | q: 53/63 | q_time: 79.167646s | E: 179 | q_time/E: 0.442277s | shuffle time: 0.000281s
Wed Jan 27 23:09:22 2021 | q: 54/63 | q_time: 74.982020s | E: 180 | q_time/E: 0.416567s | shuffle time: 0.000277s
Wed Jan 27 23:10:41 2021 | q: 55/63 | q_time: 78.607631s | E: 182 | q_time/E: 0.431910s | shuffle time: 0.000275s
Wed Jan 27 23:12:02 2021 | q: 56/63 | q_time: 80.686241s | E: 184 | q_time/E: 0.438512s | shuffle time: 0.000275s
Wed Jan 27 23:13:21 2021 | q: 57/63 | q_time: 79.367487s | E: 186 | q_time/E: 0.426707s | shuffle time: 0.000275s
Wed Jan 27 23:14:40 2021 | q: 58/63 | q_time: 79.588627s | E: 188 | q_time/E: 0.423344s | shuffle time: 0.000279s
Wed Jan 27 23:16:04 2021 | q: 59/63 | q_time: 83.797953s | E: 191 | q_time/E: 0.438733s | shuffle time: 0.000273s
Wed Jan 27 23:17:29 2021 | q: 60/63 | q_time: 85.144645s | E: 194 | q_time/E: 0.438890s | shuffle time: 0.000272s
Wed Jan 27 23:18:51 2021 | q: 61/63 | q_time: 81.387293s | E: 197 | q_time/E: 0.413133s | shuffle time: 0.000274s
Wed Jan 27 23:20:17 2021 | q: 62/63 | q_time: 86.417972s | E: 199 | q_time/E: 0.434261s | shuffle time: 0.000271s
Wed Jan 27 23:21:46 2021 | q: 63/63 | q_time: 88.852109s | E: 200 | q_time/E: 0.444261s | shuffle time: 0.000270s
