run: 72 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 12:42:08 2021 | q: 0/63 | q_time: 0.374815s | E: 1 | q_time/E: 0.374815s | shuffle time: 0.000000s
Wed Jan 27 12:42:08 2021 | q: 1/63 | q_time: 0.372974s | E: 1 | q_time/E: 0.372974s | shuffle time: 0.000254s
Wed Jan 27 12:42:09 2021 | q: 2/63 | q_time: 0.766534s | E: 2 | q_time/E: 0.383267s | shuffle time: 0.000268s
Wed Jan 27 12:42:11 2021 | q: 3/63 | q_time: 1.553350s | E: 4 | q_time/E: 0.388338s | shuffle time: 0.000265s
Wed Jan 27 12:42:13 2021 | q: 4/63 | q_time: 2.748093s | E: 7 | q_time/E: 0.392585s | shuffle time: 0.000270s
Wed Jan 27 12:42:17 2021 | q: 5/63 | q_time: 4.003450s | E: 10 | q_time/E: 0.400345s | shuffle time: 0.000273s
Wed Jan 27 12:42:23 2021 | q: 6/63 | q_time: 5.510233s | E: 13 | q_time/E: 0.423864s | shuffle time: 0.000272s
Wed Jan 27 12:42:29 2021 | q: 7/63 | q_time: 6.375099s | E: 16 | q_time/E: 0.398444s | shuffle time: 0.000273s
Wed Jan 27 12:42:37 2021 | q: 8/63 | q_time: 7.568063s | E: 19 | q_time/E: 0.398319s | shuffle time: 0.000277s
Wed Jan 27 12:42:46 2021 | q: 9/63 | q_time: 8.953922s | E: 22 | q_time/E: 0.406996s | shuffle time: 0.000274s
Wed Jan 27 12:42:57 2021 | q: 10/63 | q_time: 11.134225s | E: 26 | q_time/E: 0.428239s | shuffle time: 0.000274s
Wed Jan 27 12:43:12 2021 | q: 11/63 | q_time: 14.883556s | E: 30 | q_time/E: 0.496119s | shuffle time: 0.000278s
Wed Jan 27 12:43:29 2021 | q: 12/63 | q_time: 17.286740s | E: 34 | q_time/E: 0.508434s | shuffle time: 0.000276s
Wed Jan 27 12:43:48 2021 | q: 13/63 | q_time: 18.642227s | E: 37 | q_time/E: 0.503844s | shuffle time: 0.000279s
Wed Jan 27 12:44:07 2021 | q: 14/63 | q_time: 19.546280s | E: 42 | q_time/E: 0.465388s | shuffle time: 0.000275s
Wed Jan 27 12:44:28 2021 | q: 15/63 | q_time: 20.218853s | E: 47 | q_time/E: 0.430188s | shuffle time: 0.000272s
Wed Jan 27 12:44:50 2021 | q: 16/63 | q_time: 22.301975s | E: 51 | q_time/E: 0.437294s | shuffle time: 0.000273s
Wed Jan 27 12:45:16 2021 | q: 17/63 | q_time: 26.046845s | E: 56 | q_time/E: 0.465122s | shuffle time: 0.000276s
Wed Jan 27 12:45:41 2021 | q: 18/63 | q_time: 25.263828s | E: 60 | q_time/E: 0.421064s | shuffle time: 0.000276s
Wed Jan 27 12:46:09 2021 | q: 19/63 | q_time: 27.870739s | E: 64 | q_time/E: 0.435480s | shuffle time: 0.000274s
