run: 78 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 18:02:05 2021 | q: 0/63 | q_time: 0.376718s | E: 1 | q_time/E: 0.376718s | shuffle time: 0.000000s
Wed Jan 27 18:02:05 2021 | q: 1/63 | q_time: 0.375041s | E: 1 | q_time/E: 0.375041s | shuffle time: 0.000269s
Wed Jan 27 18:02:06 2021 | q: 2/63 | q_time: 0.771417s | E: 2 | q_time/E: 0.385709s | shuffle time: 0.000281s
Wed Jan 27 18:02:08 2021 | q: 3/63 | q_time: 1.557227s | E: 4 | q_time/E: 0.389307s | shuffle time: 0.000279s
Wed Jan 27 18:02:11 2021 | q: 4/63 | q_time: 2.789446s | E: 7 | q_time/E: 0.398492s | shuffle time: 0.000282s
Wed Jan 27 18:02:15 2021 | q: 5/63 | q_time: 4.119787s | E: 10 | q_time/E: 0.411979s | shuffle time: 0.000289s
Wed Jan 27 18:02:20 2021 | q: 6/63 | q_time: 5.756405s | E: 13 | q_time/E: 0.442800s | shuffle time: 0.000285s
Wed Jan 27 18:02:27 2021 | q: 7/63 | q_time: 6.492709s | E: 16 | q_time/E: 0.405794s | shuffle time: 0.000281s
Wed Jan 27 18:02:35 2021 | q: 8/63 | q_time: 7.945517s | E: 19 | q_time/E: 0.418185s | shuffle time: 0.000282s
Wed Jan 27 18:02:44 2021 | q: 9/63 | q_time: 8.995877s | E: 22 | q_time/E: 0.408904s | shuffle time: 0.000290s
Wed Jan 27 18:02:55 2021 | q: 10/63 | q_time: 10.916766s | E: 26 | q_time/E: 0.419876s | shuffle time: 0.000287s
Wed Jan 27 18:03:09 2021 | q: 11/63 | q_time: 14.281335s | E: 30 | q_time/E: 0.476044s | shuffle time: 0.000288s
Wed Jan 27 18:03:28 2021 | q: 12/63 | q_time: 18.844199s | E: 34 | q_time/E: 0.554241s | shuffle time: 0.000292s
Wed Jan 27 18:03:43 2021 | q: 13/63 | q_time: 15.522251s | E: 37 | q_time/E: 0.419520s | shuffle time: 0.000287s
Wed Jan 27 18:04:04 2021 | q: 14/63 | q_time: 20.617052s | E: 42 | q_time/E: 0.490882s | shuffle time: 0.000293s
Wed Jan 27 18:04:26 2021 | q: 15/63 | q_time: 22.331624s | E: 47 | q_time/E: 0.475141s | shuffle time: 0.000293s
Wed Jan 27 18:04:49 2021 | q: 16/63 | q_time: 22.929033s | E: 51 | q_time/E: 0.449589s | shuffle time: 0.000295s
Wed Jan 27 18:05:16 2021 | q: 17/63 | q_time: 26.265789s | E: 56 | q_time/E: 0.469032s | shuffle time: 0.000294s
Wed Jan 27 18:05:42 2021 | q: 18/63 | q_time: 26.652750s | E: 60 | q_time/E: 0.444212s | shuffle time: 0.000293s
Wed Jan 27 18:06:11 2021 | q: 19/63 | q_time: 28.305082s | E: 64 | q_time/E: 0.442267s | shuffle time: 0.000295s
