q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.379053 1 0.379053 1279874 1279873 0
1 63 0.376820 1 0.376820 1279874 1279873 0
2 63 0.776013 2 0.388006 2560363 1862441 697921
3 63 1.566890 4 0.391722 5124798 3035251 2089546
4 63 2.788283 7 0.398326 9029383 4711124 4318258
5 63 4.176717 10 0.417672 13444025 6661057 6782967
6 63 5.571438 13 0.428572 17890719 8575417 9315301
7 63 6.481171 16 0.405073 20734840 9797638 10937201
8 63 7.659362 19 0.403124 24404687 11445385 12959301
9 63 8.964313 22 0.407469 28481160 13457439 15023720
10 63 11.451394 26 0.440438 36380996 16755075 19625920
11 63 13.725838 30 0.457528 43558618 19714533 23844084
12 63 22.434104 34 0.659827 72182720 32415794 39766925
13 63 16.151113 37 0.436517 51253245 22951254 28301990
14 63 20.322738 42 0.483875 65155251 28485717 36669533
15 63 23.221493 47 0.494074 75043878 32261241 42782636
16 63 21.721495 51 0.425912 69921953 29548575 40373377
17 63 24.463318 56 0.436845 79191503 32982962 46208540
18 63 26.642462 60 0.444041 86304691 36152926 50151764
19 63 28.656062 64 0.447751 92094147 38321983 53772163
20 63 32.147576 69 0.465907 103800923 42792212 61008710
21 63 31.923739 74 0.431402 103105796 41825849 61279946
22 63 38.243076 80 0.478038 124696486 49929183 74767302
23 63 34.990732 85 0.411656 113917956 45005349 68912606
24 63 40.844116 91 0.448836 134057568 52363846 81693721
25 63 42.952664 97 0.442811 141610079 54334618 87275460
26 63 45.408502 103 0.440859 150169465 57178395 92991069
27 63 44.881330 108 0.415568 149030421 55975110 93055310
28 63 49.727942 115 0.432417 166462945 61474847 104988097
29 63 48.809377 121 0.403383 163794031 59630047 104163983
30 63 51.768324 126 0.410860 174621135 63850325 110770809
31 63 52.992309 131 0.404521 178938794 64602749 114336044
32 63 60.095040 137 0.438650 204137010 73196789 130940220
33 63 63.057066 140 0.450408 214821359 77947499 136873859
34 63 65.482497 143 0.457920 223893319 81913721 141979597
35 63 62.129110 145 0.428477 212810469 78358908 134451560
36 63 61.927872 146 0.424164 211847326 79171813 132675512
37 63 64.598960 147 0.439449 221201169 84156843 137044325
38 63 60.346760 148 0.407748 206259010 78258899 128000110
39 63 63.116996 150 0.420780 215666425 82515882 133150542
40 63 66.502843 152 0.437519 228395364 88034275 140361088
41 63 71.381676 154 0.463517 245209851 95233815 149976035
42 63 65.746999 156 0.421455 225400191 87446321 137953869
43 63 69.215006 159 0.435315 238306288 92382541 145923746
44 63 66.071062 162 0.407846 227794673 87541170 140253502
45 63 69.583571 165 0.421719 241473172 92565246 148907925
46 63 72.673517 167 0.435171 252809252 97039099 155770152
47 63 78.878303 169 0.466736 270217464 103701692 166515771
48 63 82.221627 171 0.480828 287375948 111195453 176180494
49 63 73.091747 173 0.422496 255460152 97877400 157582751
50 63 74.910024 175 0.428057 262651947 100872904 161779042
51 63 78.115842 177 0.441332 274083105 105129049 168954055
52 63 92.076190 178 0.517282 326113808 126175374 199938433
53 63 79.888963 179 0.446307 282111043 109108574 173002468
54 63 76.618468 180 0.425658 269864962 104010309 165854652
55 63 81.193582 182 0.446119 288154204 110992697 177161506
56 63 86.009115 184 0.467441 306456759 117724820 188731938
57 63 80.957609 186 0.435256 288524989 110490525 178034463
58 63 88.644434 188 0.471513 316869542 121146079 195723462
59 63 85.015826 191 0.445109 304771546 115101854 189669691
60 63 84.636303 194 0.436270 304245668 113044514 191201153
61 63 88.603721 197 0.449765 319339967 117892426 201447540
62 63 95.173888 199 0.478261 342081777 125201488 216880288
63 63 89.833646 200 0.449168 325925216 118129441 207795774
3160.02
