run: 69 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 10:06:17 2021 | q: 0/63 | q_time: 0.376736s | E: 1 | q_time/E: 0.376736s | shuffle time: 0.000000s
Wed Jan 27 10:06:17 2021 | q: 1/63 | q_time: 0.373660s | E: 1 | q_time/E: 0.373660s | shuffle time: 0.000251s
Wed Jan 27 10:06:18 2021 | q: 2/63 | q_time: 0.767194s | E: 2 | q_time/E: 0.383597s | shuffle time: 0.000269s
Wed Jan 27 10:06:20 2021 | q: 3/63 | q_time: 1.550159s | E: 4 | q_time/E: 0.387540s | shuffle time: 0.000263s
Wed Jan 27 10:06:23 2021 | q: 4/63 | q_time: 2.762191s | E: 7 | q_time/E: 0.394599s | shuffle time: 0.000270s
Wed Jan 27 10:06:26 2021 | q: 5/63 | q_time: 3.948239s | E: 10 | q_time/E: 0.394824s | shuffle time: 0.000273s
Wed Jan 27 10:06:32 2021 | q: 6/63 | q_time: 5.564158s | E: 13 | q_time/E: 0.428012s | shuffle time: 0.000276s
Wed Jan 27 10:06:38 2021 | q: 7/63 | q_time: 6.376775s | E: 16 | q_time/E: 0.398548s | shuffle time: 0.000273s
Wed Jan 27 10:06:46 2021 | q: 8/63 | q_time: 7.728433s | E: 19 | q_time/E: 0.406760s | shuffle time: 0.000274s
Wed Jan 27 10:06:55 2021 | q: 9/63 | q_time: 9.017163s | E: 22 | q_time/E: 0.409871s | shuffle time: 0.000274s
Wed Jan 27 10:07:06 2021 | q: 10/63 | q_time: 10.512775s | E: 26 | q_time/E: 0.404337s | shuffle time: 0.000278s
Wed Jan 27 10:07:18 2021 | q: 11/63 | q_time: 12.691094s | E: 30 | q_time/E: 0.423036s | shuffle time: 0.000274s
Wed Jan 27 10:07:33 2021 | q: 12/63 | q_time: 15.104674s | E: 34 | q_time/E: 0.444255s | shuffle time: 0.000278s
Wed Jan 27 10:07:50 2021 | q: 13/63 | q_time: 16.960958s | E: 37 | q_time/E: 0.458404s | shuffle time: 0.000279s
Wed Jan 27 10:08:09 2021 | q: 14/63 | q_time: 18.842657s | E: 42 | q_time/E: 0.448635s | shuffle time: 0.000275s
Wed Jan 27 10:08:31 2021 | q: 15/63 | q_time: 21.325016s | E: 47 | q_time/E: 0.453724s | shuffle time: 0.000273s
Wed Jan 27 10:08:55 2021 | q: 16/63 | q_time: 24.238331s | E: 51 | q_time/E: 0.475261s | shuffle time: 0.000275s
Wed Jan 27 10:09:23 2021 | q: 17/63 | q_time: 27.773139s | E: 56 | q_time/E: 0.495949s | shuffle time: 0.000274s
Wed Jan 27 10:09:52 2021 | q: 18/63 | q_time: 29.592613s | E: 60 | q_time/E: 0.493210s | shuffle time: 0.000276s
Wed Jan 27 10:10:22 2021 | q: 19/63 | q_time: 30.170446s | E: 64 | q_time/E: 0.471413s | shuffle time: 0.000281s
Wed Jan 27 10:10:55 2021 | q: 20/63 | q_time: 32.987664s | E: 69 | q_time/E: 0.478082s | shuffle time: 0.000276s
Wed Jan 27 10:11:28 2021 | q: 21/63 | q_time: 33.075801s | E: 74 | q_time/E: 0.446970s | shuffle time: 0.000276s
Wed Jan 27 10:12:04 2021 | q: 22/63 | q_time: 35.176211s | E: 80 | q_time/E: 0.439703s | shuffle time: 0.000278s
Wed Jan 27 10:12:40 2021 | q: 23/63 | q_time: 36.855483s | E: 85 | q_time/E: 0.433594s | shuffle time: 0.000274s
Wed Jan 27 10:13:18 2021 | q: 24/63 | q_time: 37.901669s | E: 91 | q_time/E: 0.416502s | shuffle time: 0.000272s
Wed Jan 27 10:14:01 2021 | q: 25/63 | q_time: 42.391553s | E: 97 | q_time/E: 0.437026s | shuffle time: 0.000273s
Wed Jan 27 10:14:46 2021 | q: 26/63 | q_time: 44.944300s | E: 103 | q_time/E: 0.436352s | shuffle time: 0.000272s
Wed Jan 27 10:15:30 2021 | q: 27/63 | q_time: 44.038715s | E: 108 | q_time/E: 0.407766s | shuffle time: 0.000269s
Wed Jan 27 10:16:20 2021 | q: 28/63 | q_time: 50.540899s | E: 115 | q_time/E: 0.439486s | shuffle time: 0.000270s
Wed Jan 27 10:17:10 2021 | q: 29/63 | q_time: 49.497970s | E: 121 | q_time/E: 0.409074s | shuffle time: 0.000269s
Wed Jan 27 10:18:05 2021 | q: 30/63 | q_time: 55.315116s | E: 126 | q_time/E: 0.439009s | shuffle time: 0.000268s
Wed Jan 27 10:18:58 2021 | q: 31/63 | q_time: 52.705545s | E: 131 | q_time/E: 0.402332s | shuffle time: 0.000275s
Wed Jan 27 10:19:58 2021 | q: 32/63 | q_time: 60.025746s | E: 137 | q_time/E: 0.438144s | shuffle time: 0.000269s
Wed Jan 27 10:21:01 2021 | q: 33/63 | q_time: 62.786452s | E: 140 | q_time/E: 0.448475s | shuffle time: 0.000272s
Wed Jan 27 10:22:03 2021 | q: 34/63 | q_time: 62.625895s | E: 143 | q_time/E: 0.437943s | shuffle time: 0.000272s
Wed Jan 27 10:23:07 2021 | q: 35/63 | q_time: 64.128687s | E: 145 | q_time/E: 0.442267s | shuffle time: 0.000270s
