q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381925 1 0.381925 1279874 1279873 0
1 63 0.383449 1 0.383449 1279874 1279873 0
2 63 0.787278 2 0.393639 2560140 1861889 698250
3 63 1.590708 4 0.397677 5125648 3051244 2074403
4 63 2.838970 7 0.405567 9040598 4724274 4316323
5 63 4.086730 10 0.408673 12954373 6409828 6544544
6 63 5.789193 13 0.445323 18341790 8808102 9533687
7 63 6.668848 16 0.416803 21021194 9961172 11060021
8 63 7.903399 19 0.415968 24935877 11769888 13165988
9 63 9.282188 22 0.421918 29144590 13830606 15313983
10 63 11.336806 26 0.436031 35579127 16327656 19251470
11 63 14.638441 30 0.487948 46007315 20819302 25188012
12 63 21.521210 34 0.632977 68507451 30844899 37662551
13 63 18.074082 37 0.488489 56327324 25406401 30920922
14 63 20.938965 42 0.498547 66342983 29095112 37247870
15 63 22.232508 47 0.473032 70708329 30319640 40388688
16 63 23.483738 51 0.460465 74725991 31869246 42856744
17 63 25.900633 56 0.462511 82018700 34368503 47650196
18 63 26.679718 60 0.444662 85714610 35857831 49856778
19 63 29.673048 64 0.463641 94602954 39421227 55181726
20 63 30.895860 69 0.447766 97330344 40097571 57232772
21 63 35.826079 74 0.484136 112907499 46121904 66785594
22 63 39.307969 80 0.491350 124877338 49837079 75040258
23 63 38.385392 85 0.451593 123678266 49284376 74393889
24 63 40.672132 91 0.446947 131571079 51374096 80196982
25 63 54.122043 97 0.557959 142450906 54995579 87455326
26 63 47.098469 103 0.457267 150529682 56874394 93655287
27 63 46.533234 108 0.430863 153093849 57749829 95344019
28 63 49.860001 115 0.433565 165649611 61323350 104326260
29 63 51.759479 121 0.427764 172936735 63261274 109675460
30 63 53.466514 126 0.424337 179629268 64897774 114731493
31 63 55.690683 131 0.425120 187146516 67888532 119257983
32 63 70.502573 137 0.514617 212860332 76533667 136326664
33 63 68.007903 140 0.485771 211687596 76415825 135271770
34 63 66.890776 143 0.467768 217387912 79785210 137602701
35 63 61.647910 145 0.425158 208300466 76714212 131586253
36 63 61.962947 146 0.424404 209077178 78320223 130756954
37 63 62.037130 147 0.422021 209617416 79012190 130605225
38 63 69.794141 148 0.471582 236555664 90283528 146272135
39 63 68.619679 150 0.457465 232948116 89483521 143464594
40 63 85.970300 152 0.565594 293585472 113434769 180150702
41 63 65.548789 154 0.425641 222454600 85877889 136576710
42 63 68.257308 156 0.437547 231806037 89837953 141968083
43 63 68.296243 159 0.429536 232368441 90023228 142345212
44 63 77.170197 162 0.476359 243497759 93707054 149790704
45 63 75.276988 165 0.456224 248389096 95433708 152955387
46 63 78.625922 167 0.470814 253172454 97622478 155549975
47 63 90.844855 169 0.537544 252700155 97272955 155427199
48 63 74.073535 171 0.433179 250208963 96218463 153990499
49 63 94.871734 173 0.548392 284194886 109369037 174825848
50 63 83.843270 175 0.479104 262385073 101300592 161084480
51 63 79.528800 177 0.449315 277570691 106741609 170829081
52 63 78.743392 178 0.442379 275549222 105970164 169579057
53 63 77.039826 179 0.430390 269764341 104238415 165525925
54 63 77.442285 180 0.430235 271410918 104897849 166513068
55 63 75.348889 182 0.414005 264124328 101449444 162674883
56 63 87.321724 184 0.474575 288363215 111158448 177204766
57 63 97.002312 186 0.521518 301323646 114839864 186483781
58 63 93.314215 188 0.496352 300045523 114294374 185751148
59 63 96.271403 191 0.504039 310644669 116733790 193910878
60 63 99.573948 194 0.513268 348357294 130470663 217886630
61 63 92.752899 197 0.470827 315167553 116328857 198838695
62 63 98.285966 199 0.493899 338266235 124031460 214234774
63 63 98.330461 200 0.491652 354118330 129817353 224300976
3341.01
