run: 58 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 00:19:49 2021 | q: 0/63 | q_time: 0.383337s | E: 1 | q_time/E: 0.383337s | shuffle time: 0.000000s
Wed Jan 27 00:19:50 2021 | q: 1/63 | q_time: 0.380113s | E: 1 | q_time/E: 0.380113s | shuffle time: 0.000257s
Wed Jan 27 00:19:51 2021 | q: 2/63 | q_time: 0.780844s | E: 2 | q_time/E: 0.390422s | shuffle time: 0.000273s
Wed Jan 27 00:19:52 2021 | q: 3/63 | q_time: 1.577915s | E: 4 | q_time/E: 0.394479s | shuffle time: 0.000265s
Wed Jan 27 00:19:55 2021 | q: 4/63 | q_time: 2.838559s | E: 7 | q_time/E: 0.405508s | shuffle time: 0.000275s
Wed Jan 27 00:19:59 2021 | q: 5/63 | q_time: 4.119308s | E: 10 | q_time/E: 0.411931s | shuffle time: 0.000275s
Wed Jan 27 00:20:05 2021 | q: 6/63 | q_time: 5.375355s | E: 13 | q_time/E: 0.413489s | shuffle time: 0.000282s
Wed Jan 27 00:20:11 2021 | q: 7/63 | q_time: 6.464890s | E: 16 | q_time/E: 0.404056s | shuffle time: 0.000277s
Wed Jan 27 00:20:19 2021 | q: 8/63 | q_time: 7.761006s | E: 19 | q_time/E: 0.408474s | shuffle time: 0.000279s
Wed Jan 27 00:20:28 2021 | q: 9/63 | q_time: 9.344159s | E: 22 | q_time/E: 0.424734s | shuffle time: 0.000278s
Wed Jan 27 00:20:39 2021 | q: 10/63 | q_time: 10.906495s | E: 26 | q_time/E: 0.419481s | shuffle time: 0.000280s
Wed Jan 27 00:20:52 2021 | q: 11/63 | q_time: 12.662045s | E: 30 | q_time/E: 0.422068s | shuffle time: 0.000282s
Wed Jan 27 00:21:09 2021 | q: 12/63 | q_time: 17.109321s | E: 34 | q_time/E: 0.503215s | shuffle time: 0.000281s
Wed Jan 27 00:21:26 2021 | q: 13/63 | q_time: 17.711462s | E: 37 | q_time/E: 0.478688s | shuffle time: 0.000283s
Wed Jan 27 00:21:47 2021 | q: 14/63 | q_time: 20.888880s | E: 42 | q_time/E: 0.497354s | shuffle time: 0.000282s
Wed Jan 27 00:22:08 2021 | q: 15/63 | q_time: 20.532552s | E: 47 | q_time/E: 0.436863s | shuffle time: 0.000282s
Wed Jan 27 00:22:30 2021 | q: 16/63 | q_time: 22.369749s | E: 51 | q_time/E: 0.438623s | shuffle time: 0.000274s
Wed Jan 27 00:22:58 2021 | q: 17/63 | q_time: 27.646226s | E: 56 | q_time/E: 0.493683s | shuffle time: 0.000284s
Wed Jan 27 00:23:26 2021 | q: 18/63 | q_time: 27.868911s | E: 60 | q_time/E: 0.464482s | shuffle time: 0.000279s
Wed Jan 27 00:23:56 2021 | q: 19/63 | q_time: 29.788041s | E: 64 | q_time/E: 0.465438s | shuffle time: 0.000279s
Wed Jan 27 00:24:25 2021 | q: 20/63 | q_time: 29.422934s | E: 69 | q_time/E: 0.426419s | shuffle time: 0.000281s
Wed Jan 27 00:24:57 2021 | q: 21/63 | q_time: 31.874655s | E: 74 | q_time/E: 0.430739s | shuffle time: 0.000279s
Wed Jan 27 00:25:33 2021 | q: 22/63 | q_time: 36.194289s | E: 80 | q_time/E: 0.452429s | shuffle time: 0.000283s
Wed Jan 27 00:26:09 2021 | q: 23/63 | q_time: 36.406408s | E: 85 | q_time/E: 0.428311s | shuffle time: 0.000278s
Wed Jan 27 00:26:48 2021 | q: 24/63 | q_time: 38.241836s | E: 91 | q_time/E: 0.420240s | shuffle time: 0.000276s
Wed Jan 27 00:27:30 2021 | q: 25/63 | q_time: 42.124931s | E: 97 | q_time/E: 0.434278s | shuffle time: 0.000279s
Wed Jan 27 00:28:18 2021 | q: 26/63 | q_time: 47.902886s | E: 103 | q_time/E: 0.465077s | shuffle time: 0.000278s
