run: 20 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 13:40:20 2021 | q: 0/63 | q_time: 0.384672s | E: 1 | q_time/E: 0.384672s | shuffle time: 0.000000s
Mon Jan 25 13:40:20 2021 | q: 1/63 | q_time: 0.382022s | E: 1 | q_time/E: 0.382022s | shuffle time: 0.000261s
Mon Jan 25 13:40:21 2021 | q: 2/63 | q_time: 0.784621s | E: 2 | q_time/E: 0.392311s | shuffle time: 0.000276s
Mon Jan 25 13:40:23 2021 | q: 3/63 | q_time: 1.585526s | E: 4 | q_time/E: 0.396381s | shuffle time: 0.000270s
Mon Jan 25 13:40:26 2021 | q: 4/63 | q_time: 2.843290s | E: 7 | q_time/E: 0.406184s | shuffle time: 0.000277s
Mon Jan 25 13:40:30 2021 | q: 5/63 | q_time: 4.019588s | E: 10 | q_time/E: 0.401959s | shuffle time: 0.000281s
Mon Jan 25 13:40:35 2021 | q: 6/63 | q_time: 5.522630s | E: 13 | q_time/E: 0.424818s | shuffle time: 0.000279s
Mon Jan 25 13:40:42 2021 | q: 7/63 | q_time: 6.637543s | E: 16 | q_time/E: 0.414846s | shuffle time: 0.000277s
Mon Jan 25 13:40:50 2021 | q: 8/63 | q_time: 7.749082s | E: 19 | q_time/E: 0.407846s | shuffle time: 0.000278s
Mon Jan 25 13:40:59 2021 | q: 9/63 | q_time: 9.006201s | E: 22 | q_time/E: 0.409373s | shuffle time: 0.000280s
Mon Jan 25 13:41:10 2021 | q: 10/63 | q_time: 11.075952s | E: 26 | q_time/E: 0.425998s | shuffle time: 0.000281s
Mon Jan 25 13:41:22 2021 | q: 11/63 | q_time: 12.559350s | E: 30 | q_time/E: 0.418645s | shuffle time: 0.000280s
Mon Jan 25 13:41:45 2021 | q: 12/63 | q_time: 22.837431s | E: 34 | q_time/E: 0.671689s | shuffle time: 0.000285s
Mon Jan 25 13:42:01 2021 | q: 13/63 | q_time: 15.477313s | E: 37 | q_time/E: 0.418306s | shuffle time: 0.000283s
Mon Jan 25 13:42:19 2021 | q: 14/63 | q_time: 18.217171s | E: 42 | q_time/E: 0.433742s | shuffle time: 0.000282s
Mon Jan 25 13:42:38 2021 | q: 15/63 | q_time: 19.571671s | E: 47 | q_time/E: 0.416419s | shuffle time: 0.000280s
Mon Jan 25 13:43:00 2021 | q: 16/63 | q_time: 21.457669s | E: 51 | q_time/E: 0.420739s | shuffle time: 0.000281s
Mon Jan 25 13:43:24 2021 | q: 17/63 | q_time: 23.745052s | E: 56 | q_time/E: 0.424019s | shuffle time: 0.000284s
Mon Jan 25 13:43:50 2021 | q: 18/63 | q_time: 26.034515s | E: 60 | q_time/E: 0.433909s | shuffle time: 0.000281s
Mon Jan 25 13:44:16 2021 | q: 19/63 | q_time: 26.601139s | E: 64 | q_time/E: 0.415643s | shuffle time: 0.000285s
Mon Jan 25 13:44:48 2021 | q: 20/63 | q_time: 32.068288s | E: 69 | q_time/E: 0.464758s | shuffle time: 0.000283s
Mon Jan 25 13:45:22 2021 | q: 21/63 | q_time: 34.057445s | E: 74 | q_time/E: 0.460236s | shuffle time: 0.000285s
Mon Jan 25 13:45:59 2021 | q: 22/63 | q_time: 36.455971s | E: 80 | q_time/E: 0.455700s | shuffle time: 0.000284s
Mon Jan 25 13:46:36 2021 | q: 23/63 | q_time: 36.860236s | E: 85 | q_time/E: 0.433650s | shuffle time: 0.000279s
Mon Jan 25 13:47:17 2021 | q: 24/63 | q_time: 41.469356s | E: 91 | q_time/E: 0.455707s | shuffle time: 0.000283s
Mon Jan 25 13:48:02 2021 | q: 25/63 | q_time: 45.050871s | E: 97 | q_time/E: 0.464442s | shuffle time: 0.000283s
Mon Jan 25 13:48:50 2021 | q: 26/63 | q_time: 48.320294s | E: 103 | q_time/E: 0.469129s | shuffle time: 0.000278s
Mon Jan 25 13:49:37 2021 | q: 27/63 | q_time: 46.696669s | E: 108 | q_time/E: 0.432377s | shuffle time: 0.000281s
Mon Jan 25 13:50:26 2021 | q: 28/63 | q_time: 48.638528s | E: 115 | q_time/E: 0.422944s | shuffle time: 0.000280s
Mon Jan 25 13:51:17 2021 | q: 29/63 | q_time: 51.172107s | E: 121 | q_time/E: 0.422910s | shuffle time: 0.000277s
Mon Jan 25 13:52:12 2021 | q: 30/63 | q_time: 55.163328s | E: 126 | q_time/E: 0.437804s | shuffle time: 0.000274s
