run: 38 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 06:29:54 2021 | q: 0/63 | q_time: 0.382409s | E: 1 | q_time/E: 0.382409s | shuffle time: 0.000000s
Tue Jan 26 06:29:54 2021 | q: 1/63 | q_time: 0.381474s | E: 1 | q_time/E: 0.381474s | shuffle time: 0.000256s
Tue Jan 26 06:29:55 2021 | q: 2/63 | q_time: 0.783607s | E: 2 | q_time/E: 0.391803s | shuffle time: 0.000275s
Tue Jan 26 06:29:57 2021 | q: 3/63 | q_time: 1.583916s | E: 4 | q_time/E: 0.395979s | shuffle time: 0.000270s
Tue Jan 26 06:29:59 2021 | q: 4/63 | q_time: 2.820010s | E: 7 | q_time/E: 0.402859s | shuffle time: 0.000274s
Tue Jan 26 06:30:03 2021 | q: 5/63 | q_time: 4.048368s | E: 10 | q_time/E: 0.404837s | shuffle time: 0.000277s
Tue Jan 26 06:30:09 2021 | q: 6/63 | q_time: 5.629793s | E: 13 | q_time/E: 0.433061s | shuffle time: 0.000281s
Tue Jan 26 06:30:16 2021 | q: 7/63 | q_time: 6.647227s | E: 16 | q_time/E: 0.415452s | shuffle time: 0.000298s
Tue Jan 26 06:30:23 2021 | q: 8/63 | q_time: 7.744978s | E: 19 | q_time/E: 0.407630s | shuffle time: 0.000277s
Tue Jan 26 06:30:32 2021 | q: 9/63 | q_time: 9.022775s | E: 22 | q_time/E: 0.410126s | shuffle time: 0.000280s
Tue Jan 26 06:30:45 2021 | q: 10/63 | q_time: 12.628777s | E: 26 | q_time/E: 0.485722s | shuffle time: 0.000281s
Tue Jan 26 06:31:01 2021 | q: 11/63 | q_time: 16.056954s | E: 30 | q_time/E: 0.535232s | shuffle time: 0.000281s
Tue Jan 26 06:31:17 2021 | q: 12/63 | q_time: 15.868702s | E: 34 | q_time/E: 0.466727s | shuffle time: 0.000283s
Tue Jan 26 06:31:35 2021 | q: 13/63 | q_time: 17.877855s | E: 37 | q_time/E: 0.483185s | shuffle time: 0.000325s
Tue Jan 26 06:31:54 2021 | q: 14/63 | q_time: 19.407758s | E: 42 | q_time/E: 0.462089s | shuffle time: 0.000282s
Tue Jan 26 06:32:19 2021 | q: 15/63 | q_time: 24.439187s | E: 47 | q_time/E: 0.519983s | shuffle time: 0.000279s
Tue Jan 26 06:32:41 2021 | q: 16/63 | q_time: 22.330351s | E: 51 | q_time/E: 0.437850s | shuffle time: 0.000278s
Tue Jan 26 06:33:06 2021 | q: 17/63 | q_time: 25.107551s | E: 56 | q_time/E: 0.448349s | shuffle time: 0.000280s
Tue Jan 26 06:33:33 2021 | q: 18/63 | q_time: 27.270562s | E: 60 | q_time/E: 0.454509s | shuffle time: 0.000281s
Tue Jan 26 06:34:02 2021 | q: 19/63 | q_time: 28.611417s | E: 64 | q_time/E: 0.447053s | shuffle time: 0.000279s
Tue Jan 26 06:34:35 2021 | q: 20/63 | q_time: 32.799523s | E: 69 | q_time/E: 0.475355s | shuffle time: 0.000279s
