q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.378262 1 0.378262 1279874 1279873 0
1 63 0.376639 1 0.376639 1279874 1279873 0
2 63 0.773571 2 0.386786 2560219 1862426 697792
3 63 1.561078 4 0.390269 5121750 3039611 2082138
4 63 2.774681 7 0.396383 9013518 4699439 4314078
5 63 3.980444 10 0.398044 12846321 6324609 6521711
6 63 5.599813 13 0.430755 18056605 8664992 9391612
7 63 6.680525 16 0.417533 21455636 10211797 11243838
8 63 7.645613 19 0.402401 24421987 11482824 12939162
9 63 9.364816 22 0.425673 28238246 13268867 14969378
10 63 12.228201 26 0.470315 39105661 18007413 21098247
11 63 13.033369 30 0.434446 41364727 18671084 22693642
12 63 24.692367 34 0.726246 79987925 35797548 44190376
13 63 15.415245 37 0.416628 49015095 21973522 27041572
14 63 17.948528 42 0.427346 57359628 24976819 32382808
15 63 20.321264 47 0.432367 64998536 27606315 37392220
16 63 31.072785 51 0.609270 101604936 43506179 58098756
17 63 30.476853 56 0.544230 99884757 41947730 57937026
18 63 28.977528 60 0.482959 94177055 39281419 54895635
19 63 28.300263 64 0.442192 90874659 37934866 52939792
20 63 31.712892 69 0.459607 102732837 42223131 60509705
21 63 32.536973 74 0.439689 103962264 42318618 61643645
22 63 37.313242 80 0.466416 121724427 48601553 73122873
23 63 35.743047 85 0.420506 116901866 46244040 70657825
24 63 40.274977 91 0.442582 130499600 50726885 79772714
25 63 44.251671 97 0.456203 146660453 56157424 90503028
26 63 44.571627 103 0.432734 148061271 55912290 92148980
27 63 43.871165 108 0.406214 146011772 55106586 90905185
28 63 52.015117 115 0.452305 174945562 64650442 110295119
29 63 50.587026 121 0.418075 170627192 62372001 108255190
30 63 52.658837 126 0.417927 177412756 64332626 113080129
31 63 58.558837 131 0.447014 199327873 72435350 126892522
32 63 72.942112 137 0.532424 249985086 89964335 160020750
33 63 60.952809 140 0.435377 208283436 75308838 132974597
34 63 61.140313 143 0.427555 209535401 76206438 133328962
35 63 58.776991 145 0.405359 201181618 73526109 127655508
36 63 61.674507 146 0.422428 209754841 78346160 131408680
37 63 65.284792 147 0.444114 224248609 84968918 139279690
38 63 61.786272 148 0.417475 210775258 80423773 130351484
39 63 63.663977 150 0.424427 218456036 83858370 134597665
40 63 65.638874 152 0.431835 225677612 87092903 138584708
41 63 67.725841 154 0.439778 232993945 90351000 142642944
42 63 70.715530 156 0.453305 242885372 94148016 148737355
43 63 69.859276 159 0.439367 241015252 93894657 147120594
44 63 85.050351 162 0.525002 296353880 114410613 181943266
45 63 74.184466 165 0.449603 258079007 98838289 159240717
46 63 82.244145 167 0.492480 287249293 110854393 176394899
47 63 70.728941 169 0.418514 246350653 94264080 152086572
48 63 74.861365 171 0.437786 261195549 101345746 159849802
49 63 77.661153 173 0.448908 270674926 103949039 166725886
50 63 80.882469 175 0.462186 284485383 109508942 174976440
51 63 82.186248 177 0.464329 286019247 109815365 176203881
52 63 81.127441 178 0.455772 286340170 110518704 175821465
53 63 171.749594 179 0.959495 615795981 238489283 377306697
54 63 121.766886 180 0.676483 434784898 167937435 266847462
55 63 99.775614 182 0.548218 354474401 136980176 217494224
56 63 94.904347 184 0.515784 337840897 129799742 208041154
57 63 90.445264 186 0.486265 321447363 122555121 198892241
58 63 81.029734 188 0.431009 287225633 109430801 177794831
59 63 86.325505 191 0.451966 306634391 115799330 190835060
60 63 95.732321 194 0.493466 343467169 128947583 214519585
61 63 89.953147 197 0.456615 325037469 120019124 205018344
62 63 104.424896 199 0.524748 378563274 138909977 239653296
63 63 89.970635 200 0.449853 326666730 118769610 207897119
3400.86
