run: 81 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 20:42:30 2021 | q: 0/63 | q_time: 0.375065s | E: 1 | q_time/E: 0.375065s | shuffle time: 0.000000s
Wed Jan 27 20:42:30 2021 | q: 1/63 | q_time: 0.373475s | E: 1 | q_time/E: 0.373475s | shuffle time: 0.000257s
Wed Jan 27 20:42:31 2021 | q: 2/63 | q_time: 0.767859s | E: 2 | q_time/E: 0.383929s | shuffle time: 0.000272s
Wed Jan 27 20:42:32 2021 | q: 3/63 | q_time: 1.551234s | E: 4 | q_time/E: 0.387809s | shuffle time: 0.000267s
Wed Jan 27 20:42:35 2021 | q: 4/63 | q_time: 2.806426s | E: 7 | q_time/E: 0.400918s | shuffle time: 0.000274s
Wed Jan 27 20:42:39 2021 | q: 5/63 | q_time: 4.007438s | E: 10 | q_time/E: 0.400744s | shuffle time: 0.000276s
Wed Jan 27 20:42:44 2021 | q: 6/63 | q_time: 5.318547s | E: 13 | q_time/E: 0.409119s | shuffle time: 0.000275s
Wed Jan 27 20:42:51 2021 | q: 7/63 | q_time: 6.646847s | E: 16 | q_time/E: 0.415428s | shuffle time: 0.000273s
Wed Jan 27 20:42:59 2021 | q: 8/63 | q_time: 7.595331s | E: 19 | q_time/E: 0.399754s | shuffle time: 0.000274s
Wed Jan 27 20:43:07 2021 | q: 9/63 | q_time: 8.818120s | E: 22 | q_time/E: 0.400824s | shuffle time: 0.000275s
Wed Jan 27 20:43:18 2021 | q: 10/63 | q_time: 10.501414s | E: 26 | q_time/E: 0.403901s | shuffle time: 0.000277s
Wed Jan 27 20:43:30 2021 | q: 11/63 | q_time: 12.307228s | E: 30 | q_time/E: 0.410241s | shuffle time: 0.000277s
Wed Jan 27 20:43:49 2021 | q: 12/63 | q_time: 18.390594s | E: 34 | q_time/E: 0.540900s | shuffle time: 0.000276s
Wed Jan 27 20:44:04 2021 | q: 13/63 | q_time: 15.206778s | E: 37 | q_time/E: 0.410994s | shuffle time: 0.000277s
Wed Jan 27 20:44:22 2021 | q: 14/63 | q_time: 18.358571s | E: 42 | q_time/E: 0.437109s | shuffle time: 0.000276s
Wed Jan 27 20:44:42 2021 | q: 15/63 | q_time: 19.813340s | E: 47 | q_time/E: 0.421560s | shuffle time: 0.000275s
Wed Jan 27 20:45:03 2021 | q: 16/63 | q_time: 21.176609s | E: 51 | q_time/E: 0.415228s | shuffle time: 0.000274s
Wed Jan 27 20:45:27 2021 | q: 17/63 | q_time: 23.861551s | E: 56 | q_time/E: 0.426099s | shuffle time: 0.000277s
Wed Jan 27 20:45:52 2021 | q: 18/63 | q_time: 25.402518s | E: 60 | q_time/E: 0.423375s | shuffle time: 0.000278s
Wed Jan 27 20:46:21 2021 | q: 19/63 | q_time: 28.120074s | E: 64 | q_time/E: 0.439376s | shuffle time: 0.000279s
Wed Jan 27 20:46:54 2021 | q: 20/63 | q_time: 33.796395s | E: 69 | q_time/E: 0.489803s | shuffle time: 0.000277s
Wed Jan 27 20:47:26 2021 | q: 21/63 | q_time: 31.308162s | E: 74 | q_time/E: 0.423083s | shuffle time: 0.000278s
Wed Jan 27 20:48:03 2021 | q: 22/63 | q_time: 37.178136s | E: 80 | q_time/E: 0.464727s | shuffle time: 0.000278s
Wed Jan 27 20:48:39 2021 | q: 23/63 | q_time: 36.481826s | E: 85 | q_time/E: 0.429198s | shuffle time: 0.000275s
Wed Jan 27 20:49:17 2021 | q: 24/63 | q_time: 37.627302s | E: 91 | q_time/E: 0.413487s | shuffle time: 0.000275s
Wed Jan 27 20:49:58 2021 | q: 25/63 | q_time: 40.587034s | E: 97 | q_time/E: 0.418423s | shuffle time: 0.000274s
Wed Jan 27 20:50:51 2021 | q: 26/63 | q_time: 53.223362s | E: 103 | q_time/E: 0.516732s | shuffle time: 0.000288s
Wed Jan 27 20:51:37 2021 | q: 27/63 | q_time: 46.273708s | E: 108 | q_time/E: 0.428460s | shuffle time: 0.000273s
Wed Jan 27 20:52:29 2021 | q: 28/63 | q_time: 52.489572s | E: 115 | q_time/E: 0.456431s | shuffle time: 0.000272s
Wed Jan 27 20:53:22 2021 | q: 29/63 | q_time: 52.337353s | E: 121 | q_time/E: 0.432540s | shuffle time: 0.000270s
Wed Jan 27 20:54:16 2021 | q: 30/63 | q_time: 53.784083s | E: 126 | q_time/E: 0.426858s | shuffle time: 0.000270s
Wed Jan 27 20:55:10 2021 | q: 31/63 | q_time: 54.221796s | E: 131 | q_time/E: 0.413907s | shuffle time: 0.000271s
Wed Jan 27 20:56:11 2021 | q: 32/63 | q_time: 61.013440s | E: 137 | q_time/E: 0.445354s | shuffle time: 0.000272s
Wed Jan 27 20:57:15 2021 | q: 33/63 | q_time: 63.742842s | E: 140 | q_time/E: 0.455306s | shuffle time: 0.000271s
Wed Jan 27 20:58:16 2021 | q: 34/63 | q_time: 61.535210s | E: 143 | q_time/E: 0.430316s | shuffle time: 0.000272s
Wed Jan 27 20:59:16 2021 | q: 35/63 | q_time: 59.884359s | E: 145 | q_time/E: 0.412996s | shuffle time: 0.000271s
Wed Jan 27 21:00:20 2021 | q: 36/63 | q_time: 64.199692s | E: 146 | q_time/E: 0.439724s | shuffle time: 0.000271s
Wed Jan 27 21:01:21 2021 | q: 37/63 | q_time: 60.983965s | E: 147 | q_time/E: 0.414857s | shuffle time: 0.000270s
Wed Jan 27 21:02:22 2021 | q: 38/63 | q_time: 60.826849s | E: 148 | q_time/E: 0.410992s | shuffle time: 0.000271s
Wed Jan 27 21:03:26 2021 | q: 39/63 | q_time: 63.858941s | E: 150 | q_time/E: 0.425726s | shuffle time: 0.000271s
Wed Jan 27 21:04:35 2021 | q: 40/63 | q_time: 69.189431s | E: 152 | q_time/E: 0.455194s | shuffle time: 0.000272s
Wed Jan 27 21:05:47 2021 | q: 41/63 | q_time: 71.841740s | E: 154 | q_time/E: 0.466505s | shuffle time: 0.000271s
Wed Jan 27 21:06:55 2021 | q: 42/63 | q_time: 68.383936s | E: 156 | q_time/E: 0.438359s | shuffle time: 0.000272s
Wed Jan 27 21:08:05 2021 | q: 43/63 | q_time: 69.920366s | E: 159 | q_time/E: 0.439751s | shuffle time: 0.000271s
Wed Jan 27 21:09:16 2021 | q: 44/63 | q_time: 70.575991s | E: 162 | q_time/E: 0.435654s | shuffle time: 0.000270s
Wed Jan 27 21:10:28 2021 | q: 45/63 | q_time: 72.024360s | E: 165 | q_time/E: 0.436511s | shuffle time: 0.000270s
Wed Jan 27 21:11:49 2021 | q: 46/63 | q_time: 81.512537s | E: 167 | q_time/E: 0.488099s | shuffle time: 0.000270s
Wed Jan 27 21:13:04 2021 | q: 47/63 | q_time: 74.920481s | E: 169 | q_time/E: 0.443316s | shuffle time: 0.000271s
Wed Jan 27 21:14:22 2021 | q: 48/63 | q_time: 77.364945s | E: 171 | q_time/E: 0.452427s | shuffle time: 0.000270s
Wed Jan 27 21:15:35 2021 | q: 49/63 | q_time: 73.407253s | E: 173 | q_time/E: 0.424319s | shuffle time: 0.000269s
Wed Jan 27 21:16:49 2021 | q: 50/63 | q_time: 74.201582s | E: 175 | q_time/E: 0.424009s | shuffle time: 0.000270s
Wed Jan 27 21:18:03 2021 | q: 51/63 | q_time: 73.297922s | E: 177 | q_time/E: 0.414113s | shuffle time: 0.000268s
Wed Jan 27 21:19:22 2021 | q: 52/63 | q_time: 79.065465s | E: 178 | q_time/E: 0.444188s | shuffle time: 0.000266s
Wed Jan 27 21:20:41 2021 | q: 53/63 | q_time: 79.059086s | E: 179 | q_time/E: 0.441671s | shuffle time: 0.000266s
Wed Jan 27 21:21:57 2021 | q: 54/63 | q_time: 75.873410s | E: 180 | q_time/E: 0.421519s | shuffle time: 0.000270s
Wed Jan 27 21:23:20 2021 | q: 55/63 | q_time: 83.240870s | E: 182 | q_time/E: 0.457367s | shuffle time: 0.000261s
Wed Jan 27 21:24:46 2021 | q: 56/63 | q_time: 86.054812s | E: 184 | q_time/E: 0.467689s | shuffle time: 0.000261s
Wed Jan 27 21:26:07 2021 | q: 57/63 | q_time: 81.092340s | E: 186 | q_time/E: 0.435980s | shuffle time: 0.000263s
Wed Jan 27 21:27:22 2021 | q: 58/63 | q_time: 75.301546s | E: 188 | q_time/E: 0.400540s | shuffle time: 0.000262s
Wed Jan 27 21:28:43 2021 | q: 59/63 | q_time: 80.832535s | E: 191 | q_time/E: 0.423207s | shuffle time: 0.000262s
Wed Jan 27 21:30:06 2021 | q: 60/63 | q_time: 82.648051s | E: 194 | q_time/E: 0.426021s | shuffle time: 0.000259s
Wed Jan 27 21:31:35 2021 | q: 61/63 | q_time: 89.116865s | E: 197 | q_time/E: 0.452370s | shuffle time: 0.000257s
Wed Jan 27 21:33:13 2021 | q: 62/63 | q_time: 98.019493s | E: 199 | q_time/E: 0.492560s | shuffle time: 0.000259s
Wed Jan 27 21:34:45 2021 | q: 63/63 | q_time: 92.254708s | E: 200 | q_time/E: 0.461274s | shuffle time: 0.000259s
