run: 93 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 07:19:11 2021 | q: 0/63 | q_time: 0.375199s | E: 1 | q_time/E: 0.375199s | shuffle time: 0.000000s
Thu Jan 28 07:19:12 2021 | q: 1/63 | q_time: 0.372517s | E: 1 | q_time/E: 0.372517s | shuffle time: 0.000250s
Thu Jan 28 07:19:13 2021 | q: 2/63 | q_time: 0.765058s | E: 2 | q_time/E: 0.382529s | shuffle time: 0.000267s
Thu Jan 28 07:19:14 2021 | q: 3/63 | q_time: 1.544590s | E: 4 | q_time/E: 0.386147s | shuffle time: 0.000262s
Thu Jan 28 07:19:17 2021 | q: 4/63 | q_time: 2.766744s | E: 7 | q_time/E: 0.395249s | shuffle time: 0.000270s
Thu Jan 28 07:19:21 2021 | q: 5/63 | q_time: 4.180173s | E: 10 | q_time/E: 0.418017s | shuffle time: 0.000274s
Thu Jan 28 07:19:27 2021 | q: 6/63 | q_time: 5.436873s | E: 13 | q_time/E: 0.418221s | shuffle time: 0.000272s
Thu Jan 28 07:19:33 2021 | q: 7/63 | q_time: 6.711229s | E: 16 | q_time/E: 0.419452s | shuffle time: 0.000271s
Thu Jan 28 07:19:41 2021 | q: 8/63 | q_time: 7.622163s | E: 19 | q_time/E: 0.401166s | shuffle time: 0.000274s
Thu Jan 28 07:19:50 2021 | q: 9/63 | q_time: 8.846510s | E: 22 | q_time/E: 0.402114s | shuffle time: 0.000271s
Thu Jan 28 07:20:00 2021 | q: 10/63 | q_time: 10.451848s | E: 26 | q_time/E: 0.401994s | shuffle time: 0.000276s
Thu Jan 28 07:20:14 2021 | q: 11/63 | q_time: 13.575441s | E: 30 | q_time/E: 0.452515s | shuffle time: 0.000275s
Thu Jan 28 07:20:33 2021 | q: 12/63 | q_time: 19.693117s | E: 34 | q_time/E: 0.579209s | shuffle time: 0.000276s
Thu Jan 28 07:20:49 2021 | q: 13/63 | q_time: 15.937739s | E: 37 | q_time/E: 0.430750s | shuffle time: 0.000276s
Thu Jan 28 07:21:08 2021 | q: 14/63 | q_time: 18.811397s | E: 42 | q_time/E: 0.447890s | shuffle time: 0.000274s
Thu Jan 28 07:21:27 2021 | q: 15/63 | q_time: 19.079374s | E: 47 | q_time/E: 0.405944s | shuffle time: 0.000276s
Thu Jan 28 07:21:48 2021 | q: 16/63 | q_time: 20.625902s | E: 51 | q_time/E: 0.404429s | shuffle time: 0.000269s
Thu Jan 28 07:22:13 2021 | q: 17/63 | q_time: 25.323021s | E: 56 | q_time/E: 0.452197s | shuffle time: 0.000277s
Thu Jan 28 07:22:38 2021 | q: 18/63 | q_time: 25.015151s | E: 60 | q_time/E: 0.416919s | shuffle time: 0.000277s
Thu Jan 28 07:23:06 2021 | q: 19/63 | q_time: 27.947627s | E: 64 | q_time/E: 0.436682s | shuffle time: 0.000276s
Thu Jan 28 07:23:38 2021 | q: 20/63 | q_time: 31.611938s | E: 69 | q_time/E: 0.458144s | shuffle time: 0.000276s
Thu Jan 28 07:24:11 2021 | q: 21/63 | q_time: 33.685067s | E: 74 | q_time/E: 0.455204s | shuffle time: 0.000278s
Thu Jan 28 07:24:51 2021 | q: 22/63 | q_time: 39.132921s | E: 80 | q_time/E: 0.489162s | shuffle time: 0.000276s
Thu Jan 28 07:25:28 2021 | q: 23/63 | q_time: 37.730931s | E: 85 | q_time/E: 0.443893s | shuffle time: 0.000275s
Thu Jan 28 07:26:08 2021 | q: 24/63 | q_time: 39.777091s | E: 91 | q_time/E: 0.437111s | shuffle time: 0.000273s
Thu Jan 28 07:26:49 2021 | q: 25/63 | q_time: 40.757514s | E: 97 | q_time/E: 0.420181s | shuffle time: 0.000274s
Thu Jan 28 07:27:36 2021 | q: 26/63 | q_time: 46.704758s | E: 103 | q_time/E: 0.453444s | shuffle time: 0.000271s
Thu Jan 28 07:28:19 2021 | q: 27/63 | q_time: 43.323179s | E: 108 | q_time/E: 0.401141s | shuffle time: 0.000272s
Thu Jan 28 07:29:10 2021 | q: 28/63 | q_time: 50.607207s | E: 115 | q_time/E: 0.440063s | shuffle time: 0.000271s
Thu Jan 28 07:30:03 2021 | q: 29/63 | q_time: 53.535414s | E: 121 | q_time/E: 0.442441s | shuffle time: 0.000270s
Thu Jan 28 07:30:58 2021 | q: 30/63 | q_time: 55.304292s | E: 126 | q_time/E: 0.438923s | shuffle time: 0.000272s
Thu Jan 28 07:31:57 2021 | q: 31/63 | q_time: 58.549967s | E: 131 | q_time/E: 0.446946s | shuffle time: 0.000268s
Thu Jan 28 07:33:01 2021 | q: 32/63 | q_time: 64.579612s | E: 137 | q_time/E: 0.471384s | shuffle time: 0.000267s
Thu Jan 28 07:33:59 2021 | q: 33/63 | q_time: 57.338206s | E: 140 | q_time/E: 0.409559s | shuffle time: 0.000270s
Thu Jan 28 07:34:56 2021 | q: 34/63 | q_time: 56.867712s | E: 143 | q_time/E: 0.397676s | shuffle time: 0.000273s
Thu Jan 28 07:35:59 2021 | q: 35/63 | q_time: 63.071800s | E: 145 | q_time/E: 0.434978s | shuffle time: 0.000270s
Thu Jan 28 07:37:01 2021 | q: 36/63 | q_time: 62.330531s | E: 146 | q_time/E: 0.426921s | shuffle time: 0.000270s
Thu Jan 28 07:38:05 2021 | q: 37/63 | q_time: 63.954794s | E: 147 | q_time/E: 0.435067s | shuffle time: 0.000268s
Thu Jan 28 07:39:10 2021 | q: 38/63 | q_time: 65.028893s | E: 148 | q_time/E: 0.439384s | shuffle time: 0.000270s
Thu Jan 28 07:40:20 2021 | q: 39/63 | q_time: 69.540449s | E: 150 | q_time/E: 0.463603s | shuffle time: 0.000271s
Thu Jan 28 07:41:26 2021 | q: 40/63 | q_time: 66.864989s | E: 152 | q_time/E: 0.439901s | shuffle time: 0.000432s
Thu Jan 28 07:42:34 2021 | q: 41/63 | q_time: 67.690164s | E: 154 | q_time/E: 0.439547s | shuffle time: 0.000273s
Thu Jan 28 07:43:41 2021 | q: 42/63 | q_time: 66.583289s | E: 156 | q_time/E: 0.426816s | shuffle time: 0.000271s
Thu Jan 28 07:44:47 2021 | q: 43/63 | q_time: 66.124834s | E: 159 | q_time/E: 0.415879s | shuffle time: 0.000271s
Thu Jan 28 07:46:02 2021 | q: 44/63 | q_time: 75.361074s | E: 162 | q_time/E: 0.465192s | shuffle time: 0.000271s
Thu Jan 28 07:47:20 2021 | q: 45/63 | q_time: 77.597115s | E: 165 | q_time/E: 0.470286s | shuffle time: 0.000268s
Thu Jan 28 07:48:28 2021 | q: 46/63 | q_time: 67.886372s | E: 167 | q_time/E: 0.406505s | shuffle time: 0.000275s
Thu Jan 28 07:49:43 2021 | q: 47/63 | q_time: 75.405320s | E: 169 | q_time/E: 0.446185s | shuffle time: 0.000268s
Thu Jan 28 07:51:20 2021 | q: 48/63 | q_time: 97.104331s | E: 171 | q_time/E: 0.567862s | shuffle time: 0.000266s
Thu Jan 28 07:52:56 2021 | q: 49/63 | q_time: 95.720227s | E: 173 | q_time/E: 0.553296s | shuffle time: 0.000269s
Thu Jan 28 07:54:16 2021 | q: 50/63 | q_time: 80.413069s | E: 175 | q_time/E: 0.459503s | shuffle time: 0.000269s
Thu Jan 28 07:55:32 2021 | q: 51/63 | q_time: 75.996807s | E: 177 | q_time/E: 0.429360s | shuffle time: 0.000267s
Thu Jan 28 07:56:50 2021 | q: 52/63 | q_time: 78.145616s | E: 178 | q_time/E: 0.439020s | shuffle time: 0.000267s
Thu Jan 28 07:58:03 2021 | q: 53/63 | q_time: 72.612779s | E: 179 | q_time/E: 0.405658s | shuffle time: 0.000264s
Thu Jan 28 07:59:20 2021 | q: 54/63 | q_time: 77.349078s | E: 180 | q_time/E: 0.429717s | shuffle time: 0.000263s
Thu Jan 28 08:00:37 2021 | q: 55/63 | q_time: 76.667733s | E: 182 | q_time/E: 0.421251s | shuffle time: 0.000261s
Thu Jan 28 08:01:57 2021 | q: 56/63 | q_time: 80.200910s | E: 184 | q_time/E: 0.435875s | shuffle time: 0.000259s
Thu Jan 28 08:03:16 2021 | q: 57/63 | q_time: 78.260087s | E: 186 | q_time/E: 0.420753s | shuffle time: 0.000261s
Thu Jan 28 08:04:40 2021 | q: 58/63 | q_time: 84.096936s | E: 188 | q_time/E: 0.447324s | shuffle time: 0.000261s
Thu Jan 28 08:06:03 2021 | q: 59/63 | q_time: 82.842792s | E: 191 | q_time/E: 0.433732s | shuffle time: 0.000262s
Thu Jan 28 08:07:19 2021 | q: 60/63 | q_time: 76.239011s | E: 194 | q_time/E: 0.392985s | shuffle time: 0.000257s
Thu Jan 28 08:08:44 2021 | q: 61/63 | q_time: 84.773562s | E: 197 | q_time/E: 0.430323s | shuffle time: 0.000259s
Thu Jan 28 08:10:07 2021 | q: 62/63 | q_time: 83.007366s | E: 199 | q_time/E: 0.417122s | shuffle time: 0.000256s
Thu Jan 28 08:11:36 2021 | q: 63/63 | q_time: 89.265625s | E: 200 | q_time/E: 0.446328s | shuffle time: 0.000254s
