run: 76 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 16:16:16 2021 | q: 0/63 | q_time: 0.379054s | E: 1 | q_time/E: 0.379054s | shuffle time: 0.000000s
Wed Jan 27 16:16:16 2021 | q: 1/63 | q_time: 0.376461s | E: 1 | q_time/E: 0.376461s | shuffle time: 0.000251s
Wed Jan 27 16:16:17 2021 | q: 2/63 | q_time: 0.773873s | E: 2 | q_time/E: 0.386936s | shuffle time: 0.000269s
Wed Jan 27 16:16:18 2021 | q: 3/63 | q_time: 1.561881s | E: 4 | q_time/E: 0.390470s | shuffle time: 0.000265s
Wed Jan 27 16:16:21 2021 | q: 4/63 | q_time: 2.769428s | E: 7 | q_time/E: 0.395633s | shuffle time: 0.000273s
Wed Jan 27 16:16:25 2021 | q: 5/63 | q_time: 4.087310s | E: 10 | q_time/E: 0.408731s | shuffle time: 0.000275s
Wed Jan 27 16:16:31 2021 | q: 6/63 | q_time: 5.362539s | E: 13 | q_time/E: 0.412503s | shuffle time: 0.000275s
Wed Jan 27 16:16:37 2021 | q: 7/63 | q_time: 6.920262s | E: 16 | q_time/E: 0.432516s | shuffle time: 0.000273s
Wed Jan 27 16:16:45 2021 | q: 8/63 | q_time: 7.720696s | E: 19 | q_time/E: 0.406352s | shuffle time: 0.000273s
Wed Jan 27 16:16:54 2021 | q: 9/63 | q_time: 8.998574s | E: 22 | q_time/E: 0.409026s | shuffle time: 0.000275s
Wed Jan 27 16:17:05 2021 | q: 10/63 | q_time: 11.182845s | E: 26 | q_time/E: 0.430109s | shuffle time: 0.000275s
Wed Jan 27 16:17:20 2021 | q: 11/63 | q_time: 15.142175s | E: 30 | q_time/E: 0.504739s | shuffle time: 0.000279s
Wed Jan 27 16:17:37 2021 | q: 12/63 | q_time: 16.929056s | E: 34 | q_time/E: 0.497913s | shuffle time: 0.000279s
Wed Jan 27 16:17:54 2021 | q: 13/63 | q_time: 16.324222s | E: 37 | q_time/E: 0.441195s | shuffle time: 0.000277s
Wed Jan 27 16:18:12 2021 | q: 14/63 | q_time: 17.948787s | E: 42 | q_time/E: 0.427352s | shuffle time: 0.000278s
Wed Jan 27 16:18:33 2021 | q: 15/63 | q_time: 21.585215s | E: 47 | q_time/E: 0.459260s | shuffle time: 0.000275s
Wed Jan 27 16:18:55 2021 | q: 16/63 | q_time: 21.286191s | E: 51 | q_time/E: 0.417376s | shuffle time: 0.000273s
Wed Jan 27 16:19:18 2021 | q: 17/63 | q_time: 23.826324s | E: 56 | q_time/E: 0.425470s | shuffle time: 0.000279s
Wed Jan 27 16:19:45 2021 | q: 18/63 | q_time: 26.174419s | E: 60 | q_time/E: 0.436240s | shuffle time: 0.000277s
Wed Jan 27 16:20:13 2021 | q: 19/63 | q_time: 28.622619s | E: 64 | q_time/E: 0.447228s | shuffle time: 0.000280s
Wed Jan 27 16:20:45 2021 | q: 20/63 | q_time: 32.043469s | E: 69 | q_time/E: 0.464398s | shuffle time: 0.000281s
Wed Jan 27 16:21:18 2021 | q: 21/63 | q_time: 32.458931s | E: 74 | q_time/E: 0.438634s | shuffle time: 0.000280s
Wed Jan 27 16:21:54 2021 | q: 22/63 | q_time: 36.704577s | E: 80 | q_time/E: 0.458807s | shuffle time: 0.000282s
Wed Jan 27 16:22:33 2021 | q: 23/63 | q_time: 38.798749s | E: 85 | q_time/E: 0.456456s | shuffle time: 0.000277s
Wed Jan 27 16:23:12 2021 | q: 24/63 | q_time: 38.954353s | E: 91 | q_time/E: 0.428070s | shuffle time: 0.000279s
Wed Jan 27 16:23:55 2021 | q: 25/63 | q_time: 43.198653s | E: 97 | q_time/E: 0.445347s | shuffle time: 0.000276s
Wed Jan 27 16:24:44 2021 | q: 26/63 | q_time: 48.431766s | E: 103 | q_time/E: 0.470211s | shuffle time: 0.000274s
Wed Jan 27 16:25:28 2021 | q: 27/63 | q_time: 43.916628s | E: 108 | q_time/E: 0.406635s | shuffle time: 0.000276s
Wed Jan 27 16:26:17 2021 | q: 28/63 | q_time: 49.234402s | E: 115 | q_time/E: 0.428125s | shuffle time: 0.000275s
Wed Jan 27 16:27:07 2021 | q: 29/63 | q_time: 49.851308s | E: 121 | q_time/E: 0.411994s | shuffle time: 0.000275s
Wed Jan 27 16:28:00 2021 | q: 30/63 | q_time: 53.506574s | E: 126 | q_time/E: 0.424655s | shuffle time: 0.000336s
Wed Jan 27 16:28:55 2021 | q: 31/63 | q_time: 54.538833s | E: 131 | q_time/E: 0.416327s | shuffle time: 0.000274s
Wed Jan 27 16:29:55 2021 | q: 32/63 | q_time: 60.230416s | E: 137 | q_time/E: 0.439638s | shuffle time: 0.000270s
Wed Jan 27 16:30:58 2021 | q: 33/63 | q_time: 62.695980s | E: 140 | q_time/E: 0.447828s | shuffle time: 0.000276s
Wed Jan 27 16:31:58 2021 | q: 34/63 | q_time: 60.048505s | E: 143 | q_time/E: 0.419920s | shuffle time: 0.000275s
Wed Jan 27 16:33:01 2021 | q: 35/63 | q_time: 63.086542s | E: 145 | q_time/E: 0.435080s | shuffle time: 0.000273s
Wed Jan 27 16:34:03 2021 | q: 36/63 | q_time: 61.714139s | E: 146 | q_time/E: 0.422700s | shuffle time: 0.000271s
Wed Jan 27 16:35:06 2021 | q: 37/63 | q_time: 63.372506s | E: 147 | q_time/E: 0.431105s | shuffle time: 0.000272s
Wed Jan 27 16:36:08 2021 | q: 38/63 | q_time: 62.142210s | E: 148 | q_time/E: 0.419880s | shuffle time: 0.000270s
Wed Jan 27 16:37:14 2021 | q: 39/63 | q_time: 65.628754s | E: 150 | q_time/E: 0.437525s | shuffle time: 0.000273s
Wed Jan 27 16:38:33 2021 | q: 40/63 | q_time: 79.425721s | E: 152 | q_time/E: 0.522538s | shuffle time: 0.000273s
Wed Jan 27 16:39:39 2021 | q: 41/63 | q_time: 65.514147s | E: 154 | q_time/E: 0.425417s | shuffle time: 0.000273s
Wed Jan 27 16:40:43 2021 | q: 42/63 | q_time: 64.289501s | E: 156 | q_time/E: 0.412112s | shuffle time: 0.000275s
Wed Jan 27 16:41:53 2021 | q: 43/63 | q_time: 70.540250s | E: 159 | q_time/E: 0.443649s | shuffle time: 0.000272s
Wed Jan 27 16:43:04 2021 | q: 44/63 | q_time: 70.248027s | E: 162 | q_time/E: 0.433630s | shuffle time: 0.000270s
Wed Jan 27 16:44:13 2021 | q: 45/63 | q_time: 69.185784s | E: 165 | q_time/E: 0.419308s | shuffle time: 0.000270s
Wed Jan 27 16:45:33 2021 | q: 46/63 | q_time: 80.154748s | E: 167 | q_time/E: 0.479969s | shuffle time: 0.000271s
Wed Jan 27 16:46:53 2021 | q: 47/63 | q_time: 80.303901s | E: 169 | q_time/E: 0.475171s | shuffle time: 0.000269s
Wed Jan 27 16:48:18 2021 | q: 48/63 | q_time: 84.496757s | E: 171 | q_time/E: 0.494133s | shuffle time: 0.000270s
Wed Jan 27 16:49:41 2021 | q: 49/63 | q_time: 82.950365s | E: 173 | q_time/E: 0.479482s | shuffle time: 0.000273s
Wed Jan 27 16:51:00 2021 | q: 50/63 | q_time: 79.298141s | E: 175 | q_time/E: 0.453132s | shuffle time: 0.000268s
Wed Jan 27 16:52:16 2021 | q: 51/63 | q_time: 76.208689s | E: 177 | q_time/E: 0.430558s | shuffle time: 0.000271s
Wed Jan 27 16:53:37 2021 | q: 52/63 | q_time: 80.366430s | E: 178 | q_time/E: 0.451497s | shuffle time: 0.000270s
Wed Jan 27 16:54:56 2021 | q: 53/63 | q_time: 78.833704s | E: 179 | q_time/E: 0.440412s | shuffle time: 0.000267s
Wed Jan 27 16:56:12 2021 | q: 54/63 | q_time: 76.139055s | E: 180 | q_time/E: 0.422995s | shuffle time: 0.000265s
