q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.374958 1 0.374958 1279874 1279873 0
1 63 0.372863 1 0.372863 1279874 1279873 0
2 63 0.766223 2 0.383111 2561660 1865398 696261
3 63 1.548142 4 0.387035 5129841 3047202 2082638
4 63 2.773938 7 0.396277 9104704 4761542 4343161
5 63 4.012731 10 0.401273 13085348 6455037 6630310
6 63 5.191028 13 0.399310 16870018 8088578 8781439
7 63 6.366708 16 0.397919 20654009 9756366 10897642
8 63 7.761988 19 0.408526 25119902 11805657 13314244
9 63 8.895817 22 0.404355 28672338 13549693 15122644
10 63 10.658815 26 0.409954 34257596 15628432 18629163
11 63 14.738551 30 0.491285 47565734 21476089 26089644
12 63 17.603153 34 0.517740 56937301 25443707 31493593
13 63 17.008905 37 0.459700 54746295 24628462 30117832
14 63 17.463365 42 0.415794 56371094 24531944 31839149
15 63 21.818353 47 0.464220 71226189 30618224 40607964
16 63 22.526552 51 0.441697 73579438 31380450 42198987
17 63 24.325975 56 0.434392 79648302 33371804 46276497
18 63 25.114078 60 0.418568 82246879 34314965 47931913
19 63 26.220730 64 0.409699 85076165 35341445 49734719
20 63 33.070427 69 0.479282 108204508 44805511 63398996
21 63 31.703689 74 0.428428 103661862 42330175 61331686
22 63 36.045375 80 0.450567 118848488 47302089 71546398
23 63 36.288012 85 0.426918 119692825 47542914 72149910
24 63 39.196002 91 0.430725 129958668 50927505 79031162
25 63 43.600235 97 0.449487 145667760 56244219 89423540
26 63 49.897397 103 0.484441 168073618 63968081 104105536
27 63 44.490043 108 0.411945 149482147 56282368 93199778
28 63 52.111898 115 0.453147 176896519 65558990 111337528
29 63 49.131068 121 0.406042 166968329 60842231 106126097
30 63 52.740120 126 0.418572 180286636 65990055 114296580
31 63 55.469256 131 0.423429 189987704 68852220 121135483
32 63 62.910512 137 0.459201 217109159 78486295 138622863
33 63 58.057343 140 0.414695 199972333 72476335 127495997
34 63 64.332272 143 0.449876 222838622 81446472 141392149
35 63 60.670381 145 0.418416 209528285 77129751 132398533
36 63 61.926817 146 0.424156 213947803 79847559 134100243
37 63 60.002673 147 0.408181 207291147 78216620 129074526
38 63 61.318595 148 0.414315 212023296 81235599 130787696
39 63 63.395313 150 0.422635 219241676 84837375 134404300
40 63 80.342599 152 0.528570 280375798 108749051 171626746
41 63 66.838170 154 0.434014 232027457 90061351 141966105
42 63 65.443068 156 0.419507 227062696 88464981 138597714
43 63 66.173596 159 0.416186 230287262 89175283 141111978
44 63 72.547432 162 0.447824 254044001 98264674 155779326
45 63 71.390611 165 0.432670 250380922 96154935 154225986
46 63 78.588592 167 0.470590 276725044 106538683 170186360
47 63 84.171262 169 0.498055 297292739 114465605 182827133
48 63 73.872717 171 0.432004 259824213 100039616 159784596
49 63 79.057002 173 0.456977 279799918 108210787 171589130
50 63 85.601305 175 0.489150 304464998 118200833 186264164
51 63 76.702532 177 0.433348 272470851 105207786 167263064
52 63 77.541383 178 0.435626 275653682 106042521 169611160
53 63 73.468038 179 0.410436 261109207 100847020 160262186
54 63 75.208806 180 0.417827 267659678 103575494 164084183
55 63 94.553607 182 0.519525 340348238 131082428 209265809
56 63 92.245824 184 0.501336 332633542 127225989 205407552
57 63 88.667122 186 0.476705 320261101 122419883 197841217
58 63 93.109599 188 0.495264 337240005 128747701 208492303
59 63 85.649235 191 0.448425 309991609 117334460 192657148
60 63 93.527239 194 0.482099 340573807 127224525 213349281
61 63 95.001368 197 0.482240 347284834 127924695 219360138
62 63 109.775393 199 0.551635 403895386 149255776 254639609
63 63 102.450417 200 0.512252 376801923 138802024 237999898
3233.83
