run: 16 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 09:49:23 2021 | q: 0/63 | q_time: 0.381042s | E: 1 | q_time/E: 0.381042s | shuffle time: 0.000000s
Mon Jan 25 09:49:24 2021 | q: 1/63 | q_time: 0.380437s | E: 1 | q_time/E: 0.380437s | shuffle time: 0.000257s
Mon Jan 25 09:49:24 2021 | q: 2/63 | q_time: 0.781430s | E: 2 | q_time/E: 0.390715s | shuffle time: 0.000273s
Mon Jan 25 09:49:26 2021 | q: 3/63 | q_time: 1.581214s | E: 4 | q_time/E: 0.395303s | shuffle time: 0.000269s
Mon Jan 25 09:49:29 2021 | q: 4/63 | q_time: 2.796865s | E: 7 | q_time/E: 0.399552s | shuffle time: 0.000275s
Mon Jan 25 09:49:33 2021 | q: 5/63 | q_time: 4.023415s | E: 10 | q_time/E: 0.402342s | shuffle time: 0.000280s
Mon Jan 25 09:49:39 2021 | q: 6/63 | q_time: 5.627201s | E: 13 | q_time/E: 0.432862s | shuffle time: 0.000281s
Mon Jan 25 09:49:45 2021 | q: 7/63 | q_time: 6.680717s | E: 16 | q_time/E: 0.417545s | shuffle time: 0.000277s
Mon Jan 25 09:49:53 2021 | q: 8/63 | q_time: 7.971559s | E: 19 | q_time/E: 0.419556s | shuffle time: 0.000275s
Mon Jan 25 09:50:02 2021 | q: 9/63 | q_time: 9.029755s | E: 22 | q_time/E: 0.410443s | shuffle time: 0.000279s
Mon Jan 25 09:50:14 2021 | q: 10/63 | q_time: 11.321614s | E: 26 | q_time/E: 0.435447s | shuffle time: 0.000279s
Mon Jan 25 09:50:27 2021 | q: 11/63 | q_time: 13.815632s | E: 30 | q_time/E: 0.460521s | shuffle time: 0.000281s
Mon Jan 25 09:50:43 2021 | q: 12/63 | q_time: 15.879341s | E: 34 | q_time/E: 0.467039s | shuffle time: 0.000283s
Mon Jan 25 09:51:14 2021 | q: 13/63 | q_time: 30.999317s | E: 37 | q_time/E: 0.837819s | shuffle time: 0.000284s
Mon Jan 25 09:51:35 2021 | q: 14/63 | q_time: 20.890300s | E: 42 | q_time/E: 0.497388s | shuffle time: 0.000853s
