run: 29 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 22:08:27 2021 | q: 0/63 | q_time: 0.380532s | E: 1 | q_time/E: 0.380532s | shuffle time: 0.000000s
Mon Jan 25 22:08:27 2021 | q: 1/63 | q_time: 0.382559s | E: 1 | q_time/E: 0.382559s | shuffle time: 0.000256s
Mon Jan 25 22:08:28 2021 | q: 2/63 | q_time: 0.779802s | E: 2 | q_time/E: 0.389901s | shuffle time: 0.000273s
Mon Jan 25 22:08:29 2021 | q: 3/63 | q_time: 1.573291s | E: 4 | q_time/E: 0.393323s | shuffle time: 0.000267s
Mon Jan 25 22:08:32 2021 | q: 4/63 | q_time: 2.796927s | E: 7 | q_time/E: 0.399561s | shuffle time: 0.000274s
Mon Jan 25 22:08:36 2021 | q: 5/63 | q_time: 4.089861s | E: 10 | q_time/E: 0.408986s | shuffle time: 0.000277s
Mon Jan 25 22:08:42 2021 | q: 6/63 | q_time: 5.597878s | E: 13 | q_time/E: 0.430606s | shuffle time: 0.000280s
Mon Jan 25 22:08:48 2021 | q: 7/63 | q_time: 6.585848s | E: 16 | q_time/E: 0.411615s | shuffle time: 0.000275s
Mon Jan 25 22:08:56 2021 | q: 8/63 | q_time: 7.789839s | E: 19 | q_time/E: 0.409992s | shuffle time: 0.000279s
Mon Jan 25 22:09:05 2021 | q: 9/63 | q_time: 9.005263s | E: 22 | q_time/E: 0.409330s | shuffle time: 0.000279s
Mon Jan 25 22:09:17 2021 | q: 10/63 | q_time: 11.279206s | E: 26 | q_time/E: 0.433816s | shuffle time: 0.000280s
Mon Jan 25 22:09:32 2021 | q: 11/63 | q_time: 15.416337s | E: 30 | q_time/E: 0.513878s | shuffle time: 0.000279s
Mon Jan 25 22:09:49 2021 | q: 12/63 | q_time: 16.642557s | E: 34 | q_time/E: 0.489487s | shuffle time: 0.000279s
Mon Jan 25 22:10:05 2021 | q: 13/63 | q_time: 16.279997s | E: 37 | q_time/E: 0.440000s | shuffle time: 0.000276s
