q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.380517 1 0.380517 1279874 1279873 0
1 63 0.378226 1 0.378226 1279874 1279873 0
2 63 0.777548 2 0.388774 2560552 1862196 698355
3 63 1.570546 4 0.392636 5129306 3046845 2082460
4 63 2.778376 7 0.396911 8986286 4681031 4305254
5 63 4.005119 10 0.400512 12862460 6343700 6518759
6 63 5.667649 13 0.435973 18203475 8694306 9509168
7 63 6.478303 16 0.404894 20679893 9797077 10882815
8 63 7.708447 19 0.405708 24510487 11533465 12977021
9 63 8.934564 22 0.406117 28327642 13328996 14998645
10 63 10.598105 26 0.407619 33517763 15263093 18254669
11 63 14.921076 30 0.497369 47466992 21524528 25942463
12 63 25.397883 34 0.746997 82020389 36809330 45211058
13 63 17.118526 37 0.462663 54461879 24517301 29944577
14 63 17.571299 42 0.418364 55839677 24237543 31602133
15 63 20.811911 47 0.442807 66763228 28503271 38259956
16 63 21.575719 51 0.423053 69461005 29421536 40039468
17 63 25.916945 56 0.462803 84146540 35424886 48721653
18 63 27.382803 60 0.456380 88838798 37201812 51636985
19 63 30.703483 64 0.479742 98879396 41436846 57442549
20 63 30.139489 69 0.436804 97148652 39941356 57207295
21 63 34.991784 74 0.472862 113493743 46180577 67313165
22 63 41.945151 80 0.524314 137179734 54911508 82268225
23 63 35.197183 85 0.414085 114677546 45230180 69447365
24 63 40.185212 91 0.441596 131754787 51382881 80371905
25 63 44.344809 97 0.457163 146601843 56097659 90504183
26 63 49.507188 103 0.480652 164620908 62179788 102441119
27 63 44.782426 108 0.414652 148730002 55785421 92944580
28 63 47.541937 115 0.413408 158740914 58548854 100192059
29 63 50.864323 121 0.420366 171180667 62991882 108188784
30 63 57.684127 126 0.457811 195382871 71133314 124249556
31 63 54.279487 131 0.414347 183666746 65991898 117674847
32 63 58.570326 137 0.427521 199476635 71715175 127761459
33 63 60.165506 140 0.429754 205208609 73829653 131378955
34 63 58.841481 143 0.411479 201025112 73281801 127743310
35 63 63.419902 145 0.437379 217600851 80069988 137530862
36 63 62.800983 146 0.430144 213304096 79528648 133775447
37 63 61.456977 147 0.418075 211037508 79471319 131566188
38 63 68.602036 148 0.463527 233190023 89240747 143949275
39 63 65.332356 150 0.435549 222693172 85787514 136905657
40 63 69.106446 152 0.454648 235968907 91285320 144683586
41 63 68.882542 154 0.447289 237660719 92347836 145312882
42 63 63.128708 156 0.404671 216946359 84276625 132669733
43 63 70.812583 159 0.445362 244118322 93972787 150145534
44 63 71.161596 162 0.439269 247184455 95472735 151711719
45 63 71.468399 165 0.433142 246873451 95223061 151650389
46 63 86.191636 167 0.516118 302577901 117193028 185384872
47 63 81.599251 169 0.482836 284196187 109153015 175043171
48 63 82.522406 171 0.482587 289262830 111414470 177848359
49 63 78.780901 173 0.455381 273657986 105636804 168021181
50 63 73.669429 175 0.420968 258655425 99454481 159200943
51 63 111.194446 177 0.628217 394857412 152636354 242221057
52 63 99.523602 178 0.559121 353853184 137116485 216736698
53 63 86.733642 179 0.484545 307665158 118516033 189149124
54 63 76.218209 180 0.423434 269502089 104202420 165299668
55 63 77.979246 182 0.428457 276815560 106794576 170020983
56 63 81.941207 184 0.445333 290056775 111690282 178366492
57 63 78.410965 186 0.421564 278868878 106613209 172255668
58 63 80.909514 188 0.430370 289382851 110286057 179096793
59 63 80.980046 191 0.423979 289054232 109351861 179702370
60 63 78.389828 194 0.404071 281815715 104644953 177170761
61 63 81.258478 197 0.412480 291825282 107367252 184458029
62 63 87.183778 199 0.438109 314546223 115037607 199508615
63 63 82.709575 200 0.413548 298545688 108357243 190188444
3202.09
