q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.376479 1 0.376479 1279874 1279873 0
1 63 0.374242 1 0.374242 1279874 1279873 0
2 63 0.769239 2 0.384620 2560067 1858361 701705
3 63 1.556268 4 0.389067 5135186 3056237 2078948
4 63 2.763049 7 0.394721 9030526 4700506 4330019
5 63 3.999485 10 0.399948 12979244 6419060 6560183
6 63 5.201494 13 0.400115 16818175 8039241 8778933
7 63 6.449510 16 0.403094 20813025 9821229 10991795
8 63 7.763226 19 0.408591 24959140 11765531 13193608
9 63 9.073392 22 0.412427 29077436 13750905 15326530
10 63 10.719246 26 0.412279 34244156 15713531 18530624
11 63 12.305709 30 0.410190 39186110 17544832 21641277
12 63 15.391094 34 0.452679 49293322 21905646 27387675
13 63 16.272491 37 0.439797 52159844 23333984 28825859
14 63 18.541314 42 0.441460 59827979 25860457 33967521
15 63 19.577763 47 0.416548 63346903 26824933 36521969
16 63 20.900155 51 0.409807 67720550 28662585 39057964
17 63 24.356638 56 0.434940 79472909 33184298 46288610
18 63 25.910100 60 0.431835 84728631 35190558 49538072
19 63 29.506478 64 0.461039 95726889 40008656 55718232
20 63 33.170783 69 0.480736 108087349 44522309 63565039
21 63 32.202586 74 0.435170 105022703 42538678 62484024
22 63 40.440343 80 0.505504 133217122 53169590 80047531
23 63 37.602117 85 0.442378 123758304 49128575 74629728
24 63 38.705134 91 0.425331 127849516 49731653 78117862
25 63 43.211953 97 0.445484 143623945 55303380 88320564
26 63 47.268122 103 0.458914 158187052 60193663 97993388
27 63 44.367571 108 0.410811 148335372 55938142 92397229
28 63 47.131756 115 0.409841 158672598 58579396 100093201
29 63 54.148916 121 0.447512 183875981 67048069 116827911
30 63 53.555823 126 0.425046 182393669 66824959 115568709
31 63 56.626701 131 0.432265 193303782 70098634 123205147
32 63 60.754554 137 0.443464 208390670 74868177 133522492
33 63 56.414536 140 0.402961 193308239 69198578 124109660
34 63 60.889690 143 0.425802 209550927 76197830 133353096
35 63 64.905236 145 0.447622 224083233 82576331 141506901
36 63 58.889675 146 0.403354 202332676 74828737 127503938
37 63 61.847978 147 0.420735 212925579 80688184 132237394
38 63 62.162818 148 0.420019 214189968 81664050 132525917
39 63 64.212279 150 0.428082 221386702 84813091 136573610
40 63 70.280655 152 0.462373 243253850 93722655 149531194
41 63 67.217522 154 0.436477 232535872 89684159 142851712
42 63 62.714322 156 0.402015 216545774 83660022 132885751
43 63 67.623276 159 0.425304 234751358 90551272 144200085
44 63 66.669614 162 0.411541 231791218 89554814 142236403
45 63 70.273870 165 0.425902 245383897 94819468 150564428
46 63 80.957868 167 0.484778 284448570 110217653 174230916
47 63 75.835456 169 0.448731 266064370 102289940 163774429
48 63 80.521426 171 0.470886 282776957 109660652 173116304
49 63 84.495046 173 0.488411 298277262 115142492 183134769
50 63 77.906948 175 0.445183 274930304 106210611 168719692
51 63 74.238278 177 0.419425 261359028 100093901 161265126
52 63 80.365952 178 0.451494 284859091 109626428 175232662
53 63 77.451947 179 0.432692 274554101 106172162 168381938
54 63 81.169317 180 0.450941 287367618 111423775 175943842
55 63 84.507241 182 0.464325 301405432 116664333 184741098
56 63 84.156358 184 0.457372 301238786 115599060 185639725
57 63 84.649192 186 0.455103 303768333 116815342 186952990
58 63 77.964983 188 0.414707 279738554 105780470 173958083
59 63 84.319364 191 0.441463 304161014 114974747 189186266
60 63 92.262414 194 0.475579 334418428 125411588 209006839
61 63 90.447999 197 0.459127 329012737 122187230 206825506
62 63 100.971973 199 0.507397 369371042 135851581 233519460
63 63 89.587231 200 0.447936 327254295 119155928 208098366
3156.9
