q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381158 1 0.381158 1279874 1279873 0
1 63 0.379741 1 0.379741 1279874 1279873 0
2 63 0.779647 2 0.389823 2560209 1861849 698359
3 63 1.577486 4 0.394371 5133743 3053159 2080583
4 63 2.792086 7 0.398869 8998569 4690874 4307694
5 63 4.061696 10 0.406170 13009951 6424122 6585828
6 63 5.686961 13 0.437459 18197784 8752337 9445446
7 63 6.548257 16 0.409266 20844031 9907228 10936802
8 63 7.795608 19 0.410295 24713148 11697590 13015557
9 63 9.059986 22 0.411818 28630807 13515161 15115645
10 63 10.861562 26 0.417752 34164882 15712962 18451919
11 63 27.996520 30 0.933217 45405970 20565230 24840739
12 63 16.841719 34 0.495345 53323062 23713825 29609236
13 63 17.604416 37 0.475795 55684062 25071847 30612214
14 63 19.331216 42 0.460267 61398074 26838667 34559406
15 63 21.590197 47 0.459366 69021728 29530157 39491570
16 63 22.581089 51 0.442766 72269514 30715697 41553816
17 63 25.850189 56 0.461611 83290444 34911822 48378621
18 63 34.134083 60 0.568901 90246270 37689075 52557194
19 63 27.609457 64 0.431398 86694037 36137290 50556746
20 63 32.429731 69 0.469996 104040506 42867013 61173492
21 63 32.856630 74 0.444009 105517714 43081071 62436642
22 63 49.545936 80 0.619324 117587170 46839706 70747463
23 63 38.942791 85 0.458150 117599179 46718531 70880647
24 63 39.694047 91 0.436198 129337505 50544367 78793137
25 63 45.556108 97 0.469651 138776907 53137360 85639546
26 63 48.078545 103 0.466782 149831410 57113142 92718267
27 63 48.452474 108 0.448634 149662978 56371212 93291765
28 63 51.326926 115 0.446321 165624046 61269691 104354354
29 63 51.790650 121 0.428022 173125029 63503085 109621943
30 63 65.541710 126 0.520172 180868958 66327856 114541101
31 63 60.594765 131 0.462555 200348238 72971080 127377157
32 63 60.407198 137 0.440928 204024239 72973125 131051113
33 63 62.193732 140 0.444241 210638592 76495562 134143029
34 63 69.069669 143 0.483005 207597302 75807937 131789364
35 63 67.308548 145 0.464197 220339694 80868057 139471636
36 63 64.791513 146 0.443777 213102429 79769210 133333218
37 63 61.322322 147 0.417159 207764098 78482896 129281201
38 63 64.134807 148 0.433343 217806878 83356150 134450727
39 63 63.821711 150 0.425478 216438434 83086805 133351628
40 63 93.052389 152 0.612187 278843395 108063491 170779903
41 63 69.446963 154 0.450954 228246736 88716844 139529891
42 63 66.123580 156 0.423869 217350492 84565805 132784686
43 63 78.376535 159 0.492934 269791676 104686675 165105000
44 63 74.427599 162 0.459430 241016510 93316922 147699587
45 63 83.049603 165 0.503331 253487446 98039283 155448162
46 63 85.019907 167 0.509101 243755468 94079671 149675796
47 63 82.633254 169 0.488954 263797369 101467541 162329827
48 63 84.062585 171 0.491594 265706669 102626497 163080171
49 63 79.902410 173 0.461864 278785095 107269930 171515164
50 63 112.711287 175 0.644064 346112330 134147419 211964910
51 63 80.554490 177 0.455110 277502931 107187591 170315339
52 63 71.675317 178 0.402670 250613594 96302959 154310634
53 63 83.986751 179 0.469200 262727023 101560399 161166623
54 63 86.129544 180 0.478497 268260371 103824793 164435577
55 63 87.462441 182 0.480563 277610716 107294196 170316519
56 63 122.402689 184 0.665232 384280899 147574268 236706630
57 63 83.414143 186 0.448463 295897449 112754673 183142775
58 63 93.425747 188 0.496945 292783495 111308304 181475190
59 63 96.471234 191 0.505085 294255064 110610993 183644070
60 63 104.561223 194 0.538975 315276528 117790889 197485638
61 63 87.084260 197 0.442052 300315502 111009568 189305933
62 63 100.661815 199 0.505838 362020104 132881617 229138486
63 63 96.612660 200 0.483063 350050188 128387660 221662527
3444.57
