q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.379054 1 0.379054 1279874 1279873 0
1 63 0.376461 1 0.376461 1279874 1279873 0
2 63 0.773873 2 0.386936 2561124 1865287 695836
3 63 1.561881 4 0.390470 5124523 3040478 2084044
4 63 2.769428 7 0.395633 8993560 4687244 4306315
5 63 4.087310 10 0.408731 13196363 6537827 6658535
6 63 5.362539 13 0.412503 17256857 8263682 8993174
7 63 6.920262 16 0.432516 20999440 9983542 11015897
8 63 7.720696 19 0.406352 24650930 11635175 13015754
9 63 8.998574 22 0.409026 28668899 13527790 15141108
10 63 11.182845 26 0.430109 35624289 16396490 19227798
11 63 15.142175 30 0.504739 48401196 21865317 26535878
12 63 16.929056 34 0.497913 54136913 24065696 30071216
13 63 16.324222 37 0.441195 51958983 23326311 28632671
14 63 17.948787 42 0.427352 57340755 24972174 32368580
15 63 21.585215 47 0.459260 69573097 29774011 39799085
16 63 21.286191 51 0.417376 68631291 28906158 39725132
17 63 23.826324 56 0.425470 76811379 32059481 44751897
18 63 26.174419 60 0.436240 84952905 35431927 49520977
19 63 28.622619 64 0.447228 92117495 38471281 53646213
20 63 32.043469 69 0.464398 103741506 42752552 60988953
21 63 32.458931 74 0.438634 104776295 42527733 62248561
22 63 36.704577 80 0.458807 118524579 47601941 70922637
23 63 38.798749 85 0.456456 126499038 50326763 76172274
24 63 38.954353 91 0.428070 127822564 49665538 78157025
25 63 43.198653 97 0.445347 142833696 54938302 87895393
26 63 48.431766 103 0.470211 160674820 61213894 99460925
27 63 43.916628 108 0.406635 145981475 54980975 91000499
28 63 49.234402 115 0.428125 164281994 60696324 103585669
29 63 49.851308 121 0.411994 167680685 61077679 106603005
30 63 53.506574 126 0.424655 180910614 65770540 115140073
31 63 54.538833 131 0.416327 184771759 66939063 117832695
32 63 60.230416 137 0.439638 204871603 73913476 130958126
33 63 62.695980 140 0.447828 213770453 77443905 136326547
34 63 60.048505 143 0.419920 205254966 74877219 130377746
35 63 63.086542 145 0.435080 215241947 79289380 135952566
36 63 61.714139 146 0.422700 210648183 78654714 131993468
37 63 63.372506 147 0.431105 217193939 81831675 135362263
38 63 62.142210 148 0.419880 211365172 80396101 130969070
39 63 65.628754 150 0.437525 224686989 86405705 138281283
40 63 79.425721 152 0.522538 274077924 105933681 168144242
41 63 65.514147 154 0.425417 223005487 86314444 136691042
42 63 64.289501 156 0.412112 220232045 85475243 134756801
43 63 70.540250 159 0.443649 243346189 94638475 148707713
44 63 70.248027 162 0.433630 241722656 92644386 149078269
45 63 69.185784 165 0.419308 238886966 92110333 146776632
46 63 80.154748 167 0.479969 278623032 107437730 171185301
47 63 80.303901 169 0.475171 278661627 107470007 171191619
48 63 84.496757 171 0.494133 294404687 113754974 180649712
49 63 82.950365 173 0.479482 290727860 112888030 177839829
50 63 79.298141 175 0.453132 277853396 107299163 170554232
51 63 76.208689 177 0.430558 267703916 103240848 164463067
52 63 80.366430 178 0.451497 283113181 109338963 173774217
53 63 78.833704 179 0.440412 278054595 107241192 170813402
54 63 76.139055 180 0.422995 268535344 103687737 164847606
55 63 81.895679 182 0.449976 290239110 111496764 178742345
56 63 95.089189 184 0.516789 338900241 130176315 208723925
57 63 83.535896 186 0.449118 297638215 113888024 183750190
58 63 84.637199 188 0.450198 302405271 115776177 186629093
59 63 79.704431 191 0.417301 283820702 107336507 176484194
60 63 83.420467 194 0.430002 297819986 111885725 185934260
61 63 89.059483 197 0.452079 321569200 118305978 203263221
62 63 86.268627 199 0.433511 308402278 113210961 195191316
63 63 86.532414 200 0.432662 309238134 113068746 196169387
3166.63
