run: 70 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 10:57:47 2021 | q: 0/63 | q_time: 0.377677s | E: 1 | q_time/E: 0.377677s | shuffle time: 0.000000s
Wed Jan 27 10:57:47 2021 | q: 1/63 | q_time: 0.375791s | E: 1 | q_time/E: 0.375791s | shuffle time: 0.000257s
Wed Jan 27 10:57:48 2021 | q: 2/63 | q_time: 0.772631s | E: 2 | q_time/E: 0.386315s | shuffle time: 0.000270s
Wed Jan 27 10:57:50 2021 | q: 3/63 | q_time: 1.563489s | E: 4 | q_time/E: 0.390872s | shuffle time: 0.000267s
Wed Jan 27 10:57:52 2021 | q: 4/63 | q_time: 2.761369s | E: 7 | q_time/E: 0.394481s | shuffle time: 0.000276s
Wed Jan 27 10:57:56 2021 | q: 5/63 | q_time: 4.029756s | E: 10 | q_time/E: 0.402976s | shuffle time: 0.000277s
Wed Jan 27 10:58:02 2021 | q: 6/63 | q_time: 5.191545s | E: 13 | q_time/E: 0.399350s | shuffle time: 0.000276s
Wed Jan 27 10:58:08 2021 | q: 7/63 | q_time: 6.575062s | E: 16 | q_time/E: 0.410941s | shuffle time: 0.000272s
Wed Jan 27 10:58:16 2021 | q: 8/63 | q_time: 7.817866s | E: 19 | q_time/E: 0.411467s | shuffle time: 0.000275s
Wed Jan 27 10:58:25 2021 | q: 9/63 | q_time: 8.925467s | E: 22 | q_time/E: 0.405703s | shuffle time: 0.000276s
Wed Jan 27 10:58:36 2021 | q: 10/63 | q_time: 11.002350s | E: 26 | q_time/E: 0.423167s | shuffle time: 0.000278s
Wed Jan 27 10:58:49 2021 | q: 11/63 | q_time: 13.433340s | E: 30 | q_time/E: 0.447778s | shuffle time: 0.000279s
Wed Jan 27 10:59:06 2021 | q: 12/63 | q_time: 16.377955s | E: 34 | q_time/E: 0.481705s | shuffle time: 0.000281s
Wed Jan 27 10:59:24 2021 | q: 13/63 | q_time: 18.701411s | E: 37 | q_time/E: 0.505444s | shuffle time: 0.000280s
Wed Jan 27 10:59:44 2021 | q: 14/63 | q_time: 19.393890s | E: 42 | q_time/E: 0.461759s | shuffle time: 0.000278s
Wed Jan 27 11:00:05 2021 | q: 15/63 | q_time: 20.800379s | E: 47 | q_time/E: 0.442561s | shuffle time: 0.000276s
Wed Jan 27 11:00:28 2021 | q: 16/63 | q_time: 23.112801s | E: 51 | q_time/E: 0.453192s | shuffle time: 0.000277s
Wed Jan 27 11:00:55 2021 | q: 17/63 | q_time: 27.576684s | E: 56 | q_time/E: 0.492441s | shuffle time: 0.000281s
Wed Jan 27 11:01:21 2021 | q: 18/63 | q_time: 25.908190s | E: 60 | q_time/E: 0.431803s | shuffle time: 0.000280s
Wed Jan 27 11:01:49 2021 | q: 19/63 | q_time: 27.910026s | E: 64 | q_time/E: 0.436094s | shuffle time: 0.000278s
Wed Jan 27 11:02:22 2021 | q: 20/63 | q_time: 32.772936s | E: 69 | q_time/E: 0.474970s | shuffle time: 0.000281s
Wed Jan 27 11:02:56 2021 | q: 21/63 | q_time: 33.930576s | E: 74 | q_time/E: 0.458521s | shuffle time: 0.000281s
Wed Jan 27 11:03:37 2021 | q: 22/63 | q_time: 41.300224s | E: 80 | q_time/E: 0.516253s | shuffle time: 0.000281s
Wed Jan 27 11:04:17 2021 | q: 23/63 | q_time: 39.693495s | E: 85 | q_time/E: 0.466982s | shuffle time: 0.000280s
Wed Jan 27 11:04:56 2021 | q: 24/63 | q_time: 39.469425s | E: 91 | q_time/E: 0.433730s | shuffle time: 0.000278s
Wed Jan 27 11:05:39 2021 | q: 25/63 | q_time: 43.130699s | E: 97 | q_time/E: 0.444646s | shuffle time: 0.000276s
Wed Jan 27 11:06:29 2021 | q: 26/63 | q_time: 49.575156s | E: 103 | q_time/E: 0.481312s | shuffle time: 0.000277s
Wed Jan 27 11:07:17 2021 | q: 27/63 | q_time: 48.314569s | E: 108 | q_time/E: 0.447357s | shuffle time: 0.000278s
Wed Jan 27 11:08:10 2021 | q: 28/63 | q_time: 52.872002s | E: 115 | q_time/E: 0.459757s | shuffle time: 0.000275s
Wed Jan 27 11:09:01 2021 | q: 29/63 | q_time: 50.621649s | E: 121 | q_time/E: 0.418361s | shuffle time: 0.000274s
Wed Jan 27 11:09:54 2021 | q: 30/63 | q_time: 53.232350s | E: 126 | q_time/E: 0.422479s | shuffle time: 0.000273s
Wed Jan 27 11:10:54 2021 | q: 31/63 | q_time: 59.534182s | E: 131 | q_time/E: 0.454459s | shuffle time: 0.000275s
Wed Jan 27 11:12:01 2021 | q: 32/63 | q_time: 67.317034s | E: 137 | q_time/E: 0.491365s | shuffle time: 0.000272s
Wed Jan 27 11:13:02 2021 | q: 33/63 | q_time: 61.436153s | E: 140 | q_time/E: 0.438830s | shuffle time: 0.000278s
Wed Jan 27 11:14:03 2021 | q: 34/63 | q_time: 61.048001s | E: 143 | q_time/E: 0.426909s | shuffle time: 0.000274s
Wed Jan 27 11:15:08 2021 | q: 35/63 | q_time: 64.291849s | E: 145 | q_time/E: 0.443392s | shuffle time: 0.000274s
Wed Jan 27 11:16:10 2021 | q: 36/63 | q_time: 62.464476s | E: 146 | q_time/E: 0.427839s | shuffle time: 0.000273s
Wed Jan 27 11:17:10 2021 | q: 37/63 | q_time: 59.686027s | E: 147 | q_time/E: 0.406027s | shuffle time: 0.000275s
Wed Jan 27 11:18:15 2021 | q: 38/63 | q_time: 64.767584s | E: 148 | q_time/E: 0.437619s | shuffle time: 0.000275s
Wed Jan 27 11:19:20 2021 | q: 39/63 | q_time: 65.198445s | E: 150 | q_time/E: 0.434656s | shuffle time: 0.000277s
Wed Jan 27 11:20:44 2021 | q: 40/63 | q_time: 84.541919s | E: 152 | q_time/E: 0.556197s | shuffle time: 0.000276s
Wed Jan 27 11:21:48 2021 | q: 41/63 | q_time: 63.605426s | E: 154 | q_time/E: 0.413022s | shuffle time: 0.000277s
Wed Jan 27 11:22:54 2021 | q: 42/63 | q_time: 66.288671s | E: 156 | q_time/E: 0.424927s | shuffle time: 0.000276s
Wed Jan 27 11:23:59 2021 | q: 43/63 | q_time: 64.646461s | E: 159 | q_time/E: 0.406582s | shuffle time: 0.000276s
Wed Jan 27 11:25:08 2021 | q: 44/63 | q_time: 69.577542s | E: 162 | q_time/E: 0.429491s | shuffle time: 0.000275s
Wed Jan 27 11:26:18 2021 | q: 45/63 | q_time: 69.424014s | E: 165 | q_time/E: 0.420752s | shuffle time: 0.000276s
Wed Jan 27 11:27:29 2021 | q: 46/63 | q_time: 71.218943s | E: 167 | q_time/E: 0.426461s | shuffle time: 0.000276s
Wed Jan 27 11:28:45 2021 | q: 47/63 | q_time: 76.134447s | E: 169 | q_time/E: 0.450500s | shuffle time: 0.000275s
Wed Jan 27 11:30:00 2021 | q: 48/63 | q_time: 75.004195s | E: 171 | q_time/E: 0.438621s | shuffle time: 0.000273s
Wed Jan 27 11:31:14 2021 | q: 49/63 | q_time: 73.845464s | E: 173 | q_time/E: 0.426852s | shuffle time: 0.000274s
Wed Jan 27 11:32:33 2021 | q: 50/63 | q_time: 78.754414s | E: 175 | q_time/E: 0.450025s | shuffle time: 0.000274s
Wed Jan 27 11:33:48 2021 | q: 51/63 | q_time: 75.281233s | E: 177 | q_time/E: 0.425318s | shuffle time: 0.000272s
Wed Jan 27 11:35:05 2021 | q: 52/63 | q_time: 76.974358s | E: 178 | q_time/E: 0.432440s | shuffle time: 0.000270s
Wed Jan 27 11:36:23 2021 | q: 53/63 | q_time: 77.990934s | E: 179 | q_time/E: 0.435704s | shuffle time: 0.000316s
Wed Jan 27 11:37:42 2021 | q: 54/63 | q_time: 79.261878s | E: 180 | q_time/E: 0.440344s | shuffle time: 0.000333s
Wed Jan 27 11:39:01 2021 | q: 55/63 | q_time: 78.712703s | E: 182 | q_time/E: 0.432487s | shuffle time: 0.000268s
Wed Jan 27 11:40:24 2021 | q: 56/63 | q_time: 82.807867s | E: 184 | q_time/E: 0.450043s | shuffle time: 0.000267s
Wed Jan 27 11:41:47 2021 | q: 57/63 | q_time: 82.687253s | E: 186 | q_time/E: 0.444555s | shuffle time: 0.000269s
Wed Jan 27 11:43:08 2021 | q: 58/63 | q_time: 81.102942s | E: 188 | q_time/E: 0.431399s | shuffle time: 0.000265s
Wed Jan 27 11:44:25 2021 | q: 59/63 | q_time: 76.923256s | E: 191 | q_time/E: 0.402740s | shuffle time: 0.000264s
Wed Jan 27 11:45:43 2021 | q: 60/63 | q_time: 78.937398s | E: 194 | q_time/E: 0.406894s | shuffle time: 0.000266s
Wed Jan 27 11:47:05 2021 | q: 61/63 | q_time: 82.005429s | E: 197 | q_time/E: 0.416271s | shuffle time: 0.000262s
Wed Jan 27 11:48:31 2021 | q: 62/63 | q_time: 85.128790s | E: 199 | q_time/E: 0.427783s | shuffle time: 0.000263s
Wed Jan 27 11:49:58 2021 | q: 63/63 | q_time: 87.588101s | E: 200 | q_time/E: 0.437941s | shuffle time: 0.000263s
