run: 27 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 20:15:21 2021 | q: 0/63 | q_time: 0.383275s | E: 1 | q_time/E: 0.383275s | shuffle time: 0.000000s
Mon Jan 25 20:15:21 2021 | q: 1/63 | q_time: 0.380267s | E: 1 | q_time/E: 0.380267s | shuffle time: 0.000265s
Mon Jan 25 20:15:22 2021 | q: 2/63 | q_time: 0.781017s | E: 2 | q_time/E: 0.390508s | shuffle time: 0.000281s
Mon Jan 25 20:15:24 2021 | q: 3/63 | q_time: 1.581184s | E: 4 | q_time/E: 0.395296s | shuffle time: 0.000277s
Mon Jan 25 20:15:26 2021 | q: 4/63 | q_time: 2.835955s | E: 7 | q_time/E: 0.405136s | shuffle time: 0.000283s
Mon Jan 25 20:15:30 2021 | q: 5/63 | q_time: 4.007229s | E: 10 | q_time/E: 0.400723s | shuffle time: 0.000288s
Mon Jan 25 20:15:36 2021 | q: 6/63 | q_time: 5.404522s | E: 13 | q_time/E: 0.415732s | shuffle time: 0.000288s
Mon Jan 25 20:15:42 2021 | q: 7/63 | q_time: 6.529866s | E: 16 | q_time/E: 0.408117s | shuffle time: 0.000286s
Mon Jan 25 20:15:50 2021 | q: 8/63 | q_time: 7.710483s | E: 19 | q_time/E: 0.405815s | shuffle time: 0.000287s
Mon Jan 25 20:15:59 2021 | q: 9/63 | q_time: 8.978352s | E: 22 | q_time/E: 0.408107s | shuffle time: 0.000286s
Mon Jan 25 20:16:10 2021 | q: 10/63 | q_time: 11.084599s | E: 26 | q_time/E: 0.426331s | shuffle time: 0.000289s
Mon Jan 25 20:16:27 2021 | q: 11/63 | q_time: 16.540172s | E: 30 | q_time/E: 0.551339s | shuffle time: 0.000292s
Mon Jan 25 20:16:59 2021 | q: 12/63 | q_time: 32.646942s | E: 34 | q_time/E: 0.960204s | shuffle time: 0.000290s
Mon Jan 25 20:17:15 2021 | q: 13/63 | q_time: 15.621959s | E: 37 | q_time/E: 0.422215s | shuffle time: 0.000291s
Mon Jan 25 20:17:33 2021 | q: 14/63 | q_time: 18.495448s | E: 42 | q_time/E: 0.440368s | shuffle time: 0.000290s
Mon Jan 25 20:18:04 2021 | q: 15/63 | q_time: 30.567899s | E: 47 | q_time/E: 0.650381s | shuffle time: 0.000286s
Mon Jan 25 20:18:28 2021 | q: 16/63 | q_time: 24.444183s | E: 51 | q_time/E: 0.479298s | shuffle time: 0.000286s
