run: 71 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 11:49:59 2021 | q: 0/63 | q_time: 0.375595s | E: 1 | q_time/E: 0.375595s | shuffle time: 0.000000s
Wed Jan 27 11:50:00 2021 | q: 1/63 | q_time: 0.373405s | E: 1 | q_time/E: 0.373405s | shuffle time: 0.000252s
Wed Jan 27 11:50:01 2021 | q: 2/63 | q_time: 0.766781s | E: 2 | q_time/E: 0.383390s | shuffle time: 0.000270s
Wed Jan 27 11:50:02 2021 | q: 3/63 | q_time: 1.551147s | E: 4 | q_time/E: 0.387787s | shuffle time: 0.000265s
Wed Jan 27 11:50:05 2021 | q: 4/63 | q_time: 2.771181s | E: 7 | q_time/E: 0.395883s | shuffle time: 0.000270s
Wed Jan 27 11:50:09 2021 | q: 5/63 | q_time: 4.106232s | E: 10 | q_time/E: 0.410623s | shuffle time: 0.000273s
Wed Jan 27 11:50:14 2021 | q: 6/63 | q_time: 5.341254s | E: 13 | q_time/E: 0.410866s | shuffle time: 0.000276s
Wed Jan 27 11:50:21 2021 | q: 7/63 | q_time: 6.457405s | E: 16 | q_time/E: 0.403588s | shuffle time: 0.000269s
Wed Jan 27 11:50:28 2021 | q: 8/63 | q_time: 7.702570s | E: 19 | q_time/E: 0.405398s | shuffle time: 0.000273s
Wed Jan 27 11:50:37 2021 | q: 9/63 | q_time: 8.828032s | E: 22 | q_time/E: 0.401274s | shuffle time: 0.000275s
Wed Jan 27 11:50:49 2021 | q: 10/63 | q_time: 11.434044s | E: 26 | q_time/E: 0.439771s | shuffle time: 0.000276s
Wed Jan 27 11:51:04 2021 | q: 11/63 | q_time: 15.512020s | E: 30 | q_time/E: 0.517067s | shuffle time: 0.000276s
Wed Jan 27 11:51:25 2021 | q: 12/63 | q_time: 20.330736s | E: 34 | q_time/E: 0.597963s | shuffle time: 0.000277s
Wed Jan 27 11:51:42 2021 | q: 13/63 | q_time: 17.320376s | E: 37 | q_time/E: 0.468118s | shuffle time: 0.000277s
