run: 48 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 15:22:23 2021 | q: 0/63 | q_time: 0.379084s | E: 1 | q_time/E: 0.379084s | shuffle time: 0.000000s
Tue Jan 26 15:22:24 2021 | q: 1/63 | q_time: 0.379422s | E: 1 | q_time/E: 0.379422s | shuffle time: 0.000255s
Tue Jan 26 15:22:24 2021 | q: 2/63 | q_time: 0.772717s | E: 2 | q_time/E: 0.386358s | shuffle time: 0.000269s
Tue Jan 26 15:22:26 2021 | q: 3/63 | q_time: 1.561144s | E: 4 | q_time/E: 0.390286s | shuffle time: 0.000263s
Tue Jan 26 15:22:29 2021 | q: 4/63 | q_time: 2.760589s | E: 7 | q_time/E: 0.394370s | shuffle time: 0.000272s
Tue Jan 26 15:22:33 2021 | q: 5/63 | q_time: 4.102015s | E: 10 | q_time/E: 0.410201s | shuffle time: 0.000274s
Tue Jan 26 15:22:38 2021 | q: 6/63 | q_time: 5.346005s | E: 13 | q_time/E: 0.411231s | shuffle time: 0.000274s
Tue Jan 26 15:22:45 2021 | q: 7/63 | q_time: 6.816330s | E: 16 | q_time/E: 0.426021s | shuffle time: 0.000271s
Tue Jan 26 15:22:53 2021 | q: 8/63 | q_time: 7.723063s | E: 19 | q_time/E: 0.406477s | shuffle time: 0.000274s
Tue Jan 26 15:23:02 2021 | q: 9/63 | q_time: 9.502064s | E: 22 | q_time/E: 0.431912s | shuffle time: 0.000276s
Tue Jan 26 15:23:14 2021 | q: 10/63 | q_time: 12.090472s | E: 26 | q_time/E: 0.465018s | shuffle time: 0.000274s
Tue Jan 26 15:23:31 2021 | q: 11/63 | q_time: 16.855155s | E: 30 | q_time/E: 0.561839s | shuffle time: 0.000279s
Tue Jan 26 15:23:51 2021 | q: 12/63 | q_time: 19.617193s | E: 34 | q_time/E: 0.576976s | shuffle time: 0.000278s
Tue Jan 26 15:24:08 2021 | q: 13/63 | q_time: 17.382811s | E: 37 | q_time/E: 0.469806s | shuffle time: 0.000279s
Tue Jan 26 15:24:26 2021 | q: 14/63 | q_time: 18.124730s | E: 42 | q_time/E: 0.431541s | shuffle time: 0.000277s
Tue Jan 26 15:24:48 2021 | q: 15/63 | q_time: 21.937240s | E: 47 | q_time/E: 0.466750s | shuffle time: 0.000276s
Tue Jan 26 15:25:11 2021 | q: 16/63 | q_time: 23.047238s | E: 51 | q_time/E: 0.451907s | shuffle time: 0.000272s
Tue Jan 26 15:25:35 2021 | q: 17/63 | q_time: 23.955014s | E: 56 | q_time/E: 0.427768s | shuffle time: 0.000324s
Tue Jan 26 15:26:02 2021 | q: 18/63 | q_time: 26.296292s | E: 60 | q_time/E: 0.438272s | shuffle time: 0.000277s
Tue Jan 26 15:26:32 2021 | q: 19/63 | q_time: 30.156168s | E: 64 | q_time/E: 0.471190s | shuffle time: 0.000276s
Tue Jan 26 15:27:02 2021 | q: 20/63 | q_time: 30.563258s | E: 69 | q_time/E: 0.442946s | shuffle time: 0.000278s
Tue Jan 26 15:27:35 2021 | q: 21/63 | q_time: 32.864410s | E: 74 | q_time/E: 0.444114s | shuffle time: 0.000278s
Tue Jan 26 15:28:14 2021 | q: 22/63 | q_time: 39.201088s | E: 80 | q_time/E: 0.490014s | shuffle time: 0.000279s
Tue Jan 26 15:28:51 2021 | q: 23/63 | q_time: 36.374488s | E: 85 | q_time/E: 0.427935s | shuffle time: 0.000277s
Tue Jan 26 15:29:29 2021 | q: 24/63 | q_time: 38.632318s | E: 91 | q_time/E: 0.424531s | shuffle time: 0.000275s
Tue Jan 26 15:30:14 2021 | q: 25/63 | q_time: 44.659652s | E: 97 | q_time/E: 0.460409s | shuffle time: 0.000274s
Tue Jan 26 15:31:07 2021 | q: 26/63 | q_time: 52.867027s | E: 103 | q_time/E: 0.513272s | shuffle time: 0.000273s
Tue Jan 26 15:31:53 2021 | q: 27/63 | q_time: 46.513017s | E: 108 | q_time/E: 0.430676s | shuffle time: 0.000272s
Tue Jan 26 15:32:42 2021 | q: 28/63 | q_time: 48.242898s | E: 115 | q_time/E: 0.419503s | shuffle time: 0.000271s
Tue Jan 26 15:33:33 2021 | q: 29/63 | q_time: 51.183083s | E: 121 | q_time/E: 0.423001s | shuffle time: 0.000269s
Tue Jan 26 15:34:27 2021 | q: 30/63 | q_time: 54.367280s | E: 126 | q_time/E: 0.431486s | shuffle time: 0.000269s
Tue Jan 26 15:35:21 2021 | q: 31/63 | q_time: 54.230744s | E: 131 | q_time/E: 0.413975s | shuffle time: 0.000270s
Tue Jan 26 15:36:25 2021 | q: 32/63 | q_time: 63.108752s | E: 137 | q_time/E: 0.460648s | shuffle time: 0.000271s
Tue Jan 26 15:37:27 2021 | q: 33/63 | q_time: 62.237441s | E: 140 | q_time/E: 0.444553s | shuffle time: 0.000270s
Tue Jan 26 15:38:29 2021 | q: 34/63 | q_time: 62.485257s | E: 143 | q_time/E: 0.436960s | shuffle time: 0.000270s
Tue Jan 26 15:39:30 2021 | q: 35/63 | q_time: 60.937998s | E: 145 | q_time/E: 0.420262s | shuffle time: 0.000270s
Tue Jan 26 15:40:33 2021 | q: 36/63 | q_time: 62.611226s | E: 146 | q_time/E: 0.428844s | shuffle time: 0.000271s
Tue Jan 26 15:41:33 2021 | q: 37/63 | q_time: 60.232915s | E: 147 | q_time/E: 0.409748s | shuffle time: 0.000270s
Tue Jan 26 15:42:37 2021 | q: 38/63 | q_time: 64.242708s | E: 148 | q_time/E: 0.434072s | shuffle time: 0.000273s
Tue Jan 26 15:43:41 2021 | q: 39/63 | q_time: 64.048008s | E: 150 | q_time/E: 0.426987s | shuffle time: 0.000273s
Tue Jan 26 15:44:51 2021 | q: 40/63 | q_time: 69.499345s | E: 152 | q_time/E: 0.457233s | shuffle time: 0.000277s
Tue Jan 26 15:45:55 2021 | q: 41/63 | q_time: 64.390921s | E: 154 | q_time/E: 0.418123s | shuffle time: 0.000278s
Tue Jan 26 15:47:09 2021 | q: 42/63 | q_time: 73.605098s | E: 156 | q_time/E: 0.471828s | shuffle time: 0.000275s
Tue Jan 26 15:48:16 2021 | q: 43/63 | q_time: 66.808211s | E: 159 | q_time/E: 0.420177s | shuffle time: 0.000277s
