q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381497 1 0.381497 1279874 1279873 0
1 63 0.379426 1 0.379426 1279874 1279873 0
2 63 0.777626 2 0.388813 2560763 1861950 698812
3 63 1.573803 4 0.393451 5136105 3050036 2086068
4 63 2.797878 7 0.399697 9043645 4717285 4326359
5 63 3.998073 10 0.399807 12832860 6333682 6499177
6 63 5.246187 13 0.403553 16777571 7951609 8825961
7 63 6.723480 16 0.420217 21473693 10198913 11274779
8 63 7.809766 19 0.411040 24813836 11681416 13132419
9 63 9.194612 22 0.417937 29132418 13761423 15370994
10 63 10.902279 26 0.419318 34440694 15824828 18615865
11 63 14.287492 30 0.476250 45218492 20445794 24772697
12 63 16.740434 34 0.492366 53139917 23827160 29312756
13 63 16.689873 37 0.451078 52795081 23695163 29099917
14 63 20.199341 42 0.480937 64437865 28145997 36291867
15 63 30.481639 47 0.648546 68949478 29476335 39473142
16 63 25.105891 51 0.492272 71642688 30423929 41218758
17 63 25.326121 56 0.452252 81702775 34229009 47473765
18 63 33.046347 60 0.550772 88730045 37112686 51617358
19 63 28.103915 64 0.439124 89842824 37284700 52558123
20 63 31.411105 69 0.455233 100837857 41349863 59487993
21 63 32.914087 74 0.444785 104758110 42654884 62103225
22 63 40.018136 80 0.500227 114634302 45898137 68736164
23 63 39.651951 85 0.466494 120301176 47645645 72655530
24 63 38.668709 91 0.424931 125505878 48854419 76651458
25 63 49.771419 97 0.513107 137203901 52900350 84303550
26 63 59.396536 103 0.576665 166769089 63670576 103098512
27 63 47.105825 108 0.436165 148622201 55828975 92793225
28 63 51.158636 115 0.444858 161309443 59720747 101588695
29 63 52.281875 121 0.432082 167031856 60986457 106045398
30 63 56.576591 126 0.449021 175149859 63341980 111807878
31 63 61.414776 131 0.468815 183981694 66626879 117354814
32 63 65.875957 137 0.480846 210875383 75195859 135679523
33 63 70.558472 140 0.503989 203281621 73771664 129509956
34 63 68.369619 143 0.478109 210815333 76085118 134730214
35 63 63.672873 145 0.439123 211616499 77531985 134084513
36 63 71.008736 146 0.486361 204858144 76434591 128423552
37 63 73.608222 147 0.500736 224316541 84972089 139344451
38 63 77.767173 148 0.525454 218241427 82856227 135385199
39 63 66.561833 150 0.443746 225443912 86374328 139069583
40 63 81.743863 152 0.537789 276547843 106920914 169626928
41 63 69.065772 154 0.448479 222403968 86045776 136358191
42 63 81.937285 156 0.525239 249064967 96378198 152686768
43 63 70.202605 159 0.441526 238246543 92094309 146152233
44 63 77.831426 162 0.480441 261479195 100751536 160727658
45 63 81.032612 165 0.491107 254497888 97616855 156881032
46 63 87.192502 167 0.522111 245320809 94864860 150455948
47 63 89.219893 169 0.527928 282201845 109886556 172315288
48 63 80.012868 171 0.467912 277135405 106477042 170658362
49 63 80.527921 173 0.465479 277212188 106811812 170400375
50 63 88.108791 175 0.503479 306916689 117908779 189007909
51 63 74.212950 177 0.419282 258379869 99210273 159169595
52 63 84.195498 178 0.473008 294313221 113375419 180937801
53 63 78.529825 179 0.438714 274086555 105740364 168346190
54 63 78.838242 180 0.437990 276839951 106939249 169900701
55 63 81.122022 182 0.445725 285769738 110126476 175643261
56 63 112.938493 184 0.613796 401517410 154552221 246965188
57 63 81.533890 186 0.438354 288262494 110516468 177746025
58 63 99.146835 188 0.527377 328137863 125036058 203101804
59 63 91.922785 191 0.481271 293152833 110135323 183017509
60 63 97.188438 194 0.500971 290989858 107854623 183135234
61 63 100.886416 197 0.512114 315165564 116878332 198287231
62 63 108.756068 199 0.546513 346703478 126603619 220099858
63 63 96.152949 200 0.480765 294950874 107118115 187832758
3449.86
