q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.382243 1 0.382243 1279874 1279873 0
1 63 0.380605 1 0.380605 1279874 1279873 0
2 63 0.781776 2 0.390888 2560371 1862521 697849
3 63 1.579171 4 0.394793 5125408 3043698 2081709
4 63 2.791084 7 0.398726 8975812 4667318 4308493
5 63 4.089543 10 0.408954 13075071 6464812 6610258
6 63 5.245956 13 0.403535 16701650 7959593 8742056
7 63 6.598995 16 0.412437 20974837 9948297 11026539
8 63 7.711897 19 0.405889 24427341 11484664 12942676
9 63 9.089390 22 0.413154 28722240 13570989 15151250
10 63 10.655677 26 0.409834 33556931 15407538 18149392
11 63 13.878103 30 0.462603 43786838 19744783 24042054
12 63 17.086763 34 0.502552 54073658 24051884 30021773
13 63 15.962325 37 0.431414 50325629 22427428 27898200
14 63 19.119645 42 0.455230 60025759 26165338 33860420
15 63 20.738507 47 0.441245 66253769 28334379 37919389
16 63 22.348040 51 0.438197 71562582 30394649 41167932
17 63 25.938724 56 0.463192 82964843 34860201 48104641
18 63 28.638814 60 0.477314 92484023 38698674 53785348
19 63 30.420829 64 0.475325 97383216 40558046 56825169
20 63 32.679193 69 0.473611 104781683 43281117 61500565
21 63 32.571258 74 0.440152 104417646 42388436 62029209
22 63 39.000996 80 0.487512 126483143 50528530 75954612
23 63 36.723129 85 0.432037 118382416 46711753 71670662
24 63 40.912825 91 0.449591 133452331 52219973 81232357
25 63 41.263179 97 0.425394 134500184 51735652 82764531
26 63 54.891380 103 0.532926 182051835 69203807 112848027
27 63 47.113720 108 0.436238 155286022 58545683 96740338
28 63 51.237737 115 0.445546 170595829 63197606 107398222
29 63 50.648283 121 0.418581 168035538 61398384 106637153
30 63 53.102097 126 0.421445 178273443 64734930 113538512
31 63 57.052524 131 0.435515 192164122 69782276 122381845
32 63 61.626539 137 0.449829 208795436 74550936 134244499
33 63 58.849780 140 0.420356 199270011 71818620 127451390
34 63 61.042043 143 0.426867 207414582 75270757 132143824
35 63 62.425116 145 0.430518 212405179 78293070 134112108
36 63 65.820231 146 0.450823 224105285 83761571 140343713
37 63 63.792911 147 0.433965 216845388 82341580 134503807
38 63 60.888204 148 0.411407 206360608 78673838 127686769
39 63 65.666330 150 0.437776 223651470 85943535 137707934
40 63 74.430384 152 0.489674 253669113 97805920 155863192
41 63 65.938682 154 0.428173 224926029 87253547 137672481
42 63 68.557121 156 0.439469 234418446 91185493 143232952
43 63 67.144622 159 0.422293 229459860 89250847 140209012
44 63 70.666916 162 0.436216 241908081 93783742 148124338
45 63 73.992196 165 0.448438 255076836 98018784 157058051
46 63 81.555861 167 0.488358 283063369 109245834 173817534
47 63 77.179246 169 0.456682 266427220 103350920 163076299
48 63 78.820815 171 0.460940 272752040 105337368 167414671
49 63 78.490557 173 0.453703 272940073 105448649 167491423
50 63 83.523380 175 0.477276 290619621 111734357 178885263
51 63 75.742565 177 0.427924 263821392 101267128 162554263
52 63 77.161215 178 0.433490 269562561 104272238 165290322
53 63 81.324419 179 0.454326 283839250 109241701 174597548
54 63 77.043182 180 0.428018 269746785 104189491 165557293
55 63 82.946849 182 0.455752 291898734 112958920 178939813
56 63 90.038250 184 0.489338 317810532 122149746 195660785
57 63 83.807972 186 0.450580 295569068 112994541 182574526
58 63 81.089776 188 0.431329 286261566 109269037 176992528
59 63 81.241222 191 0.425347 287154899 107719556 179435342
60 63 78.807803 194 0.406226 280791946 104855152 175936793
61 63 87.906332 197 0.446225 314377357 116402134 197975222
62 63 92.450665 199 0.464576 332773981 121819656 210954324
63 63 84.059043 200 0.420295 302397319 110025148 192372170
3174.67
