run: 45 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 12:41:59 2021 | q: 0/63 | q_time: 0.378827s | E: 1 | q_time/E: 0.378827s | shuffle time: 0.000000s
Tue Jan 26 12:41:59 2021 | q: 1/63 | q_time: 0.376978s | E: 1 | q_time/E: 0.376978s | shuffle time: 0.000257s
Tue Jan 26 12:42:00 2021 | q: 2/63 | q_time: 0.773374s | E: 2 | q_time/E: 0.386687s | shuffle time: 0.000272s
Tue Jan 26 12:42:02 2021 | q: 3/63 | q_time: 1.563486s | E: 4 | q_time/E: 0.390871s | shuffle time: 0.000268s
Tue Jan 26 12:42:04 2021 | q: 4/63 | q_time: 2.763172s | E: 7 | q_time/E: 0.394739s | shuffle time: 0.000274s
Tue Jan 26 12:42:08 2021 | q: 5/63 | q_time: 4.003440s | E: 10 | q_time/E: 0.400344s | shuffle time: 0.000277s
Tue Jan 26 12:42:14 2021 | q: 6/63 | q_time: 5.290028s | E: 13 | q_time/E: 0.406925s | shuffle time: 0.000282s
Tue Jan 26 12:42:20 2021 | q: 7/63 | q_time: 6.410564s | E: 16 | q_time/E: 0.400660s | shuffle time: 0.000275s
Tue Jan 26 12:42:28 2021 | q: 8/63 | q_time: 7.679518s | E: 19 | q_time/E: 0.404185s | shuffle time: 0.000278s
Tue Jan 26 12:42:37 2021 | q: 9/63 | q_time: 8.939280s | E: 22 | q_time/E: 0.406331s | shuffle time: 0.000277s
Tue Jan 26 12:42:48 2021 | q: 10/63 | q_time: 10.940058s | E: 26 | q_time/E: 0.420771s | shuffle time: 0.000280s
Tue Jan 26 12:43:01 2021 | q: 11/63 | q_time: 13.328332s | E: 30 | q_time/E: 0.444278s | shuffle time: 0.000280s
Tue Jan 26 12:43:18 2021 | q: 12/63 | q_time: 16.785905s | E: 34 | q_time/E: 0.493703s | shuffle time: 0.000287s
Tue Jan 26 12:43:37 2021 | q: 13/63 | q_time: 18.940288s | E: 37 | q_time/E: 0.511900s | shuffle time: 0.000280s
Tue Jan 26 12:43:57 2021 | q: 14/63 | q_time: 20.010677s | E: 42 | q_time/E: 0.476445s | shuffle time: 0.000282s
Tue Jan 26 12:44:19 2021 | q: 15/63 | q_time: 22.138345s | E: 47 | q_time/E: 0.471029s | shuffle time: 0.000276s
Tue Jan 26 12:44:43 2021 | q: 16/63 | q_time: 23.692543s | E: 51 | q_time/E: 0.464560s | shuffle time: 0.000278s
Tue Jan 26 12:45:08 2021 | q: 17/63 | q_time: 25.146247s | E: 56 | q_time/E: 0.449040s | shuffle time: 0.000282s
Tue Jan 26 12:45:35 2021 | q: 18/63 | q_time: 27.268106s | E: 60 | q_time/E: 0.454468s | shuffle time: 0.000284s
Tue Jan 26 12:46:03 2021 | q: 19/63 | q_time: 28.513661s | E: 64 | q_time/E: 0.445526s | shuffle time: 0.000284s
