q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.379796 1 0.379796 1279874 1279873 0
1 63 0.376436 1 0.376436 1279874 1279873 0
2 63 0.774641 2 0.387320 2560969 1861991 698977
3 63 1.563550 4 0.390887 5129337 3046734 2082602
4 63 2.764610 7 0.394944 8981994 4691135 4290858
5 63 3.980311 10 0.398031 12839629 6342538 6497090
6 63 5.202742 13 0.400211 16731827 7959826 8772000
7 63 6.571617 16 0.410726 21107153 10005337 11101815
8 63 7.676442 19 0.404023 24521159 11569635 12951523
9 63 8.985419 22 0.408428 28596275 13448818 15147456
10 63 10.629267 26 0.408818 33737103 15432772 18304330
11 63 12.849916 30 0.428331 40783619 18410704 22372914
12 63 15.556426 34 0.457542 49580447 22036165 27544281
13 63 15.479236 37 0.418358 49161540 22016659 27144880
14 63 18.480939 42 0.440022 59124624 25841203 33283420
15 63 21.924442 47 0.466477 70729275 30425666 40303608
16 63 23.367806 51 0.458192 75585400 32298039 43287360
17 63 28.887997 56 0.515857 94373730 39881379 54492350
18 63 28.324611 60 0.472077 92294535 38478682 53815852
19 63 28.241081 64 0.441267 90864678 37890600 52974077
20 63 30.793286 69 0.446280 99535040 41093692 58441347
21 63 33.411412 74 0.451506 108353861 44296532 64057328
22 63 36.829443 80 0.460368 120147898 47930947 72216950
23 63 36.878948 85 0.433870 120518268 47928692 72589575
24 63 38.773122 91 0.426078 127155242 49698654 77456587
25 63 42.739850 97 0.440617 141218617 54164022 87054594
26 63 47.206757 103 0.458318 156891246 59844554 97046691
27 63 45.159266 108 0.418141 150222701 56814877 93407823
28 63 50.196833 115 0.436494 168297647 62199962 106097684
29 63 52.120033 121 0.430744 175657990 64495712 111162277
30 63 52.841544 126 0.419377 178547431 65471581 113075849
31 63 56.566968 131 0.431809 192001995 69865728 122136266
32 63 59.781271 137 0.436360 203592567 73003199 130589367
33 63 59.163212 140 0.422594 201659451 73301230 128358220
34 63 60.113390 143 0.420373 205388294 74812466 130575827
35 63 59.373036 145 0.409469 202805287 74512679 128292607
36 63 62.459428 146 0.427804 213602441 80141488 133460952
37 63 67.005003 147 0.455816 229861944 87327681 142534262
38 63 62.951484 148 0.425348 215441508 82657650 132783857
39 63 66.435827 150 0.442906 227792749 87528946 140263802
40 63 70.762505 152 0.465543 243350618 94234641 149115976
41 63 66.502267 154 0.431833 228496130 88862043 139634086
42 63 70.406651 156 0.451325 240796244 93913282 146882961
43 63 69.307070 159 0.435894 239324477 93009841 146314635
44 63 68.128165 162 0.420544 235091985 90533810 144558174
45 63 95.010398 165 0.575821 331974625 127593670 204380954
46 63 78.881551 167 0.472345 274805374 105735171 169070202
47 63 79.665834 169 0.471395 277348256 107257509 170090746
48 63 112.420796 171 0.657432 395712091 152621586 243090504
49 63 87.689225 173 0.506874 307306014 118070497 189235516
50 63 81.545341 175 0.465973 285607484 110707243 174900240
51 63 77.253874 177 0.436463 270711049 104207804 166503244
52 63 98.299266 178 0.552243 347670817 134369551 213301265
53 63 101.574754 179 0.567457 360715582 139506984 221208597
54 63 91.104658 180 0.506137 323173215 124658439 198514775
55 63 77.571263 182 0.426216 274765309 105366944 169398364
56 63 104.395340 184 0.567366 373657374 143699074 229958299
57 63 75.564253 186 0.406259 268543659 101799430 166744228
58 63 79.547154 188 0.423123 283174502 107517468 175657033
59 63 76.363045 191 0.399807 272322643 101733659 170588983
60 63 83.385627 194 0.429823 298886288 110663280 188223007
61 63 80.382939 197 0.408035 286945925 105993310 180952614
62 63 92.021775 199 0.462421 332509179 121341177 211168001
63 63 86.820480 200 0.434102 314137624 114951615 199186008
3267.42
