q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.382545 1 0.382545 1279874 1279873 0
1 63 0.380143 1 0.380143 1279874 1279873 0
2 63 0.781359 2 0.390679 2560297 1863034 697262
3 63 1.577991 4 0.394498 5126037 3044292 2081744
4 63 2.791171 7 0.398739 8978213 4677813 4300399
5 63 4.038918 10 0.403892 12907029 6368114 6538914
6 63 5.338298 13 0.410638 17008218 8104748 8903469
7 63 6.488751 16 0.405547 20608237 9707967 10900269
8 63 7.732683 19 0.406983 24475194 11532859 12942334
9 63 8.993396 22 0.408791 28348280 13364297 14983982
10 63 12.084015 26 0.464770 38235127 17578168 20656958
11 63 14.274036 30 0.475801 45046652 20377978 24668673
12 63 25.019204 34 0.735859 80317329 36021280 44296048
13 63 16.572153 37 0.447896 52366884 23460731 28906152
14 63 18.947770 42 0.451137 60164870 26262988 33901881
15 63 20.719620 47 0.440843 66139747 28218290 37921456
16 63 23.149153 51 0.453905 74095223 31556948 42538274
17 63 24.373127 56 0.435234 78451728 32818751 45632976
18 63 25.686003 60 0.428100 82694366 34444642 48249723
19 63 29.802068 64 0.465657 94782349 39648228 55134120
20 63 30.165527 69 0.437182 96427814 39619756 56808057
21 63 31.180167 74 0.421354 100035414 40468445 59566968
22 63 38.312267 80 0.478903 122694142 49103911 73590230
23 63 36.621773 85 0.430844 118756265 46875701 71880563
24 63 38.920299 91 0.427696 126433762 49227463 77206298
25 63 43.030793 97 0.443616 140439899 53905773 86534125
26 63 50.780821 103 0.493018 168025588 63517876 104507711
27 63 45.795110 108 0.424029 150944605 56756187 94188417
28 63 50.353127 115 0.437853 167585155 61996745 105588409
29 63 49.412442 121 0.408367 164896094 60090673 104805420
30 63 52.127219 126 0.413708 174755538 63448762 111306775
31 63 53.574763 131 0.408968 180056930 65280978 114775951
32 63 63.206375 137 0.461360 213209409 76726381 136483027
33 63 61.262793 140 0.437591 207343487 74859988 132483498
34 63 65.214839 143 0.456048 221937913 80695438 141242474
35 63 63.929046 145 0.440890 216821233 79984257 136836975
36 63 62.398298 146 0.427386 212059304 78907507 133151796
37 63 64.207286 147 0.436784 218480594 82815074 135665519
38 63 62.815398 148 0.424428 213554818 81422732 132132085
39 63 64.089504 150 0.427263 218094995 83857526 134237468
40 63 73.371225 152 0.482705 250976941 96893242 154083698
41 63 67.817419 154 0.440373 231589595 89816957 141772637
42 63 68.834846 156 0.441249 235372212 91384909 143987302
43 63 68.990041 159 0.433900 236640875 91684287 144956587
44 63 71.851897 162 0.443530 247321458 95796442 151525015
45 63 81.376282 165 0.493190 281960959 108587263 173373695
46 63 80.208181 167 0.480289 278185037 106982478 171202558
47 63 76.475932 169 0.452520 264939121 101980457 162958663
48 63 80.212029 171 0.469076 278151966 107339259 170812706
49 63 78.153206 173 0.451753 271836277 104557171 167279105
50 63 75.512065 175 0.431498 262940723 101518517 161422205
51 63 73.878699 177 0.417394 257658590 98668138 158990451
52 63 80.520130 178 0.452360 281937134 108531149 173405984
53 63 79.747694 179 0.445518 279674656 107574686 172099969
54 63 82.346029 180 0.457478 289335326 112294703 177040622
55 63 82.141650 182 0.451328 289611177 111997562 177613614
56 63 100.440576 184 0.545873 356978952 137720075 219258876
57 63 90.370630 186 0.485864 320941723 122547906 198393816
58 63 78.434816 188 0.417206 277846129 105927161 171918967
59 63 86.803965 191 0.454471 309671086 116721356 192949729
60 63 84.486607 194 0.435498 301874109 112669505 189204603
61 63 90.137480 197 0.457551 323941097 120037969 203903127
62 63 85.178870 199 0.428035 305505517 111498149 194007367
63 63 85.474027 200 0.427370 307624804 112094759 195530044
3199.3
