q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381840 1 0.381840 1279874 1279873 0
1 63 0.380768 1 0.380768 1279874 1279873 0
2 63 0.782501 2 0.391251 2561544 1865513 696030
3 63 1.578034 4 0.394508 5121131 3040009 2081121
4 63 2.803268 7 0.400467 9004728 4690781 4313946
5 63 11.569741 10 1.156974 12846948 6314302 6532645
6 63 5.390370 13 0.414644 17115385 8181185 8934199
7 63 6.701360 16 0.418835 21016107 9967313 11048793
8 63 7.865686 19 0.413983 24808378 11694998 13113379
9 63 9.040733 22 0.410942 28495846 13411357 15084488
10 63 12.667827 26 0.487224 40104532 18562490 21542041
11 63 15.992987 30 0.533100 50614327 22966933 27647393
12 63 17.310168 34 0.509123 54737186 24423080 30314105
13 63 16.466939 37 0.445052 51842388 23234799 28607588
14 63 19.442638 42 0.462920 60537578 26395478 34142099
15 63 27.408636 47 0.583162 80068721 34354484 45714236
16 63 26.629530 51 0.522148 77398927 32759253 44639673
17 63 24.580875 56 0.438944 78621690 32993764 45627925
18 63 25.158003 60 0.419300 80661930 33727785 46934144
19 63 28.622160 64 0.447221 91177111 38157206 53019904
20 63 32.466928 69 0.470535 101625872 41802990 59822881
21 63 35.254524 74 0.476412 111318801 45590763 65728037
22 63 38.197419 80 0.477468 122621917 48923470 73698446
23 63 38.838818 85 0.456927 116951660 46345031 70606628
24 63 40.418132 91 0.444155 131668051 51534444 80133606
25 63 50.677076 97 0.522444 135721643 52090639 83631003
26 63 59.598505 103 0.578626 171879898 65092567 106787330
27 63 47.969990 108 0.444167 153875301 58130872 95744428
28 63 50.935852 115 0.442920 167743683 61945046 105798636
29 63 52.249130 121 0.431811 172161813 63057136 109104676
30 63 52.326723 126 0.415291 175200423 63605816 111594606
31 63 54.743748 131 0.417891 184260395 66709551 117550843
32 63 61.491194 137 0.448841 206586208 74341152 132245055
33 63 63.837639 140 0.455983 215356009 77933837 137422171
34 63 78.492378 143 0.548898 218302000 79935734 138366265
35 63 75.965725 145 0.523902 220685504 81193596 139491907
36 63 68.047296 146 0.466077 210118289 78489946 131628342
37 63 66.145370 147 0.449969 225270013 85400879 139869133
38 63 78.656616 148 0.531464 211127197 80459610 130667586
39 63 75.256836 150 0.501712 217591934 83407448 134184485
40 63 77.001401 152 0.506588 249682757 96433968 153248788
41 63 83.381135 154 0.541436 245416551 95412550 150004000
42 63 75.552515 156 0.484311 222611607 86648032 135963574
43 63 73.505589 159 0.462299 237502382 92010267 145492114
44 63 70.379974 162 0.434444 226792680 87271615 139521064
45 63 68.997154 165 0.418165 233218441 89507978 143710462
46 63 84.578880 167 0.506460 248170421 96160776 152009644
47 63 83.527559 169 0.494246 268125352 103285383 164839968
48 63 96.392130 171 0.563697 329036954 127209751 201827202
49 63 107.450708 173 0.621102 344245774 133132681 211113092
50 63 90.849134 175 0.519138 277303487 107096490 170206996
51 63 77.855841 177 0.439864 269153169 103470247 165682921
52 63 84.666398 178 0.475654 295980182 114423241 181556940
53 63 88.557311 179 0.494734 275867876 106718265 169149610
54 63 91.222784 180 0.506793 275092076 106783691 168308384
55 63 91.648593 182 0.503564 289946223 112256906 177689316
56 63 102.249661 184 0.555705 305075131 117149418 187925712
57 63 101.080954 186 0.543446 312172233 119496215 192676017
58 63 85.739541 188 0.456061 304454482 116194292 188260189
59 63 99.661670 191 0.521789 316603299 119892628 196710670
60 63 106.714247 194 0.550073 348358216 130020237 218337978
61 63 97.593206 197 0.495397 322513827 119022521 203491305
62 63 96.888184 199 0.486875 318560330 116548576 202011753
63 63 94.016833 200 0.470084 339791528 124463551 215327976
3511.86
