q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.375357 1 0.375357 1279874 1279873 0
1 63 0.373797 1 0.373797 1279874 1279873 0
2 63 0.767873 2 0.383936 2560507 1863002 697504
3 63 1.554841 4 0.388710 5136874 3051702 2085171
4 63 2.750727 7 0.392961 8991564 4696567 4294996
5 63 3.945941 10 0.394594 12825049 6314955 6510093
6 63 5.370976 13 0.413152 17439512 8379171 9060340
7 63 6.508937 16 0.406809 21071091 9968481 11102609
8 63 7.613373 19 0.400704 24527379 11546784 12980594
9 63 8.884700 22 0.403850 28535432 13463526 15071905
10 63 11.117042 26 0.427579 35628014 16381860 19246153
11 63 14.583098 30 0.486103 46828965 21211315 25617649
12 63 19.849767 34 0.583817 64374752 28696618 35678133
13 63 15.124173 37 0.408761 48384024 21703507 26680516
14 63 17.467500 42 0.415893 56341989 24489098 31852890
15 63 41.424557 47 0.881374 137613611 59378768 78234842
16 63 25.020920 51 0.490606 81898087 35077939 46820147
17 63 26.931778 56 0.480925 88530487 37284509 51245977
18 63 27.320446 60 0.455341 89768689 37513087 52255601
19 63 29.297766 64 0.457778 95264759 39862486 55402272
20 63 30.022637 69 0.435111 97774320 40263338 57510981
21 63 35.048666 74 0.473631 115060965 46846968 68213996
22 63 40.179198 80 0.502240 132545408 53153457 79391950
23 63 34.948759 85 0.411162 115063697 45568121 69495575
24 63 38.335072 91 0.421265 126943448 49606826 77336621
25 63 44.587353 97 0.459663 148926842 57169173 91757668
26 63 50.833976 103 0.493534 171221442 65153099 106068342
27 63 44.643111 108 0.413362 149882250 56611764 93270485
28 63 51.644179 115 0.449080 175160259 64985573 110174685
29 63 51.067222 121 0.422043 173686178 63569427 110116750
30 63 52.545750 126 0.417030 179501282 65396836 114104445
31 63 54.895057 131 0.419046 187900616 68367189 119533426
32 63 63.653867 137 0.464627 219354670 78683206 140671463
33 63 62.459547 140 0.446140 215393716 78580370 136813345
34 63 64.893023 143 0.453797 224547821 81868208 142679612
35 63 61.860478 145 0.426624 213673281 78245633 135427647
36 63 60.874894 146 0.416951 210002169 78354779 131647389
37 63 60.110878 147 0.408918 207308233 78477963 128830269
38 63 62.581719 148 0.422849 216143982 82849130 133294851
39 63 61.180377 150 0.407869 211154014 81210569 129943444
40 63 72.309360 152 0.475719 251342067 96811104 154530962
41 63 69.557732 154 0.451674 241587894 93634723 147953170
42 63 68.284498 156 0.437721 237186924 92302263 144884660
43 63 65.503685 159 0.411973 227806281 88160801 139645479
44 63 79.137556 162 0.488503 277664263 106818872 170845390
45 63 79.899725 165 0.484241 280684899 108701127 171983771
46 63 77.980329 167 0.466948 274282084 105335704 168946379
47 63 72.586405 169 0.429505 254847183 98189608 156657574
48 63 77.647077 171 0.454076 272869046 105642639 167226406
49 63 124.538785 173 0.719877 445072453 171959815 273112637
50 63 85.539921 175 0.488800 303649399 116606884 187042514
51 63 72.912019 177 0.411932 258042593 98960674 159081918
52 63 83.355204 178 0.468288 296799343 114210471 182588871
53 63 79.167646 179 0.442277 281454558 108601499 172853058
54 63 74.982020 180 0.416567 266527873 102668956 163858916
55 63 78.607631 182 0.431910 280832780 108129632 172703147
56 63 80.686241 184 0.438512 289012691 111084908 177927782
57 63 79.367487 186 0.426707 284851909 109156922 175694986
58 63 79.588627 188 0.423344 286413754 108976452 177437301
59 63 83.797953 191 0.438733 302777332 114829712 187947619
60 63 85.144645 194 0.438890 308537403 115485687 193051715
61 63 81.387293 197 0.413133 295777507 109134449 186643057
62 63 86.417972 199 0.434261 315605252 116114315 199490936
63 63 88.852109 200 0.444261 324892937 119256045 205636891
3219.9
