run: 100 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 13:29:59 2021 | q: 0/63 | q_time: 0.379858s | E: 1 | q_time/E: 0.379858s | shuffle time: 0.000000s
Thu Jan 28 13:29:59 2021 | q: 1/63 | q_time: 0.378000s | E: 1 | q_time/E: 0.378000s | shuffle time: 0.000257s
Thu Jan 28 13:30:00 2021 | q: 2/63 | q_time: 0.776611s | E: 2 | q_time/E: 0.388305s | shuffle time: 0.000271s
Thu Jan 28 13:30:02 2021 | q: 3/63 | q_time: 1.568576s | E: 4 | q_time/E: 0.392144s | shuffle time: 0.000268s
Thu Jan 28 13:30:05 2021 | q: 4/63 | q_time: 2.776326s | E: 7 | q_time/E: 0.396618s | shuffle time: 0.000276s
Thu Jan 28 13:30:09 2021 | q: 5/63 | q_time: 4.149224s | E: 10 | q_time/E: 0.414922s | shuffle time: 0.000274s
Thu Jan 28 13:30:14 2021 | q: 6/63 | q_time: 5.373995s | E: 13 | q_time/E: 0.413384s | shuffle time: 0.000277s
Thu Jan 28 13:30:21 2021 | q: 7/63 | q_time: 6.463716s | E: 16 | q_time/E: 0.403982s | shuffle time: 0.000273s
Thu Jan 28 13:30:28 2021 | q: 8/63 | q_time: 7.771329s | E: 19 | q_time/E: 0.409017s | shuffle time: 0.000275s
Thu Jan 28 13:30:38 2021 | q: 9/63 | q_time: 9.278931s | E: 22 | q_time/E: 0.421770s | shuffle time: 0.000277s
Thu Jan 28 13:30:48 2021 | q: 10/63 | q_time: 10.587276s | E: 26 | q_time/E: 0.407203s | shuffle time: 0.000281s
Thu Jan 28 13:31:02 2021 | q: 11/63 | q_time: 13.309190s | E: 30 | q_time/E: 0.443640s | shuffle time: 0.000282s
Thu Jan 28 13:31:16 2021 | q: 12/63 | q_time: 14.733926s | E: 34 | q_time/E: 0.433351s | shuffle time: 0.000278s
Thu Jan 28 13:31:32 2021 | q: 13/63 | q_time: 15.545215s | E: 37 | q_time/E: 0.420141s | shuffle time: 0.000281s
Thu Jan 28 13:31:54 2021 | q: 14/63 | q_time: 22.255570s | E: 42 | q_time/E: 0.529895s | shuffle time: 0.000281s
Thu Jan 28 13:32:16 2021 | q: 15/63 | q_time: 22.092080s | E: 47 | q_time/E: 0.470044s | shuffle time: 0.000279s
Thu Jan 28 13:32:40 2021 | q: 16/63 | q_time: 23.788637s | E: 51 | q_time/E: 0.466444s | shuffle time: 0.000276s
Thu Jan 28 13:33:05 2021 | q: 17/63 | q_time: 25.284453s | E: 56 | q_time/E: 0.451508s | shuffle time: 0.000280s
Thu Jan 28 13:33:35 2021 | q: 18/63 | q_time: 29.606177s | E: 60 | q_time/E: 0.493436s | shuffle time: 0.000280s
Thu Jan 28 13:34:05 2021 | q: 19/63 | q_time: 29.753085s | E: 64 | q_time/E: 0.464892s | shuffle time: 0.000282s
Thu Jan 28 13:34:37 2021 | q: 20/63 | q_time: 32.484775s | E: 69 | q_time/E: 0.470794s | shuffle time: 0.000280s
Thu Jan 28 13:35:10 2021 | q: 21/63 | q_time: 32.645842s | E: 74 | q_time/E: 0.441160s | shuffle time: 0.000279s
Thu Jan 28 13:35:51 2021 | q: 22/63 | q_time: 41.669924s | E: 80 | q_time/E: 0.520874s | shuffle time: 0.000280s
Thu Jan 28 13:36:28 2021 | q: 23/63 | q_time: 36.731060s | E: 85 | q_time/E: 0.432130s | shuffle time: 0.000276s
Thu Jan 28 13:37:08 2021 | q: 24/63 | q_time: 39.740098s | E: 91 | q_time/E: 0.436704s | shuffle time: 0.000278s
Thu Jan 28 13:37:52 2021 | q: 25/63 | q_time: 44.107671s | E: 97 | q_time/E: 0.454718s | shuffle time: 0.000278s
Thu Jan 28 13:38:38 2021 | q: 26/63 | q_time: 46.315225s | E: 103 | q_time/E: 0.449662s | shuffle time: 0.000332s
Thu Jan 28 13:39:23 2021 | q: 27/63 | q_time: 44.227481s | E: 108 | q_time/E: 0.409514s | shuffle time: 0.000278s
Thu Jan 28 13:40:12 2021 | q: 28/63 | q_time: 49.375858s | E: 115 | q_time/E: 0.429355s | shuffle time: 0.000273s
Thu Jan 28 13:41:01 2021 | q: 29/63 | q_time: 49.219872s | E: 121 | q_time/E: 0.406776s | shuffle time: 0.000271s
Thu Jan 28 13:41:55 2021 | q: 30/63 | q_time: 53.959644s | E: 126 | q_time/E: 0.428251s | shuffle time: 0.000272s
Thu Jan 28 13:42:50 2021 | q: 31/63 | q_time: 54.772151s | E: 131 | q_time/E: 0.418108s | shuffle time: 0.000272s
Thu Jan 28 13:43:53 2021 | q: 32/63 | q_time: 63.155625s | E: 137 | q_time/E: 0.460990s | shuffle time: 0.000272s
Thu Jan 28 13:44:54 2021 | q: 33/63 | q_time: 60.723782s | E: 140 | q_time/E: 0.433741s | shuffle time: 0.000272s
Thu Jan 28 13:45:56 2021 | q: 34/63 | q_time: 62.097058s | E: 143 | q_time/E: 0.434245s | shuffle time: 0.000273s
Thu Jan 28 13:46:58 2021 | q: 35/63 | q_time: 62.280903s | E: 145 | q_time/E: 0.429523s | shuffle time: 0.000272s
Thu Jan 28 13:48:03 2021 | q: 36/63 | q_time: 64.950109s | E: 146 | q_time/E: 0.444864s | shuffle time: 0.000277s
Thu Jan 28 13:49:07 2021 | q: 37/63 | q_time: 63.894187s | E: 147 | q_time/E: 0.434654s | shuffle time: 0.000272s
Thu Jan 28 13:50:08 2021 | q: 38/63 | q_time: 61.424788s | E: 148 | q_time/E: 0.415032s | shuffle time: 0.000280s
Thu Jan 28 13:51:14 2021 | q: 39/63 | q_time: 65.278775s | E: 150 | q_time/E: 0.435192s | shuffle time: 0.000280s
Thu Jan 28 13:52:22 2021 | q: 40/63 | q_time: 67.970823s | E: 152 | q_time/E: 0.447176s | shuffle time: 0.000277s
Thu Jan 28 13:53:35 2021 | q: 41/63 | q_time: 73.097445s | E: 154 | q_time/E: 0.474659s | shuffle time: 0.000276s
Thu Jan 28 13:54:47 2021 | q: 42/63 | q_time: 72.005342s | E: 156 | q_time/E: 0.461573s | shuffle time: 0.000281s
Thu Jan 28 13:55:59 2021 | q: 43/63 | q_time: 72.115327s | E: 159 | q_time/E: 0.453556s | shuffle time: 0.000279s
Thu Jan 28 13:57:09 2021 | q: 44/63 | q_time: 70.582959s | E: 162 | q_time/E: 0.435697s | shuffle time: 0.000280s
Thu Jan 28 13:58:19 2021 | q: 45/63 | q_time: 69.253453s | E: 165 | q_time/E: 0.419718s | shuffle time: 0.000278s
Thu Jan 28 13:59:30 2021 | q: 46/63 | q_time: 71.652183s | E: 167 | q_time/E: 0.429055s | shuffle time: 0.000279s
Thu Jan 28 14:00:43 2021 | q: 47/63 | q_time: 72.369199s | E: 169 | q_time/E: 0.428220s | shuffle time: 0.000274s
Thu Jan 28 14:02:04 2021 | q: 48/63 | q_time: 80.910225s | E: 171 | q_time/E: 0.473159s | shuffle time: 0.000275s
Thu Jan 28 14:03:25 2021 | q: 49/63 | q_time: 80.932472s | E: 173 | q_time/E: 0.467818s | shuffle time: 0.000277s
