run: 73 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 13:37:18 2021 | q: 0/63 | q_time: 0.376698s | E: 1 | q_time/E: 0.376698s | shuffle time: 0.000000s
Wed Jan 27 13:37:18 2021 | q: 1/63 | q_time: 0.374992s | E: 1 | q_time/E: 0.374992s | shuffle time: 0.000263s
Wed Jan 27 13:37:19 2021 | q: 2/63 | q_time: 0.771022s | E: 2 | q_time/E: 0.385511s | shuffle time: 0.000271s
Wed Jan 27 13:37:20 2021 | q: 3/63 | q_time: 1.551937s | E: 4 | q_time/E: 0.387984s | shuffle time: 0.000265s
Wed Jan 27 13:37:23 2021 | q: 4/63 | q_time: 2.805009s | E: 7 | q_time/E: 0.400716s | shuffle time: 0.000271s
Wed Jan 27 13:37:27 2021 | q: 5/63 | q_time: 3.988205s | E: 10 | q_time/E: 0.398820s | shuffle time: 0.000277s
Wed Jan 27 13:37:33 2021 | q: 6/63 | q_time: 5.434971s | E: 13 | q_time/E: 0.418075s | shuffle time: 0.000277s
Wed Jan 27 13:37:39 2021 | q: 7/63 | q_time: 6.459385s | E: 16 | q_time/E: 0.403712s | shuffle time: 0.000275s
Wed Jan 27 13:37:47 2021 | q: 8/63 | q_time: 7.755715s | E: 19 | q_time/E: 0.408196s | shuffle time: 0.000275s
Wed Jan 27 13:37:56 2021 | q: 9/63 | q_time: 8.888518s | E: 22 | q_time/E: 0.404024s | shuffle time: 0.000273s
Wed Jan 27 13:38:07 2021 | q: 10/63 | q_time: 10.937389s | E: 26 | q_time/E: 0.420669s | shuffle time: 0.000278s
Wed Jan 27 13:38:19 2021 | q: 11/63 | q_time: 12.648239s | E: 30 | q_time/E: 0.421608s | shuffle time: 0.000280s
Wed Jan 27 13:38:34 2021 | q: 12/63 | q_time: 14.870146s | E: 34 | q_time/E: 0.437357s | shuffle time: 0.000279s
Wed Jan 27 13:38:50 2021 | q: 13/63 | q_time: 15.636437s | E: 37 | q_time/E: 0.422606s | shuffle time: 0.000280s
Wed Jan 27 13:39:10 2021 | q: 14/63 | q_time: 20.018486s | E: 42 | q_time/E: 0.476631s | shuffle time: 0.000279s
Wed Jan 27 13:39:31 2021 | q: 15/63 | q_time: 21.332339s | E: 47 | q_time/E: 0.453880s | shuffle time: 0.000276s
Wed Jan 27 13:39:54 2021 | q: 16/63 | q_time: 22.743493s | E: 51 | q_time/E: 0.445951s | shuffle time: 0.000273s
Wed Jan 27 13:40:18 2021 | q: 17/63 | q_time: 24.555064s | E: 56 | q_time/E: 0.438483s | shuffle time: 0.000276s
Wed Jan 27 13:40:44 2021 | q: 18/63 | q_time: 25.218245s | E: 60 | q_time/E: 0.420304s | shuffle time: 0.000275s
Wed Jan 27 13:41:10 2021 | q: 19/63 | q_time: 26.695940s | E: 64 | q_time/E: 0.417124s | shuffle time: 0.000278s
Wed Jan 27 13:41:41 2021 | q: 20/63 | q_time: 30.812634s | E: 69 | q_time/E: 0.446560s | shuffle time: 0.000276s
Wed Jan 27 13:42:13 2021 | q: 21/63 | q_time: 31.928741s | E: 74 | q_time/E: 0.431469s | shuffle time: 0.000278s
Wed Jan 27 13:42:51 2021 | q: 22/63 | q_time: 38.167711s | E: 80 | q_time/E: 0.477096s | shuffle time: 0.000276s
Wed Jan 27 13:43:29 2021 | q: 23/63 | q_time: 38.085798s | E: 85 | q_time/E: 0.448068s | shuffle time: 0.000276s
