run: 26 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 19:18:08 2021 | q: 0/63 | q_time: 0.380806s | E: 1 | q_time/E: 0.380806s | shuffle time: 0.000000s
Mon Jan 25 19:18:08 2021 | q: 1/63 | q_time: 0.379967s | E: 1 | q_time/E: 0.379967s | shuffle time: 0.000257s
Mon Jan 25 19:18:09 2021 | q: 2/63 | q_time: 0.779351s | E: 2 | q_time/E: 0.389676s | shuffle time: 0.000270s
Mon Jan 25 19:18:10 2021 | q: 3/63 | q_time: 1.570217s | E: 4 | q_time/E: 0.392554s | shuffle time: 0.000267s
Mon Jan 25 19:18:22 2021 | q: 4/63 | q_time: 12.074174s | E: 7 | q_time/E: 1.724882s | shuffle time: 0.000275s
Mon Jan 25 19:18:28 2021 | q: 5/63 | q_time: 5.584855s | E: 10 | q_time/E: 0.558485s | shuffle time: 0.000705s
Mon Jan 25 19:18:33 2021 | q: 6/63 | q_time: 5.463155s | E: 13 | q_time/E: 0.420243s | shuffle time: 0.000275s
Mon Jan 25 19:18:40 2021 | q: 7/63 | q_time: 6.577447s | E: 16 | q_time/E: 0.411090s | shuffle time: 0.000275s
Mon Jan 25 19:18:48 2021 | q: 8/63 | q_time: 7.745483s | E: 19 | q_time/E: 0.407657s | shuffle time: 0.000277s
Mon Jan 25 19:18:57 2021 | q: 9/63 | q_time: 9.145585s | E: 22 | q_time/E: 0.415708s | shuffle time: 0.000277s
Mon Jan 25 19:19:08 2021 | q: 10/63 | q_time: 11.117739s | E: 26 | q_time/E: 0.427605s | shuffle time: 0.000280s
Mon Jan 25 19:19:22 2021 | q: 11/63 | q_time: 13.775976s | E: 30 | q_time/E: 0.459199s | shuffle time: 0.000282s
Mon Jan 25 19:19:36 2021 | q: 12/63 | q_time: 14.436472s | E: 34 | q_time/E: 0.424602s | shuffle time: 0.000283s
Mon Jan 25 19:19:59 2021 | q: 13/63 | q_time: 22.683289s | E: 37 | q_time/E: 0.613062s | shuffle time: 0.000284s
Mon Jan 25 19:20:17 2021 | q: 14/63 | q_time: 18.285317s | E: 42 | q_time/E: 0.435365s | shuffle time: 0.000281s
Mon Jan 25 19:20:38 2021 | q: 15/63 | q_time: 21.166345s | E: 47 | q_time/E: 0.450348s | shuffle time: 0.000280s
