q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.383146 1 0.383146 1279874 1279873 0
1 63 0.380394 1 0.380394 1279874 1279873 0
2 63 0.782273 2 0.391136 2562246 1864856 697389
3 63 1.578478 4 0.394619 5124718 3038597 2086120
4 63 2.795587 7 0.399370 8984476 4684385 4300090
5 63 4.083269 10 0.408327 13044029 6430963 6613065
6 63 5.296475 13 0.407421 16854631 8071005 8783625
7 63 6.596966 16 0.412310 20956883 9897501 11059381
8 63 7.754475 19 0.408130 24528916 11537276 12991639
9 63 9.111561 22 0.414162 28749657 13568187 15181469
10 63 11.615604 26 0.446754 36672884 16818186 19854697
11 63 13.994624 30 0.466487 44125145 19926670 24198474
12 63 19.112416 34 0.562130 60798441 27141326 33657114
13 63 17.016766 37 0.459913 53746910 24222255 29524654
14 63 18.415386 42 0.438462 58372255 25506292 32865962
15 63 22.257042 47 0.473554 71225466 30379422 40846043
16 63 23.672910 51 0.464175 75921065 32322348 43598716
17 63 27.387403 56 0.489061 88442818 37156460 51286357
18 63 28.265422 60 0.471090 91266090 38088776 53177313
19 63 28.428903 64 0.444202 90677753 37714080 52963672
20 63 37.249842 69 0.539853 120158787 49459658 70699128
21 63 35.269995 74 0.476622 113632372 46283401 67348970
22 63 40.274996 80 0.503437 130656660 52163925 78492734
23 63 35.693024 85 0.419918 115421784 45502901 69918882
24 63 40.836241 91 0.448750 133074800 51807172 81267627
25 63 42.146373 97 0.434499 133692002 51191630 82500371
26 63 45.763997 103 0.444311 151164142 57546427 93617714
27 63 45.979665 108 0.425738 152224243 57288746 94935496
28 63 52.704018 115 0.458296 169628993 62810933 106818059
29 63 50.613973 121 0.418297 166051346 60292643 105758702
30 63 54.773980 126 0.434714 183495768 66984565 116511202
31 63 57.232672 131 0.436891 190693252 69442614 121250637
32 63 70.529955 137 0.514817 222225911 79943630 142282280
33 63 59.460424 140 0.424717 200035719 72317843 127717875
34 63 71.218832 143 0.498034 226163440 82889060 143274379
35 63 59.369370 145 0.409444 199239451 72656384 126583066
36 63 62.345678 146 0.427025 205174178 76345747 128828430
37 63 63.468604 147 0.431759 216602918 82185142 134417775
38 63 61.258617 148 0.413910 206472146 79096035 127376110
39 63 66.272980 150 0.441820 225007703 86614475 138393227
40 63 76.269066 152 0.501770 261679690 100806544 160873145
41 63 73.321739 154 0.476115 251594423 97403594 154190828
42 63 67.807111 156 0.434661 223697940 87164392 136533547
43 63 80.095181 159 0.503743 225957929 87701824 138256104
44 63 71.813847 162 0.443295 239874126 92570619 147303506
45 63 85.705742 165 0.519429 297106336 114567034 182539301
46 63 82.573573 167 0.494453 286146982 110255520 175891461
47 63 95.713527 169 0.566352 317846032 123311640 194534391
48 63 88.848095 171 0.519580 297977163 115200329 182776833
49 63 79.579417 173 0.459997 272372716 105046510 167326205
50 63 87.796826 175 0.501696 294964087 113949984 181014102
51 63 74.646484 177 0.421732 260851726 99847404 161004321
52 63 90.329602 178 0.507470 268329458 102649876 165679581
53 63 90.158470 179 0.503679 304316454 117855016 186461437
54 63 82.065680 180 0.455920 286898895 110621064 176277830
55 63 86.504358 182 0.475299 304997705 117392296 187605408
56 63 118.458828 184 0.643798 371044102 142846650 228197451
57 63 100.015847 186 0.537720 338457033 129548246 208908786
58 63 88.552754 188 0.471025 315500551 120040941 195459609
59 63 104.294809 191 0.546046 374643716 142106436 232537279
60 63 94.056925 194 0.484830 337216205 126385479 210830725
61 63 105.984524 197 0.537993 383688803 142886783 240802019
62 63 104.514929 199 0.525201 349870375 127916909 221953465
63 63 108.868385 200 0.544342 342854139 125013221 217840917
3439.37
