q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 1.785952 1 1.785952 1279874 1279873 0
1 63 1.238921 1 1.238921 1279874 1279873 0
2 63 1.638601 2 0.819300 2561040 1863681 697358
3 63 1.904211 4 0.476053 5121397 3037485 2083911
4 63 2.796137 7 0.399448 8970431 4668885 4301545
5 63 4.477508 10 0.447751 13577031 6740231 6836799
6 63 5.280467 13 0.406190 16860381 8033335 8827045
7 63 6.573075 16 0.410817 20935377 9939857 10995519
8 63 7.903573 19 0.415978 25031552 11820352 13211199
9 63 9.150070 22 0.415912 28469979 13434980 15034998
10 63 11.079225 26 0.426124 33524380 15362503 18161876
11 63 12.625657 30 0.420855 39353187 17733349 21619837
12 63 18.778312 34 0.552303 56287623 25156699 31130923
13 63 17.662909 37 0.477376 53444544 24057622 29386921
14 63 23.733455 42 0.565082 64791011 28425856 36365154
15 63 21.662896 47 0.460913 67618099 28891533 38726565
16 63 24.456515 51 0.479540 77305038 33047740 44257297
17 63 25.300604 56 0.451796 81265927 33942625 47323301
18 63 33.434308 60 0.557238 78585168 32601314 45983853
19 63 31.267806 64 0.488559 89251730 37365511 51886218
20 63 34.678078 69 0.502581 101840640 41975765 59864874
21 63 35.711932 74 0.482594 115461107 47232854 68228252
22 63 41.514059 80 0.518926 135205902 53908364 81297537
23 63 35.741410 85 0.420487 115568880 45602720 69966159
24 63 39.491594 91 0.433974 128287144 50263102 78024041
25 63 51.172363 97 0.527550 140493813 54026818 86466994
26 63 46.945993 103 0.455786 154531409 58587777 95943631
27 63 53.516121 108 0.495520 149789949 56536362 93253586
28 63 51.031155 115 0.443749 163059499 60730076 102329422
29 63 57.122540 121 0.472087 172032119 63022883 109009235
30 63 52.026034 126 0.412905 173331907 62665678 110666228
31 63 70.169799 131 0.535647 185016724 66666472 118350251
32 63 66.791523 137 0.487529 203528542 73246520 130282021
33 63 66.124463 140 0.472318 214872510 77892471 136980038
34 63 58.417835 143 0.408516 197115115 71728330 125386784
35 63 70.316017 145 0.484938 214635647 79112870 135522776
36 63 70.349770 146 0.481848 213915185 79939023 133976161
37 63 64.284283 147 0.437308 210105680 79200231 130905448
38 63 67.618997 148 0.456885 212467598 81451106 131016491
39 63 67.858315 150 0.452389 216249299 82877068 133372230
40 63 74.238626 152 0.488412 252466762 97673804 154792957
41 63 84.917495 154 0.551412 240572305 93244618 147327686
42 63 84.780961 156 0.543468 253080400 98359442 154720957
43 63 70.555972 159 0.443748 221011497 85344941 135666555
44 63 77.720055 162 0.479753 253544568 98220831 155323736
45 63 72.711753 165 0.440677 246987832 94778683 152209148
46 63 71.081298 167 0.425637 244853724 94305381 150548342
47 63 81.049629 169 0.479584 260925139 100849455 160075683
48 63 81.078877 171 0.474145 255427436 98525572 156901863
49 63 82.577274 173 0.477325 258965148 99736101 159229046
50 63 93.206998 175 0.532611 290211688 112574894 177636793
51 63 100.457688 177 0.567558 306873080 118561975 188311104
52 63 101.335604 178 0.569301 295666866 114052194 181614671
53 63 107.527990 179 0.600715 339313618 131593141 207720476
54 63 92.739051 180 0.515217 291609850 112781722 178828127
55 63 89.006874 182 0.489049 297012229 114924435 182087793
56 63 103.641593 184 0.563270 311074498 120314032 190760465
57 63 95.424366 186 0.513034 331603995 127256861 204347133
58 63 97.476639 188 0.518493 321015561 122665615 198349945
59 63 86.089057 191 0.450728 297847420 112248504 185598915
60 63 109.290028 194 0.563351 340306819 126359531 213947287
61 63 108.897528 197 0.552779 345980441 127833044 218147396
62 63 98.916201 199 0.497066 354931468 129334953 225596514
63 63 112.252804 200 0.561264 392190779 143451210 248739568
3540.61
