q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.376295 1 0.376295 1279874 1279873 0
1 63 0.372716 1 0.372716 1279874 1279873 0
2 63 0.765770 2 0.382885 2561338 1865203 696134
3 63 1.546981 4 0.386745 5128035 3044345 2083689
4 63 2.770426 7 0.395775 9095070 4752926 4342143
5 63 4.111507 10 0.411151 13428129 6630635 6797493
6 63 5.496935 13 0.422841 17891535 8573626 9317908
7 63 6.408730 16 0.400546 20767274 9802007 10965266
8 63 7.563278 19 0.398067 24410714 11466255 12944458
9 63 9.008220 22 0.409465 29015795 13696935 15318859
10 63 11.514109 26 0.442850 37114393 17039668 20074724
11 63 13.300423 30 0.443347 42734279 19244795 23489483
12 63 14.545472 34 0.427808 46807210 20649114 26158095
13 63 14.894835 37 0.402563 47857383 21294676 26562706
14 63 18.128196 42 0.431624 58740930 25650405 33090524
15 63 21.840860 47 0.464699 71394047 30485238 40908808
16 63 22.453298 51 0.440261 73421842 31331789 42090052
17 63 25.296553 56 0.451724 83273837 34974265 48299571
18 63 27.450374 60 0.457506 90510677 37898871 52611805
19 63 27.018721 64 0.422168 87901544 36565339 51336204
20 63 28.583981 69 0.414261 93258177 38207125 55051051
21 63 30.922656 74 0.417874 101325859 41094040 60231818
22 63 38.898169 80 0.486227 128783286 51439923 77343362
23 63 35.926876 85 0.422669 118802471 47264577 71537893
24 63 39.952226 91 0.439035 132970162 51897827 81072334
25 63 41.932872 97 0.432298 140173713 53865617 86308095
26 63 52.563826 103 0.510328 177808603 67760416 110048186
27 63 45.696084 108 0.423112 153986080 58198218 95787861
28 63 55.625332 115 0.483699 189686343 70284418 119401924
29 63 48.930212 121 0.404382 166665305 60857836 105807468
30 63 55.079455 126 0.437139 189112297 68897746 120214550
31 63 60.574435 131 0.462400 208896058 75548356 133347701
32 63 63.376128 137 0.462599 219201974 78896179 140305794
33 63 63.597386 140 0.454267 220404876 79753947 140650928
34 63 62.303918 143 0.435692 216171958 78889055 137282902
35 63 58.801121 145 0.405525 203518891 75200809 128318081
36 63 59.038065 146 0.404370 204195329 76353821 127841507
37 63 63.378638 147 0.431147 219997027 83350711 136646315
38 63 64.536392 148 0.436057 224126342 86034047 138092294
39 63 64.726078 150 0.431507 224807772 86248205 138559566
40 63 72.674196 152 0.478120 253566453 97477130 156089322
41 63 70.397388 154 0.457126 245666500 94876920 150789579
42 63 68.571781 156 0.439563 239113795 92848692 146265102
43 63 65.519965 159 0.412075 228583459 87877409 140706049
44 63 69.733454 162 0.430453 244263305 94165597 150097707
45 63 66.285635 165 0.401731 232582032 89287638 143294393
46 63 69.661524 167 0.417135 245385653 94381163 151004489
47 63 75.967782 169 0.449514 268536907 104295653 164241253
48 63 74.692508 171 0.436798 263728954 101804058 161924895
49 63 79.782215 173 0.461169 283263227 109231322 174031904
50 63 73.484388 175 0.419911 260856013 100089043 160766969
51 63 80.504394 177 0.454827 287346773 110903040 176443732
52 63 82.465988 178 0.463292 294935619 114070042 180865576
53 63 84.018624 179 0.469378 301097262 115917815 185179446
54 63 79.181187 180 0.439895 283478062 109748516 173729545
55 63 83.854013 182 0.460736 301955397 115589259 186366137
56 63 83.279943 184 0.452608 300330201 114968651 185361549
57 63 81.652234 186 0.438991 294699519 112751447 181948071
58 63 76.754685 188 0.408270 277213814 105502776 171711037
59 63 76.328895 191 0.399628 276514985 103967848 172547136
60 63 79.582632 194 0.410220 289467687 107405826 182061860
61 63 82.198035 197 0.417249 300468482 110831664 189636817
62 63 84.000981 199 0.422115 308018821 112885329 195133491
63 63 86.009403 200 0.430047 316249032 115106424 201142607
3115.91
