run: 7 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 01:14:22 2021 | q: 0/63 | q_time: 0.860996s | E: 1 | q_time/E: 0.860996s | shuffle time: 0.000000s
Mon Jan 25 01:14:23 2021 | q: 1/63 | q_time: 0.858022s | E: 1 | q_time/E: 0.858022s | shuffle time: 0.000717s
Mon Jan 25 01:14:25 2021 | q: 2/63 | q_time: 1.478379s | E: 2 | q_time/E: 0.739189s | shuffle time: 0.000729s
Mon Jan 25 01:14:27 2021 | q: 3/63 | q_time: 2.113106s | E: 4 | q_time/E: 0.528276s | shuffle time: 0.000499s
Mon Jan 25 01:14:30 2021 | q: 4/63 | q_time: 2.909755s | E: 7 | q_time/E: 0.415679s | shuffle time: 0.000361s
Mon Jan 25 01:14:34 2021 | q: 5/63 | q_time: 4.178493s | E: 10 | q_time/E: 0.417849s | shuffle time: 0.000279s
Mon Jan 25 01:14:39 2021 | q: 6/63 | q_time: 5.534105s | E: 13 | q_time/E: 0.425700s | shuffle time: 0.000278s
Mon Jan 25 01:14:46 2021 | q: 7/63 | q_time: 6.473758s | E: 16 | q_time/E: 0.404610s | shuffle time: 0.000276s
Mon Jan 25 01:14:54 2021 | q: 8/63 | q_time: 7.877992s | E: 19 | q_time/E: 0.414631s | shuffle time: 0.000280s
Mon Jan 25 01:15:07 2021 | q: 9/63 | q_time: 12.910904s | E: 22 | q_time/E: 0.586859s | shuffle time: 0.000279s
Mon Jan 25 01:15:18 2021 | q: 10/63 | q_time: 10.853947s | E: 26 | q_time/E: 0.417459s | shuffle time: 0.000302s
Mon Jan 25 01:15:31 2021 | q: 11/63 | q_time: 13.214989s | E: 30 | q_time/E: 0.440500s | shuffle time: 0.000281s
Mon Jan 25 01:15:47 2021 | q: 12/63 | q_time: 16.311002s | E: 34 | q_time/E: 0.479735s | shuffle time: 0.000282s
Mon Jan 25 01:16:11 2021 | q: 13/63 | q_time: 24.107704s | E: 37 | q_time/E: 0.651560s | shuffle time: 0.000280s
Mon Jan 25 01:16:31 2021 | q: 14/63 | q_time: 19.893260s | E: 42 | q_time/E: 0.473649s | shuffle time: 0.000284s
Mon Jan 25 01:16:51 2021 | q: 15/63 | q_time: 19.946180s | E: 47 | q_time/E: 0.424387s | shuffle time: 0.000280s
Mon Jan 25 01:17:14 2021 | q: 16/63 | q_time: 22.812913s | E: 51 | q_time/E: 0.447312s | shuffle time: 0.000281s
Mon Jan 25 01:17:40 2021 | q: 17/63 | q_time: 26.047788s | E: 56 | q_time/E: 0.465139s | shuffle time: 0.000281s
Mon Jan 25 01:18:07 2021 | q: 18/63 | q_time: 27.429782s | E: 60 | q_time/E: 0.457163s | shuffle time: 0.000282s
Mon Jan 25 01:18:44 2021 | q: 19/63 | q_time: 36.238690s | E: 64 | q_time/E: 0.566230s | shuffle time: 0.000283s
Mon Jan 25 01:19:16 2021 | q: 20/63 | q_time: 32.560377s | E: 69 | q_time/E: 0.471890s | shuffle time: 0.000338s
Mon Jan 25 01:19:51 2021 | q: 21/63 | q_time: 35.324045s | E: 74 | q_time/E: 0.477352s | shuffle time: 0.000285s
Mon Jan 25 01:20:32 2021 | q: 22/63 | q_time: 40.824080s | E: 80 | q_time/E: 0.510301s | shuffle time: 0.000393s
Mon Jan 25 01:21:12 2021 | q: 23/63 | q_time: 39.672049s | E: 85 | q_time/E: 0.466730s | shuffle time: 0.000283s
Mon Jan 25 01:21:53 2021 | q: 24/63 | q_time: 40.675628s | E: 91 | q_time/E: 0.446985s | shuffle time: 0.000277s
Mon Jan 25 01:22:37 2021 | q: 25/63 | q_time: 44.481864s | E: 97 | q_time/E: 0.458576s | shuffle time: 0.000279s
Mon Jan 25 01:23:24 2021 | q: 26/63 | q_time: 47.181209s | E: 103 | q_time/E: 0.458070s | shuffle time: 0.000281s
Mon Jan 25 01:24:09 2021 | q: 27/63 | q_time: 44.806646s | E: 108 | q_time/E: 0.414876s | shuffle time: 0.000281s
Mon Jan 25 01:25:01 2021 | q: 28/63 | q_time: 52.017340s | E: 115 | q_time/E: 0.452325s | shuffle time: 0.000276s
