q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.385095 1 0.385095 1279874 1279873 0
1 63 0.383404 1 0.383404 1279874 1279873 0
2 63 0.788004 2 0.394002 2560002 1865339 694662
3 63 1.591531 4 0.397883 5126470 3040407 2086062
4 63 2.820765 7 0.402966 8996426 4687825 4308600
5 63 4.055034 10 0.405503 12845841 6319401 6526439
6 63 5.475004 13 0.421154 17302372 8268636 9033735
7 63 6.913952 16 0.432122 21821429 10413239 11408189
8 63 7.977689 19 0.419878 25051755 11808806 13242948
9 63 12.159352 22 0.552698 28517344 13493789 15023554
10 63 12.184298 26 0.468627 37544996 17387470 20157525
11 63 13.235765 30 0.441192 41355935 18587265 22768669
12 63 19.995707 34 0.588109 63861481 28646539 35214941
13 63 16.534857 37 0.446888 52286663 23455500 28831162
14 63 20.715290 42 0.493221 66109177 29042810 37066366
15 63 38.252707 47 0.813887 73790197 31668289 42121907
16 63 22.707574 51 0.445247 72857195 31029124 41828070
17 63 26.611707 56 0.475209 86016347 36193086 49823260
18 63 41.557625 60 0.692627 91885947 38458198 53427748
19 63 30.192928 64 0.471764 89039933 36944782 52095150
20 63 32.398162 69 0.469539 104183288 42896124 61287163
21 63 39.000829 74 0.527038 103012385 41861879 61150505
22 63 45.180792 80 0.564760 120938675 48057143 72881531
23 63 39.876235 85 0.469132 123499404 48906914 74592489
24 63 39.333184 91 0.432233 127418305 49632069 77786235
25 63 52.206076 97 0.538207 143685146 55491422 88193723
26 63 55.810466 103 0.541849 162093637 61556357 100537279
27 63 47.258038 108 0.437574 147354756 55314712 92040043
28 63 56.318453 115 0.489726 187852017 69869668 117982348
29 63 64.725133 121 0.534918 167508100 61127542 106380557
30 63 53.111888 126 0.421523 178600041 65158044 113441996
31 63 54.489681 131 0.415952 183435137 66708351 116726785
32 63 63.013644 137 0.459954 211759900 76612706 135147193
33 63 62.323677 140 0.445169 205968833 74471648 131497184
34 63 61.733920 143 0.431706 209940785 76899446 133041338
35 63 61.963525 145 0.427335 210771557 77929620 132841936
36 63 61.060563 146 0.418223 207348951 77239644 130109306
37 63 65.075995 147 0.442694 221729012 83991277 137737734
38 63 63.873072 148 0.431575 217106374 83212413 133893960
39 63 67.028020 150 0.446853 228370036 88166203 140203832
40 63 77.250086 152 0.508224 265499029 102037220 163461808
41 63 68.376665 154 0.444004 233944007 90720443 143223563
42 63 73.971973 156 0.474179 251443605 97494546 153949058
43 63 66.289298 159 0.416914 227205270 87876947 139328322
44 63 80.571746 162 0.497356 277299773 107395012 169904760
45 63 71.324785 165 0.432271 246549192 95147271 151401920
46 63 67.515240 167 0.404283 233141047 89024147 144116899
47 63 73.860890 169 0.437047 255743242 98587114 157156127
48 63 72.564939 171 0.424356 251089624 96210249 154879374
49 63 80.836170 173 0.467261 260656061 100315642 160340418
50 63 78.330942 175 0.447605 268742915 103042368 165700546
51 63 94.093178 177 0.531600 288029487 110160892 177868594
52 63 76.723582 178 0.431031 266818102 102647230 164170871
53 63 78.764057 179 0.440023 275691904 106592810 169099093
54 63 87.425886 180 0.485699 271233633 104975301 166258331
55 63 78.173171 182 0.429523 275571921 105994517 169577403
56 63 93.547445 184 0.508410 327714490 125392377 202322112
57 63 86.843257 186 0.466899 302230258 115425275 186804982
58 63 79.254248 188 0.421565 281162261 106336617 174825643
59 63 83.780778 191 0.438643 285606543 107618782 177987760
60 63 92.917861 194 0.478958 308517265 114737799 193779465
61 63 94.005447 197 0.477185 313702232 114950465 198751766
62 63 96.597603 199 0.485415 348293080 127745463 220547616
63 63 82.226696 200 0.411133 295870139 108004729 187865409
3305.57
